IDs,Frame,Center_position_x_MICRON,Ellipse_center_x_MICRON,Center_position_y_MICRON,Ellipse_center_y_MICRON,Perimeter_MICRON,Surface_area_MICRON^2,Convex_hull_area_MICRON^2,Solidity,Length_MICRON,Ellipse_major_axis_MICRON,Width_MICRON,Ellipse_minor_axis_MICRON,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
181,0,131.5,131.5,22.95,22.97,6.73,2.35,2.47,0.95,2.78,2.43,0.82,0.84,3.38,2.9,1.29,73.69,76.82,4756,6691,5428.63
182,0,3.51,3.53,23.79,23.79,8.68,3.18,3.41,0.93,3.71,3.26,0.85,0.86,4.34,3.81,1.38,78.89,77.77,4819,6928,5466.79
183,0,61.49,61.54,23.27,23.3,5.78,1.88,1.97,0.95,2.36,2.05,0.85,0.79,2.76,2.58,1.71,97.91,95.65,5094,7573,5945.54
184,0,86.45,86.49,24.05,24.11,7.77,2.82,3.03,0.93,3.28,2.86,0.85,0.88,3.84,3.25,1.43,82.03,83.5,4874,7479,5733.52
185,0,32.44,32.48,23.6,23.61,7.52,2.67,2.85,0.94,3.09,2.7,0.84,0.86,3.66,3.14,0.39,22.25,20.78,4929,7662,5876.0
186,0,125.97,126.03,24.05,24.11,6.17,2.15,2.22,0.97,2.56,2.22,0.92,0.83,2.78,2.68,1.7,97.31,92.74,4626,6538,5405.5
187,0,42.84,42.88,24.38,24.4,7.65,2.77,2.94,0.94,3.17,2.75,0.88,0.87,3.59,3.16,1.84,105.46,107.58,4852,6846,5431.58
188,0,110.05,110.11,24.83,24.85,9.1,3.55,3.76,0.94,3.93,3.49,0.92,0.91,4.27,3.83,1.45,83.35,86.79,4871,7687,5706.54
189,0,58.7,58.75,24.64,24.66,8.08,2.91,3.11,0.94,3.36,2.95,0.87,0.86,3.87,3.42,1.32,75.43,74.02,4914,7036,5527.21
190,0,111.87,111.86,24.31,24.36,7.06,2.44,2.57,0.95,2.95,2.54,0.82,0.83,3.58,3.06,1.96,112.04,112.54,4730,7409,5496.51
191,0,35.36,35.36,23.73,23.78,7.62,2.88,3.05,0.95,3.15,2.74,0.88,0.91,3.57,3.0,2.89,165.68,165.91,4783,7092,5474.33
192,0,27.82,27.83,24.38,24.38,5.79,2.0,2.07,0.96,2.35,2.03,0.95,0.84,2.48,2.41,1.32,75.58,79.2,4817,6552,5400.46
193,0,73.78,73.82,24.57,24.59,7.96,3.06,3.19,0.96,3.36,2.96,0.92,0.9,3.65,3.28,2.32,132.65,136.07,4843,7479,5591.78
194,0,71.56,71.57,24.51,24.54,9.35,3.43,3.86,0.89,3.93,3.47,0.67,0.9,5.87,3.83,2.64,151.31,153.53,4856,7364,5647.81
195,0,63.9,63.98,25.48,25.54,8.88,3.26,3.58,0.91,3.78,3.3,0.73,0.91,5.2,3.64,2.07,118.77,119.43,4794,6882,5482.51
197,0,88.08,88.07,25.35,25.34,7.04,2.54,2.64,0.96,2.94,2.6,0.85,0.85,3.43,3.06,1.66,95.08,90.08,4837,7345,5585.16
199,0,7.02,7.06,24.96,25.02,7.96,3.15,3.32,0.95,3.31,2.88,0.99,0.94,3.33,3.05,2.94,168.69,169.94,4903,6421,5380.05
200,0,108.42,108.47,25.8,25.84,7.45,2.59,2.76,0.94,3.13,2.72,0.88,0.83,3.54,3.29,1.28,73.07,74.99,4735,7440,5529.74
201,0,61.88,61.91,25.61,25.66,6.11,2.04,2.16,0.94,2.45,2.14,0.85,0.83,2.86,2.58,1.76,100.71,101.1,4830,7330,5680.64
202,0,40.62,40.65,25.16,25.21,6.56,2.22,2.34,0.95,2.67,2.32,0.82,0.82,3.25,2.81,0.32,18.43,21.99,4818,6771,5472.78
203,0,31.39,31.4,25.22,25.25,6.14,2.18,2.26,0.96,2.5,2.17,0.92,0.87,2.72,2.5,0.16,8.97,3.52,4711,7346,5622.33
204,0,29.77,29.81,25.74,25.77,5.65,1.88,1.95,0.96,2.33,1.99,0.88,0.81,2.63,2.44,2.2,125.91,128.18,4730,7114,5515.27
205,0,38.22,38.24,25.48,25.51,6.36,2.23,2.35,0.95,2.54,2.2,0.87,0.87,2.93,2.53,0.23,13.32,16.69,4740,6631,5419.44
206,0,90.74,90.8,25.74,25.73,10.71,4.05,4.47,0.9,4.61,4.13,0.66,0.89,6.95,4.62,2.86,163.61,164.27,4793,7296,5566.64
207,0,33.73,33.8,25.48,25.53,6.26,2.33,2.4,0.97,2.55,2.22,0.98,0.9,2.59,2.46,0.1,5.86,0.71,4736,6902,5424.76
208,0,60.91,60.93,26.39,26.44,6.14,2.11,2.21,0.95,2.45,2.17,0.85,0.84,2.86,2.59,1.76,100.71,101.34,4707,7144,5583.85
209,0,126.56,126.58,26.59,26.62,6.63,2.2,2.33,0.94,2.77,2.4,0.79,0.79,3.5,3.03,1.74,99.46,98.88,4782,6625,5391.7
210,0,27.37,27.4,26.59,26.61,5.55,1.83,1.93,0.95,2.21,1.89,0.87,0.83,2.55,2.28,1.33,76.37,76.45,4769,6674,5412.66
211,0,85.02,85.04,26.71,26.71,6.77,2.45,2.54,0.96,2.82,2.44,0.92,0.87,3.05,2.81,0.9,51.55,48.37,4880,6775,5481.24
212,0,76.12,76.16,26.85,26.88,8.08,3.04,3.22,0.95,3.38,2.98,0.87,0.9,3.87,3.32,2.62,149.98,148.63,4856,6704,5477.84
213,0,1.1,1.16,27.3,27.31,5.7,1.95,2.01,0.97,2.34,1.99,0.91,0.84,2.58,2.38,1.63,93.18,91.53,4684,6610,5399.5
214,0,57.46,57.53,27.56,27.56,7.46,2.65,2.78,0.95,3.11,2.72,0.81,0.84,3.82,3.23,1.07,61.29,63.15,4741,6531,5376.42
215,0,91.39,91.43,27.11,27.16,7.75,2.76,2.92,0.95,3.25,2.86,0.76,0.84,4.28,3.4,2.57,147.26,149.63,5005,7420,5799.69
216,0,31.33,31.36,27.23,27.29,5.5,1.88,1.92,0.98,2.2,1.9,0.94,0.85,2.35,2.24,2.55,145.84,139.87,4638,7137,5487.67
217,0,81.58,81.61,27.04,27.05,6.72,2.39,2.52,0.95,2.75,2.4,0.92,0.86,2.99,2.79,0.12,6.79,5.7,4689,6899,5489.97
218,0,40.37,40.37,27.5,27.52,5.53,1.83,1.92,0.96,2.19,1.87,0.85,0.85,2.58,2.22,0.53,30.38,26.79,4838,6527,5376.48
219,0,109.92,109.97,27.82,27.83,5.24,1.74,1.82,0.96,2.02,1.75,0.97,0.86,2.09,2.02,1.21,69.23,81.64,4781,7126,5488.33
220,0,78.91,78.96,27.69,27.75,6.9,2.42,2.55,0.95,2.79,2.43,0.93,0.86,3.0,2.82,0.43,24.78,19.45,4894,6844,5481.52
221,0,82.75,82.81,28.34,28.35,7.09,2.42,2.57,0.94,2.89,2.54,0.85,0.83,3.41,3.05,0.54,31.18,29.35,4805,6824,5503.61
222,0,38.29,38.32,27.95,28.01,5.62,1.99,2.06,0.97,2.24,1.91,0.98,0.89,2.28,2.16,0.17,10.01,8.22,4839,6565,5383.11
223,0,30.62,30.64,28.6,28.63,5.49,1.83,1.93,0.95,2.12,1.85,0.92,0.85,2.3,2.17,1.76,100.62,102.02,4898,7349,5553.94
224,0,61.49,61.53,28.67,28.66,6.14,2.08,2.2,0.95,2.38,2.09,0.93,0.87,2.56,2.42,2.02,115.87,109.47,4778,6929,5383.4
225,0,92.04,92.08,29.71,29.74,7.42,2.62,2.79,0.94,3.14,2.75,0.85,0.83,3.68,3.32,1.7,97.13,95.53,4920,7402,5806.65
226,0,93.47,93.49,29.45,29.5,7.69,2.85,3.0,0.95,3.26,2.8,0.88,0.88,3.69,3.19,2.19,125.27,126.65,4816,7382,5540.81
227,0,0.84,0.85,29.51,29.57,5.64,1.84,1.93,0.95,2.27,1.95,0.79,0.81,2.87,2.39,1.34,76.76,75.03,4760,6514,5364.47
228,0,89.77,89.82,29.19,29.22,8.26,3.09,3.26,0.95,3.51,3.05,0.93,0.88,3.77,3.48,0.19,10.68,9.87,4842,7273,5584.46
229,0,109.85,109.86,29.77,29.8,5.67,1.95,2.0,0.97,2.23,1.98,0.92,0.86,2.43,2.3,1.72,98.37,90.88,4891,6830,5461.21
230,0,75.08,75.13,29.64,29.68,5.44,1.83,1.92,0.95,2.12,1.83,0.95,0.86,2.24,2.13,2.83,162.12,170.02,4766,6544,5371.77
231,0,73.06,73.11,29.64,29.68,5.5,1.85,1.93,0.96,2.16,1.9,0.88,0.84,2.44,2.26,0.27,15.71,5.98,4823,6463,5371.79
232,0,31.27,31.29,30.55,30.56,5.53,1.8,1.89,0.95,2.15,1.88,0.87,0.83,2.47,2.26,2.07,118.89,113.54,4725,7411,5526.19
233,0,87.49,87.55,30.23,30.28,8.32,3.18,3.38,0.94,3.52,3.12,0.92,0.9,3.83,3.48,3.05,174.71,177.34,4903,6970,5501.63
234,0,129.74,129.74,30.36,30.42,8.53,3.13,3.33,0.94,3.63,3.21,0.88,0.86,4.1,3.74,2.89,165.47,167.62,4838,6603,5412.34
235,0,30.36,30.36,31.39,31.44,7.12,2.56,2.69,0.95,2.98,2.58,0.88,0.86,3.37,3.0,1.86,106.46,103.2,4953,7655,5756.19
236,0,35.43,35.46,31.27,31.3,6.07,2.1,2.21,0.95,2.43,2.08,0.92,0.87,2.64,2.4,1.44,82.3,79.87,4725,6413,5305.5
238,0,28.99,29.0,31.79,31.84,7.55,2.77,2.9,0.95,3.19,2.75,0.92,0.87,3.47,3.18,1.37,78.23,81.73,4851,7570,5630.74
239,0,90.48,90.51,31.72,31.76,7.19,2.62,2.74,0.96,3.0,2.67,0.83,0.86,3.61,3.11,0.68,38.85,41.59,4901,7240,5649.98
240,0,111.41,111.42,31.53,31.54,6.81,2.49,2.61,0.96,2.81,2.42,0.94,0.89,3.0,2.72,2.55,146.31,146.44,4824,6799,5464.58
241,0,13.91,13.94,31.2,31.2,5.48,1.82,1.9,0.96,2.22,1.91,0.92,0.82,2.41,2.34,0.09,5.04,3.64,4781,6269,5302.71
242,0,16.05,16.09,31.27,31.31,5.48,1.77,1.85,0.96,2.21,1.91,0.87,0.8,2.55,2.39,2.9,166.37,169.98,4736,6344,5310.72
243,0,92.62,92.63,32.7,32.73,7.38,2.54,2.69,0.94,3.07,2.67,0.82,0.83,3.73,3.21,1.94,111.12,109.55,4842,7412,5732.22
244,0,30.03,30.05,33.8,33.81,7.92,2.81,3.0,0.94,3.31,2.89,0.88,0.85,3.75,3.42,1.85,105.95,103.36,4944,7626,5859.67
245,0,106.73,106.76,34.19,34.19,9.78,3.66,3.9,0.94,4.22,3.71,0.87,0.87,4.84,4.28,2.07,118.54,119.31,4617,7245,5495.31
246,0,34.52,34.55,33.41,33.44,6.16,2.12,2.23,0.95,2.46,2.14,0.92,0.85,2.66,2.5,0.92,52.52,53.66,4822,6905,5443.71
247,0,88.01,88.08,33.48,33.49,7.25,2.67,2.8,0.96,3.05,2.67,0.85,0.87,3.59,3.05,0.59,33.69,36.23,4907,7087,5532.48
248,0,91.13,91.16,33.67,33.7,6.12,2.0,2.11,0.95,2.53,2.19,0.88,0.78,2.86,2.8,1.88,107.97,104.78,4757,7512,5752.52
249,0,94.31,94.32,33.48,33.5,6.09,2.1,2.19,0.96,2.48,2.14,0.92,0.84,2.7,2.53,2.32,132.88,131.85,4826,7343,5579.2
250,0,111.87,111.87,34.26,34.28,7.18,2.55,2.68,0.95,3.03,2.67,0.85,0.83,3.55,3.24,1.4,80.13,84.18,4773,7059,5385.62
251,0,31.14,31.2,34.38,34.39,7.38,2.63,2.77,0.95,3.1,2.69,0.82,0.85,3.78,3.16,1.91,109.57,107.58,4872,7421,5666.24
252,0,81.9,81.94,34.38,34.43,7.58,2.8,2.92,0.96,3.24,2.82,0.83,0.86,3.89,3.27,2.24,128.48,130.58,4650,7179,5480.5
253,0,92.37,92.38,34.32,34.38,5.95,1.96,2.09,0.94,2.36,2.05,0.87,0.83,2.7,2.47,2.0,114.44,117.11,4876,7440,5817.18
254,0,28.67,28.71,34.97,35.03,7.74,2.87,3.02,0.95,3.29,2.83,0.98,0.87,3.35,3.24,1.41,80.91,81.49,4828,7798,5700.52
255,0,84.17,84.19,34.52,34.57,8.23,3.0,3.17,0.95,3.46,3.05,0.85,0.86,4.08,3.57,2.54,145.71,147.02,4800,7134,5557.86
256,0,86.26,86.29,34.71,34.73,7.92,2.89,3.1,0.93,3.29,2.88,0.9,0.89,3.64,3.23,2.62,150.4,151.41,4831,7249,5540.31
257,0,25.74,25.74,35.3,35.34,6.44,2.22,2.32,0.95,2.62,2.27,0.87,0.84,3.0,2.7,1.98,113.39,118.85,4787,7441,5487.99
258,0,33.8,33.8,35.43,35.49,8.47,3.13,3.39,0.92,3.65,3.17,0.74,0.9,4.93,3.54,2.47,141.5,141.42,4725,6750,5427.24
259,0,65.13,65.13,36.14,36.19,10.13,3.73,4.06,0.92,4.31,3.85,0.67,0.87,6.45,4.41,1.03,59.18,58.72,4726,6705,5403.26
260,0,95.81,95.85,35.3,35.32,5.98,2.1,2.2,0.95,2.4,2.08,0.92,0.87,2.59,2.39,2.28,130.6,129.48,4830,6877,5464.64
261,0,27.11,27.17,35.95,35.95,6.87,2.41,2.54,0.95,2.82,2.43,0.84,0.85,3.34,2.86,1.97,113.03,115.14,4792,7742,5675.41
262,0,38.61,38.63,36.08,36.08,6.31,2.23,2.33,0.96,2.61,2.25,0.92,0.85,2.84,2.63,1.67,95.71,94.77,4750,7271,5458.45
263,0,90.35,90.39,35.88,35.92,6.55,2.27,2.37,0.96,2.73,2.35,0.87,0.83,3.13,2.82,1.08,61.61,59.01,4766,6974,5476.61
264,0,106.67,106.7,36.2,36.26,6.29,2.13,2.26,0.94,2.54,2.21,0.85,0.84,3.0,2.64,2.14,122.47,121.97,4552,7343,5661.44
265,0,93.34,93.36,36.27,36.3,5.41,1.78,1.85,0.96,2.15,1.84,0.94,0.83,2.29,2.21,2.18,125.13,121.92,4887,7166,5626.49
266,0,30.88,30.88,36.92,36.98,8.11,2.96,3.12,0.95,3.39,2.98,0.91,0.87,3.75,3.43,1.92,110.17,111.01,4812,7504,5632.99
267,0,37.31,37.32,36.86,36.88,6.96,2.4,2.52,0.95,2.88,2.52,0.82,0.82,3.51,3.06,1.18,67.48,65.38,4802,7166,5524.24
268,0,40.43,40.46,36.53,36.57,5.44,1.83,1.92,0.95,2.14,1.84,0.88,0.86,2.42,2.14,1.91,109.54,102.37,4696,6653,5354.62
269,0,82.75,82.77,37.18,37.21,8.2,2.95,3.21,0.92,3.38,2.99,0.81,0.88,4.15,3.38,2.09,120.02,114.51,4833,6943,5481.84
271,0,67.34,67.37,36.47,36.49,5.84,1.97,2.06,0.96,2.37,2.02,0.82,0.84,2.88,2.41,2.78,159.08,159.87,4751,6620,5428.61
272,0,94.84,94.89,36.92,36.96,6.12,2.11,2.2,0.96,2.5,2.19,0.92,0.84,2.7,2.59,0.9,51.34,45.46,5001,7152,5684.72
273,0,108.23,108.25,36.98,36.99,5.34,1.76,1.83,0.96,2.15,1.83,0.88,0.82,2.43,2.23,2.18,125.13,126.47,4976,7095,5694.09
274,0,26.71,26.73,37.44,37.46,6.07,2.05,2.14,0.96,2.51,2.18,0.88,0.81,2.84,2.67,2.5,143.43,141.71,4892,7567,5840.15
275,0,34.19,34.24,38.41,38.45,8.61,3.1,3.31,0.94,3.73,3.31,0.79,0.83,4.72,3.98,1.45,83.0,84.82,4795,7030,5619.66
276,0,69.36,69.37,37.7,37.76,6.07,2.02,2.11,0.96,2.49,2.16,0.85,0.8,2.94,2.7,2.56,146.73,144.12,4771,6504,5366.64
277,0,28.73,28.79,37.96,38.0,6.46,2.21,2.34,0.94,2.63,2.28,0.94,0.83,2.81,2.73,2.57,147.09,145.96,4954,7383,5811.75
278,0,30.36,30.39,38.41,38.42,6.91,2.34,2.5,0.94,2.82,2.47,0.84,0.84,3.34,2.94,1.97,113.03,113.09,4958,7315,5761.94
279,0,95.55,95.58,38.55,38.6,7.17,2.48,2.61,0.95,2.97,2.59,0.84,0.83,3.51,3.11,1.17,66.8,68.42,4779,7373,5518.89
280,0,39.33,39.35,38.35,38.39,5.93,1.98,2.1,0.94,2.33,2.03,0.93,0.84,2.5,2.41,1.97,112.99,115.16,4818,7633,5673.45
281,0,107.9,107.95,38.48,38.48,6.22,2.08,2.18,0.95,2.56,2.22,0.85,0.81,3.03,2.75,2.1,120.47,119.21,4906,7260,5663.89
282,0,40.56,40.58,38.61,38.64,5.42,1.77,1.88,0.94,2.12,1.86,0.85,0.82,2.48,2.26,1.39,79.38,85.94,4933,7372,5580.36
283,0,93.15,93.18,38.68,38.7,6.36,2.18,2.26,0.96,2.59,2.27,0.92,0.83,2.8,2.72,0.89,51.12,44.6,4852,6948,5526.71
284,0,109.14,109.16,38.87,38.88,5.75,1.81,1.94,0.94,2.25,1.97,0.91,0.8,2.48,2.46,1.96,112.11,110.69,4793,7039,5482.4
285,0,34.97,34.99,39.52,39.58,7.16,2.32,2.48,0.93,3.0,2.64,0.8,0.77,3.73,3.41,1.35,77.47,77.0,5006,7387,5795.15
286,0,36.2,36.21,39.59,39.61,7.48,2.56,2.73,0.94,3.1,2.69,0.88,0.82,3.51,3.28,1.23,70.43,70.29,4940,7682,5774.84
287,0,24.89,24.92,38.74,38.78,7.37,2.66,2.84,0.94,3.07,2.69,0.85,0.86,3.59,3.13,0.11,6.07,7.2,4924,7450,5624.29
288,0,62.34,62.39,39.72,39.72,8.98,3.39,3.67,0.92,3.88,3.37,0.83,0.9,4.66,3.74,0.88,50.44,48.14,4734,6659,5405.25
289,0,26.98,26.98,39.13,39.17,7.97,2.75,2.93,0.94,3.35,2.94,0.84,0.82,3.96,3.61,0.42,24.08,21.66,4942,7763,5898.37
290,0,37.9,37.95,39.0,39.04,5.19,1.68,1.76,0.95,2.02,1.73,0.94,0.83,2.15,2.09,2.56,146.82,148.46,4847,7527,5665.59
291,0,5.53,5.53,39.45,39.48,5.4,1.74,1.83,0.95,2.16,1.86,0.82,0.8,2.63,2.34,1.84,105.71,100.51,4705,6356,5292.63
292,0,18.85,18.91,39.59,39.6,5.59,1.8,1.88,0.96,2.22,1.97,0.88,0.8,2.51,2.47,1.84,105.26,100.21,4768,6430,5320.8
293,0,21.78,21.78,39.33,39.37,8.08,2.86,3.06,0.94,3.37,2.97,0.88,0.84,3.82,3.54,0.27,15.64,15.86,4942,7069,5543.95
294,0,27.95,27.96,40.17,40.2,7.95,2.87,3.07,0.94,3.43,2.96,0.76,0.86,4.52,3.45,0.99,56.61,53.68,4948,7820,5951.33
296,0,29.25,29.29,39.91,39.96,5.76,1.89,1.99,0.95,2.29,2.01,0.85,0.82,2.7,2.47,0.97,55.41,55.27,5079,7700,5912.0
297,0,118.43,118.44,40.11,40.12,6.45,2.26,2.34,0.97,2.67,2.31,0.92,0.84,2.9,2.74,2.39,136.97,135.08,4718,6424,5342.25
298,0,39.59,39.64,40.04,40.1,5.21,1.72,1.79,0.96,2.02,1.76,0.85,0.84,2.38,2.09,2.56,146.82,147.0,4853,7360,5579.41
299,0,24.96,25.02,40.95,40.99,7.47,2.67,2.84,0.94,3.13,2.79,0.85,0.83,3.66,3.34,1.65,94.76,90.99,4988,7638,5824.14
300,0,37.25,37.27,41.41,41.47,9.46,3.51,3.76,0.93,4.04,3.62,0.8,0.86,5.02,4.21,1.31,75.07,76.86,4731,7546,5641.33
301,0,93.67,93.67,40.62,40.67,7.07,2.56,2.68,0.95,2.95,2.55,0.92,0.87,3.2,2.94,0.69,39.64,41.42,4761,6854,5443.37
302,0,115.64,115.68,40.23,40.28,6.92,2.34,2.5,0.93,2.84,2.45,0.87,0.82,3.27,2.98,0.28,15.95,15.22,4761,6432,5331.09
303,0,32.11,32.13,40.43,40.47,7.07,2.44,2.58,0.95,2.89,2.53,0.94,0.84,3.08,3.02,2.6,148.82,152.79,4749,7242,5540.65
304,0,22.62,22.67,40.3,40.34,8.85,3.3,3.52,0.94,3.79,3.39,0.85,0.86,4.43,3.93,0.1,5.91,3.62,4811,7514,5688.34
305,0,5.92,5.94,41.47,41.53,5.28,1.68,1.74,0.97,2.1,1.85,0.88,0.79,2.37,2.36,1.85,106.19,98.1,4772,6299,5327.54
306,0,19.05,19.05,41.54,41.59,5.24,1.71,1.79,0.96,2.05,1.78,0.92,0.84,2.23,2.13,1.38,79.05,86.33,4759,6499,5384.36
307,0,80.8,80.78,41.86,41.88,10.26,4.04,4.44,0.91,4.4,3.89,0.85,0.96,5.2,4.04,2.6,148.89,147.2,4823,6769,5423.69
308,0,43.09,43.11,41.27,41.29,7.0,2.47,2.65,0.93,2.9,2.56,0.85,0.85,3.39,3.01,2.98,170.96,175.82,4751,6702,5336.53
309,0,24.05,24.05,42.45,42.5,8.63,3.22,3.41,0.95,3.68,3.19,0.91,0.88,4.07,3.63,1.93,110.67,110.41,4981,7578,5703.42
310,0,28.21,28.24,41.93,41.95,5.66,1.78,1.9,0.94,2.24,1.93,0.88,0.79,2.54,2.45,1.28,73.14,69.47,4986,7637,5939.23
311,0,33.54,33.55,41.73,41.76,6.91,2.34,2.48,0.95,2.86,2.51,0.91,0.81,3.16,3.1,0.37,21.32,23.44,5025,7723,5865.83
312,0,29.96,30.02,42.32,42.32,5.64,1.87,1.96,0.95,2.25,1.92,0.91,0.83,2.48,2.31,1.18,67.89,71.28,4783,7171,5632.45
313,0,35.43,35.44,41.99,42.02,6.74,2.25,2.39,0.94,2.74,2.4,0.82,0.81,3.33,2.96,0.39,22.31,23.59,4968,7671,5896.85
314,0,95.75,95.8,42.38,42.45,5.73,1.94,2.04,0.95,2.21,1.92,0.93,0.87,2.38,2.2,1.99,114.3,110.92,4780,7068,5417.95
315,0,28.73,28.76,42.97,42.98,7.59,2.62,2.8,0.94,3.12,2.74,0.79,0.84,3.97,3.28,1.16,66.64,66.33,5161,7561,5918.19
316,0,26.26,26.28,42.51,42.55,7.63,2.9,3.06,0.95,3.14,2.71,0.87,0.93,3.61,2.92,0.52,29.74,27.93,5040,7444,5770.05
317,0,44.98,45.03,42.97,42.96,7.04,2.49,2.61,0.95,2.94,2.6,0.83,0.84,3.56,3.11,2.32,133.21,133.21,4762,6626,5386.99
318,0,32.83,32.86,43.09,43.11,6.81,2.25,2.43,0.93,2.8,2.42,0.76,0.81,3.69,2.98,0.54,30.74,29.85,5115,7224,5916.27
319,0,34.91,34.95,43.75,43.78,9.09,3.27,3.51,0.93,3.95,3.47,0.79,0.84,4.98,4.11,0.63,36.3,39.14,4859,7994,5971.23
320,0,84.31,84.38,44.33,44.35,9.52,3.39,3.74,0.91,4.07,3.59,0.68,0.86,6.0,4.15,1.91,109.59,108.36,4755,7473,5580.12
321,0,33.09,33.14,44.01,44.04,8.86,3.19,3.4,0.94,3.77,3.36,0.85,0.84,4.45,4.01,0.56,32.32,33.08,4997,7842,6035.23
322,0,83.14,83.14,44.27,44.3,6.32,2.15,2.26,0.95,2.45,2.18,0.92,0.86,2.66,2.55,1.76,100.71,109.44,4907,7504,5673.21
323,0,91.72,91.73,44.27,44.28,6.55,2.32,2.4,0.96,2.69,2.38,0.83,0.85,3.23,2.81,0.65,37.15,41.87,4759,6716,5409.48
324,0,29.51,29.56,44.33,44.37,5.44,1.74,1.83,0.95,2.16,1.86,0.91,0.81,2.39,2.3,1.2,68.84,77.03,4905,7755,5949.01
325,0,95.36,95.41,44.46,44.52,5.99,1.95,2.09,0.93,2.37,2.05,0.82,0.82,2.88,2.5,1.94,110.92,114.33,4785,7387,5615.43
326,0,96.46,96.47,44.46,44.5,5.81,1.91,2.02,0.95,2.31,2.01,0.92,0.83,2.51,2.43,1.74,99.73,102.9,4795,7293,5568.54
327,0,93.67,93.73,45.63,45.65,9.54,3.8,4.05,0.94,4.11,3.67,0.85,0.92,4.81,3.97,1.67,95.44,93.55,4800,6924,5436.74
328,0,30.29,30.34,45.18,45.23,8.87,3.27,3.45,0.95,3.87,3.42,0.83,0.84,4.65,4.05,0.86,49.09,46.89,5039,7802,5872.79
329,0,25.16,25.2,44.46,44.51,5.15,1.72,1.79,0.96,1.99,1.72,0.92,0.86,2.15,2.01,0.67,38.37,34.06,4866,7416,5672.69
330,0,66.37,66.41,45.57,45.61,8.47,3.05,3.28,0.93,3.58,3.16,0.8,0.85,4.45,3.7,1.85,105.8,105.78,4816,7211,5475.22
331,0,28.41,28.44,45.89,45.9,7.59,2.73,2.92,0.94,3.15,2.76,0.85,0.87,3.69,3.17,1.43,81.7,83.35,5093,7675,5837.62
332,0,36.4,36.42,45.18,45.24,8.75,3.33,3.52,0.94,3.66,3.26,0.88,0.9,4.14,3.62,0.29,16.5,17.07,4790,7260,5486.01
333,0,71.5,71.54,45.37,45.43,5.78,1.94,2.02,0.96,2.31,2.0,0.83,0.84,2.78,2.39,0.67,38.16,34.18,4799,6625,5354.73
334,0,23.46,23.49,45.57,45.57,5.52,1.88,1.96,0.96,2.13,1.83,0.99,0.88,2.15,2.09,0.55,31.26,31.16,4833,7008,5551.49
335,0,90.16,90.18,46.41,46.43,6.77,2.33,2.46,0.95,2.8,2.42,0.88,0.83,3.16,2.92,1.26,72.41,71.66,4749,6672,5380.39
336,0,33.54,33.56,45.57,45.61,5.39,1.74,1.82,0.96,2.13,1.87,0.87,0.82,2.46,2.29,0.22,12.34,8.62,4985,7817,5857.43
337,0,26.46,26.48,46.02,46.05,7.52,2.67,2.83,0.94,3.09,2.72,0.82,0.87,3.76,3.14,0.39,22.25,24.74,4899,7280,5697.25
338,0,84.05,84.05,46.48,46.5,6.32,2.1,2.22,0.95,2.51,2.22,0.82,0.83,3.05,2.68,1.94,111.25,111.56,4619,7142,5525.15
339,0,31.59,31.6,46.22,46.27,5.76,1.96,2.06,0.95,2.24,1.94,0.96,0.87,2.34,2.22,0.52,29.54,24.79,4728,7621,5758.53
340,0,96.01,96.05,46.8,46.85,6.09,2.04,2.14,0.95,2.51,2.17,0.85,0.81,2.94,2.69,1.75,100.44,97.88,4688,7242,5443.88
341,0,69.48,69.54,46.34,46.35,5.69,1.88,1.97,0.96,2.21,1.94,0.84,0.84,2.62,2.31,0.42,24.3,18.68,4743,6775,5493.07
342,0,33.54,33.55,47.39,47.41,8.65,3.3,3.51,0.94,3.71,3.22,0.83,0.9,4.45,3.59,0.91,52.13,51.3,4905,7452,5699.86
343,0,64.09,64.12,47.32,47.37,7.87,2.73,2.93,0.93,3.29,2.89,0.79,0.84,4.18,3.46,2.0,114.54,115.47,4836,6585,5413.49
344,0,67.92,67.95,47.91,47.91,8.89,3.27,3.54,0.92,3.86,3.44,0.79,0.85,4.88,4.04,1.69,96.77,95.15,4809,7170,5553.05
345,0,41.08,41.14,46.93,46.96,6.62,2.3,2.42,0.95,2.69,2.34,0.82,0.85,3.28,2.77,2.8,160.25,160.81,4794,6640,5359.03
346,0,22.23,22.28,47.06,47.07,5.44,1.8,1.87,0.96,2.15,1.85,0.87,0.84,2.47,2.22,0.5,28.89,33.97,4908,7295,5637.52
347,0,30.48,30.51,47.39,47.44,5.96,2.04,2.14,0.96,2.38,2.07,0.85,0.85,2.81,2.43,2.18,124.99,128.58,4885,7712,5789.36
348,0,23.66,23.71,47.45,47.48,7.46,2.64,2.77,0.95,3.16,2.76,0.9,0.83,3.49,3.34,0.57,32.38,33.52,4909,7262,5717.79
349,0,26.2,26.21,47.65,47.69,5.46,1.72,1.82,0.95,2.13,1.87,0.87,0.8,2.44,2.35,1.16,66.57,71.85,4974,7600,5793.23
350,0,24.89,24.94,48.04,48.09,5.8,1.88,1.99,0.94,2.31,1.99,0.84,0.81,2.73,2.45,1.2,68.5,67.26,5042,7599,5878.18
