IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
219,0,587,587.68,516,516.35,140.17,769,812.0,0.95,60.46,54.38,13.04,12.47,4.64,4.36,0.97,55.78,54.36,7280,14316,8931.92
220,0,800,800.71,519,519.08,125.98,664,708.0,0.94,51.87,46.87,12.65,12.58,4.1,3.73,1.24,70.87,69.25,7203,11567,8395.0
221,0,337,336.94,583,583.07,376.99,2323,2724.0,0.85,172.63,157.06,12.17,14.26,14.19,11.01,1.4,79.99,79.94,7142,14692,8981.75
222,0,678,678.62,522,522.22,129.05,683,735.0,0.93,54.23,48.23,12.08,12.63,4.49,3.82,1.97,112.78,114.59,7160,12464,8580.8
223,0,920,920.41,529,529.56,118.63,633,659.0,0.96,51.35,46.75,12.17,11.97,4.22,3.91,1.69,96.71,91.93,7268,14618,9048.97
224,0,539,539.09,526,526.75,125.58,703,731.0,0.96,54.49,49.24,12.73,12.59,4.28,3.91,0.75,42.77,43.38,7093,12266,8400.46
225,0,753,753.35,526,526.26,121.05,639,689.0,0.93,48.88,44.1,13.04,12.91,3.75,3.42,2.6,149.24,154.67,7077,11670,8346.02
226,0,175,175.81,538,538.58,125.78,655,695.0,0.94,52.48,47.3,11.66,12.19,4.5,3.88,2.11,120.96,120.77,7205,11401,8451.6
227,0,904,904.13,542,542.08,117.46,619,657.0,0.94,50.49,45.43,12.17,11.97,4.15,3.79,1.71,97.97,93.12,7154,14301,9011.04
228,0,1301,1301.18,545,545.39,129.64,668,720.0,0.93,54.23,48.8,12.08,12.15,4.49,4.02,1.17,67.22,67.17,7131,13539,8946.33
229,0,1319,1319.28,553,553.68,123.11,638,688.0,0.93,53.34,47.84,12.17,11.81,4.38,4.05,1.46,83.54,86.18,7431,14230,9364.66
230,0,934,934.83,562,562.15,136.87,712,762.0,0.93,60.41,54.96,11.18,11.55,5.4,4.76,1.69,96.65,93.82,7250,14744,9423.4
231,0,448,449.06,561,561.7,165.87,946,1043.0,0.91,73.0,66.26,11.4,13.19,6.4,5.02,0.85,48.89,48.66,7242,13580,8940.64
232,0,1332,1332.88,570,570.76,168.47,856,988.0,0.87,73.25,65.55,10.2,12.35,7.18,5.31,1.32,75.77,75.02,7666,14895,9594.82
233,0,1257,1257.48,566,566.63,124.51,679,716.0,0.95,53.41,47.68,11.4,12.57,4.68,3.79,0.67,38.16,39.34,7144,12486,8595.8
234,0,465,465.72,568,568.81,107.2,595,604.0,0.99,45.34,40.4,13.45,12.88,3.37,3.14,0.85,48.58,45.04,7155,13492,8897.21
235,0,314,314.3,577,577.08,127.74,661,704.0,0.94,53.45,48.45,11.7,12.2,4.57,3.97,1.27,72.58,72.09,7215,12419,8736.19
236,0,357,357.71,586,586.69,173.34,945,1012.0,0.93,74.85,67.94,12.08,12.39,6.19,5.48,1.17,67.2,65.65,7480,14624,9502.67
237,0,920,921.04,581,580.97,120.28,613,660.0,0.93,51.16,46.44,11.0,11.94,4.65,3.89,1.49,85.52,88.46,7581,15045,9823.52
238,0,1475,1475.32,584,585.01,121.7,670,706.0,0.95,52.09,46.92,13.0,12.57,4.01,3.73,1.63,93.3,93.97,7068,12014,8373.6
239,0,373,373.6,597,597.69,180.85,999,1090.0,0.92,78.19,71.45,11.7,12.72,6.68,5.62,1.2,69.02,69.72,7310,15062,9509.1
240,0,1403,1403.71,601,601.38,193.54,1089,1180.0,0.92,84.48,77.34,12.37,12.74,6.83,6.07,1.28,73.5,74.02,7219,12894,8695.45
241,0,388,388.94,599,599.84,168.27,890,976.0,0.91,72.09,65.71,11.18,12.4,6.45,5.3,1.16,66.28,64.9,7267,13742,9260.71
242,0,904,904.29,592,591.93,115.8,607,635.0,0.96,49.65,45.56,12.17,11.84,4.08,3.85,1.41,80.73,87.49,7314,14406,9229.22
243,0,1556,1557.17,631,631.76,339.14,1978,2456.0,0.81,154.84,136.52,9.43,15.35,16.41,8.9,0.95,54.46,54.39,7009,13970,8762.78
244,0,1283,1283.83,595,595.33,127.15,665,711.0,0.94,52.63,47.69,12.37,12.41,4.25,3.84,1.32,75.7,72.81,7326,14210,9130.03
245,0,1348,1349.05,623,623.52,215.64,1133,1285.0,0.88,96.1,87.91,10.2,12.0,9.42,7.33,1.78,102.01,101.56,7558,15107,9761.76
246,0,965,965.48,603,603.04,140.31,795,835.0,0.95,61.85,56.02,11.4,12.56,5.42,4.46,2.25,129.09,132.86,7334,13973,8896.54
247,0,1312,1312.21,604,604.65,119.01,599,644.0,0.93,50.36,44.72,12.17,11.85,4.14,3.77,1.45,83.16,80.71,7642,14408,9788.15
248,0,431,432.02,598,598.06,106.12,541,563.0,0.96,44.65,39.9,11.66,11.84,3.83,3.37,0.59,34.05,35.66,7471,13352,9128.7
249,0,1226,1226.97,606,606.82,118.71,638,673.0,0.95,49.74,44.38,11.18,12.62,4.45,3.52,1.04,59.83,59.72,7152,12330,8601.76
250,0,1422,1422.27,613,613.22,116.87,620,654.0,0.95,49.24,44.4,13.34,12.26,3.69,3.62,1.35,77.09,83.28,7182,13041,8655.73
251,0,929,929.15,620,621.01,135.25,717,770.0,0.93,58.05,51.74,12.17,12.23,4.77,4.23,1.38,79.08,79.03,7634,13899,9433.77
252,0,1260,1260.55,629,629.36,177.98,974,1048.0,0.93,78.34,71.2,11.18,12.17,7.01,5.85,1.82,104.04,102.73,7289,13721,9176.76
253,0,1579,1579.57,624,624.0,188.15,1046,1144.0,0.91,84.5,77.21,10.0,12.46,8.45,6.2,0.88,50.28,48.79,7139,13679,9170.98
254,0,439,439.08,613,613.52,110.23,554,590.0,0.94,44.38,40.08,11.7,12.25,3.79,3.27,0.39,22.52,27.56,7249,13519,8887.41
255,0,293,293.25,623,623.76,121.54,632,670.0,0.94,50.61,45.38,11.18,12.25,4.53,3.7,1.05,60.4,60.86,7147,12282,8476.77
256,0,1340,1341.18,647,647.49,195.3,1071,1198.0,0.89,86.13,78.22,10.2,12.75,8.45,6.14,1.84,105.49,103.72,7905,15124,10051.74
257,0,953,953.49,641,641.7,142.63,791,822.0,0.96,63.2,58.13,12.04,12.18,5.25,4.77,1.65,94.54,91.29,7283,13453,9060.56
258,0,1366,1366.62,634,634.18,113.6,568,606.0,0.94,46.49,42.02,11.7,11.87,3.97,3.54,1.9,108.82,104.72,7196,14065,9086.27
259,0,1477,1477.87,635,635.83,118.04,647,678.0,0.95,50.25,45.25,13.15,12.43,3.82,3.64,1.67,95.71,92.11,7327,13127,8725.17
260,0,1304,1304.11,646,646.72,169.78,871,1002.0,0.87,73.74,65.99,9.49,12.44,7.77,5.3,1.93,110.65,110.18,7618,14622,9846.99
261,0,399,399.98,635,635.27,116.95,594,634.0,0.94,48.27,43.98,11.4,12.08,4.23,3.64,0.7,39.96,33.79,7243,12633,8729.17
262,0,906,906.72,646,646.15,133.74,699,745.0,0.94,55.97,50.4,11.7,12.22,4.78,4.12,1.24,71.24,73.52,7368,13555,8809.41
263,0,974,974.87,659,659.91,156.77,877,956.0,0.92,68.47,62.3,11.05,12.73,6.2,4.9,1.45,83.29,85.48,7358,13050,8971.53
264,0,1585,1585.06,649,649.83,142.55,806,840.0,0.96,62.97,56.88,11.31,12.69,5.57,4.48,0.82,46.93,44.94,7208,13440,8755.0
265,0,1280,1280.77,661,661.64,152.43,802,909.0,0.88,66.91,59.93,11.18,12.57,5.98,4.77,1.74,99.46,98.01,7720,14445,9792.89
266,0,1323,1323.08,667,667.67,167.74,889,1039.0,0.86,73.25,64.82,11.4,13.49,6.42,4.81,1.82,104.23,102.29,7939,14867,9946.01
267,0,1293,1293.64,657,657.55,111.36,485,531.0,0.91,47.54,43.29,9.22,10.14,5.16,4.27,1.83,104.62,102.07,7743,14853,10038.0
268,0,1487,1487.3,665,665.74,147.44,800,872.0,0.92,62.65,57.05,12.08,12.68,5.18,4.5,1.14,65.48,63.1,7151,13027,8573.99
269,0,1421,1421.89,661,661.44,118.87,631,680.0,0.93,49.82,45.05,12.17,12.57,4.1,3.58,1.75,100.41,95.91,7165,12256,8495.88
270,0,335,335.48,737,737.7,373.6,2407,2659.0,0.91,176.1,161.52,12.0,13.89,14.68,11.63,1.54,88.05,89.56,7196,12690,8629.68
271,0,1214,1214.81,658,658.28,109.11,591,621.0,0.95,45.12,40.47,13.34,12.74,3.38,3.18,0.22,12.8,9.01,7065,12570,8504.55
272,0,1377,1377.84,676,676.59,108.43,546,578.0,0.94,44.38,39.99,11.7,12.09,3.79,3.31,1.96,112.52,106.9,7325,14027,9129.56
273,0,1171,1171.1,669,669.79,114.08,603,639.0,0.94,47.01,41.72,13.0,12.66,3.62,3.3,0.42,23.84,20.04,7170,11512,8326.95
274,0,893,893.42,698,698.22,129.84,684,731.0,0.94,54.12,49.55,11.4,12.33,4.75,4.02,1.29,73.91,77.74,7184,11560,8466.36
275,0,951,951.64,704,704.03,141.46,803,844.0,0.95,61.66,56.32,12.17,12.64,5.07,4.46,1.42,81.61,86.12,7209,12294,8569.82
276,0,1245,1245.08,687,687.45,166.33,895,978.0,0.92,72.03,65.91,11.18,12.31,6.44,5.36,2.9,166.35,167.36,7279,14728,9140.97
277,0,1299,1299.26,705,705.46,119.7,607,645.0,0.94,50.8,46.33,12.17,11.59,4.18,4.0,1.75,100.2,95.49,7118,14226,9271.71
278,0,515,515.55,702,702.18,170.61,896,997.0,0.9,73.16,66.17,11.7,12.45,6.25,5.31,2.76,158.34,158.49,7050,11256,8324.15
279,0,1350,1350.88,725,724.92,194.99,1028,1146.0,0.9,84.5,77.62,11.7,12.13,7.22,6.4,1.21,69.21,67.41,7519,15005,9681.78
280,0,1336,1336.28,717,717.56,153.58,804,869.0,0.93,65.37,59.76,10.3,12.18,6.35,4.91,1.06,60.69,59.86,7679,14856,9565.77
281,0,1249,1249.36,705,705.82,165.2,898,1008.0,0.89,70.94,63.5,11.7,13.23,6.06,4.8,2.77,158.5,157.8,7386,14403,9254.45
282,0,1383,1383.93,709,709.56,111.44,583,614.0,0.95,47.42,42.63,12.73,12.14,3.73,3.51,0.83,47.56,49.04,7289,13762,8978.69
283,0,1087,1087.73,721,720.84,164.69,961,1056.0,0.91,72.35,65.42,11.4,13.53,6.35,4.84,2.43,139.48,138.42,7084,11771,8389.03
284,0,1003,1003.41,729,729.4,129.74,692,741.0,0.93,54.71,48.96,12.65,12.52,4.33,3.91,1.89,108.1,106.21,7115,11709,8486.29
285,0,1178,1178.61,724,724.77,148.95,782,840.0,0.93,63.95,57.43,12.53,12.08,5.1,4.76,2.67,153.03,155.08,7069,13886,8797.61
286,0,582,582.38,728,728.49,167.68,879,957.0,0.92,71.18,65.77,10.77,12.19,6.61,5.4,2.72,155.96,155.33,7078,11554,8335.51
287,0,1267,1267.88,733,733.09,159.44,895,965.0,0.93,68.03,61.18,12.08,13.15,5.63,4.65,2.72,155.7,154.78,7348,14346,9207.85
288,0,1357,1357.79,746,746.77,112.71,546,586.0,0.93,46.14,41.93,11.18,11.61,4.13,3.61,1.05,60.1,58.71,7499,14822,9505.26
289,0,1297,1297.25,762,762.18,170.41,941,1002.0,0.94,73.43,66.68,12.53,12.63,5.86,5.28,1.06,60.64,61.45,7219,13603,9024.4
290,0,1235,1235.81,745,746.07,141.88,745,814.0,0.92,59.46,53.8,12.65,12.55,4.7,4.29,2.8,160.35,159.47,7187,14418,8958.58
291,0,1419,1419.76,759,759.8,244.79,1392,1585.0,0.88,107.54,98.56,9.85,13.35,10.92,7.38,2.74,157.01,157.95,7181,13786,8866.56
292,0,1210,1210.28,754,754.24,161.3,838,916.0,0.91,69.89,62.6,11.4,12.12,6.13,5.16,2.81,160.79,161.43,7488,14695,9524.04
293,0,1146,1146.56,756,756.47,160.37,894,959.0,0.93,68.35,62.04,12.65,12.93,5.4,4.8,2.78,159.44,158.79,7230,12861,8761.76
294,0,1187,1188.15,761,761.08,155.58,786,885.0,0.89,66.89,60.78,10.3,12.07,6.5,5.03,2.59,148.45,149.03,7546,14274,9441.65
295,0,1313,1313.8,775,775.73,155.34,845,903.0,0.94,66.73,59.91,11.18,12.49,5.97,4.8,1.05,60.36,60.7,7195,13716,9012.74
296,0,68,68.41,799,800.02,248.49,1363,1510.0,0.9,109.77,101.63,10.3,12.41,10.66,8.19,2.1,120.07,119.19,7209,11799,8521.54
297,0,495,495.75,765,765.82,138.18,765,816.0,0.94,58.25,53.04,13.15,12.8,4.43,4.14,2.93,168.11,169.48,7052,11475,8311.66
298,0,1019,1019.56,781,781.78,133.64,708,750.0,0.94,56.08,50.64,12.65,12.34,4.43,4.1,1.95,111.99,111.52,7125,11696,8462.38
299,0,1383,1383.12,766,766.26,123.25,656,694.0,0.95,51.66,46.38,12.65,12.42,4.08,3.73,2.89,165.43,165.57,7243,13789,8936.23
300,0,1659,1659.16,790,790.23,145.4,779,830.0,0.94,61.68,55.42,11.7,12.46,5.27,4.45,1.87,106.97,107.96,7064,11844,8390.44
301,0,554,554.73,772,772.18,142.04,820,863.0,0.95,62.2,56.67,12.0,12.91,5.18,4.39,0.08,4.61,0.75,7112,11396,8364.79
302,0,1431,1431.03,781,781.66,121.98,620,667.0,0.93,50.16,45.43,10.77,12.19,4.66,3.73,2.73,156.5,158.05,7192,13655,8935.04
303,0,1213,1213.79,788,788.44,172.02,937,1012.0,0.93,74.09,67.75,11.7,12.58,6.33,5.38,2.77,158.63,158.6,7135,13153,8823.26
304,0,611,611.44,818,818.66,137.24,769,806.0,0.95,59.82,53.4,12.81,12.61,4.67,4.23,2.24,128.21,130.02,7122,12360,8541.12
305,0,1428,1428.91,815,815.12,114.37,600,633.0,0.95,48.01,43.17,12.21,12.27,3.93,3.52,2.19,125.68,125.23,6967,12443,8636.75
307,0,1471,1471.74,836,836.73,136.33,723,766.0,0.94,57.87,52.09,11.7,12.26,4.94,4.25,1.89,108.12,106.58,7098,12661,8700.73
308,0,1359,1359.51,825,825.66,118.67,624,663.0,0.94,48.05,43.73,13.15,12.64,3.65,3.46,2.93,167.99,164.84,7092,12226,8354.59
309,0,654,654.14,843,843.12,149.97,788,836.0,0.94,66.84,60.45,10.0,11.56,6.68,5.23,2.46,141.07,139.89,7484,12949,9055.74
310,0,1673,1673.91,847,847.24,141.78,763,813.0,0.94,60.01,54.13,12.08,12.5,4.97,4.33,1.98,113.57,115.71,7119,12031,8402.14
311,0,544,544.48,845,845.1,143.14,833,867.0,0.96,62.37,56.41,11.4,13.18,5.47,4.28,2.29,131.1,134.68,6981,11494,8351.58
312,0,1228,1228.11,838,838.22,121.15,636,674.0,0.94,50.92,45.56,11.7,12.32,4.35,3.7,2.8,160.5,161.0,6993,11517,8293.72
313,0,1405,1405.12,842,842.24,125.05,656,699.0,0.94,51.0,46.35,13.42,12.57,3.8,3.69,2.65,151.93,156.37,7113,11847,8316.01
314,0,1454,1454.77,856,856.0,120.95,625,661.0,0.95,50.22,45.62,12.21,12.15,4.11,3.76,2.19,125.27,121.98,7158,13053,8721.42
315,0,1335,1335.86,847,847.47,118.91,604,639.0,0.95,48.76,44.3,11.4,12.15,4.28,3.65,0.27,15.46,17.84,7131,12864,8501.01
316,0,654,654.12,862,862.76,142.55,766,800.0,0.96,62.97,57.15,9.9,11.97,6.36,4.77,2.32,133.07,134.68,7634,13897,9339.37
317,0,1278,1278.61,845,845.9,124.63,658,688.0,0.96,54.08,49.33,12.0,11.89,4.51,4.15,0.06,3.18,177.85,7094,12118,8566.36
320,0,1290,1290.46,862,862.04,118.67,582,627.0,0.93,49.65,44.68,12.17,11.64,4.08,3.84,0.16,9.27,14.18,7180,12442,8574.31
321,0,608,608.81,872,872.42,145.3,785,837.0,0.94,61.35,55.11,12.65,12.59,4.85,4.38,2.81,160.97,159.29,7158,12450,8642.76
322,0,1490,1490.09,886,886.5,128.53,708,751.0,0.94,55.44,49.67,12.17,12.51,4.56,3.97,1.7,97.25,95.18,7081,12422,8486.74
324,0,694,694.32,897,897.49,166.41,864,948.0,0.91,71.34,65.13,10.3,12.03,6.93,5.42,2.12,121.24,118.71,7341,13616,8886.12
325,0,183,182.21,920,919.43,264.23,1564,1987.0,0.79,119.33,102.77,10.63,17.04,11.23,6.03,0.88,50.44,49.49,7133,12606,8595.8
326,0,663,663.73,897,896.98,140.95,743,795.0,0.93,59.54,54.18,11.66,12.15,5.11,4.46,2.63,150.85,153.72,7431,13414,9138.09
327,0,1445,1445.52,901,901.95,122.75,662,699.0,0.95,51.22,46.93,12.81,12.57,4.0,3.73,0.67,38.66,39.63,7089,12594,8458.66
328,0,98,98.49,906,906.6,132.51,689,735.0,0.94,57.2,51.58,11.4,11.95,5.02,4.32,0.64,36.47,36.29,7326,12915,8913.22
331,0,1322,1322.56,928,928.23,195.22,1116,1217.0,0.92,88.53,80.37,10.63,13.04,8.33,6.16,0.84,48.21,46.04,7086,11514,8301.8
332,0,626,626.29,911,911.43,141.36,790,846.0,0.93,61.52,55.36,12.17,12.68,5.06,4.37,0.13,7.47,6.09,7212,13344,8516.36
333,0,1669,1669.93,927,927.82,179.48,1051,1135.0,0.93,77.18,70.11,11.66,13.59,6.62,5.16,0.54,31.22,29.67,7038,13361,8502.12
335,0,1519,1519.48,949,948.9,204.89,1086,1225.0,0.89,89.16,81.34,9.85,12.61,9.05,6.45,1.17,66.89,65.42,7042,15094,9199.48
336,0,68,68.56,943,943.01,236.05,1190,1469.0,0.81,106.25,94.38,9.43,13.05,11.26,7.23,0.61,35.04,34.35,7729,14786,9947.83
337,0,1406,1406.25,929,929.79,116.61,606,642.0,0.94,47.42,43.3,12.08,12.47,3.92,3.47,0.44,24.94,33.29,6953,12718,8480.33
338,0,1603,1603.05,931,932.02,151.15,882,970.0,0.91,63.79,57.69,12.17,13.89,5.24,4.15,0.24,13.6,14.44,7113,12947,8476.58
339,0,50,50.94,939,939.92,134.75,676,725.0,0.93,57.8,52.46,10.0,11.54,5.78,4.55,0.65,37.27,35.19,7847,13690,9634.41
340,0,119,119.59,957,956.91,180.25,992,1082.0,0.92,82.13,73.7,11.31,12.59,7.26,5.85,0.73,42.04,43.83,7502,15126,9810.51
341,0,1494,1494.94,965,965.71,192.31,1000,1082.0,0.92,84.08,76.97,9.43,11.78,8.91,6.53,1.1,63.13,63.2,7228,14899,9143.17
342,0,74,74.77,957,957.71,221.42,1083,1308.0,0.83,97.75,88.44,8.06,12.32,12.12,7.18,0.54,30.76,31.29,7724,15562,10263.21
343,0,1684,1684.7,954,954.83,172.67,1028,1104.0,0.93,75.5,68.46,13.15,13.48,5.74,5.08,0.2,11.46,8.81,7193,13667,8899.66
344,0,79,79.66,970,970.41,187.04,934,1023.0,0.91,82.68,76.18,10.82,11.13,7.64,6.85,0.56,32.15,32.8,8410,15496,10567.04
345,0,1416,1416.66,954,954.44,107.21,546,577.0,0.95,45.18,41.08,11.05,11.93,4.09,3.44,0.09,5.08,177.68,7157,14089,9038.47
346,0,1993,1993.44,963,963.78,181.54,1023,1105.0,0.93,78.45,71.76,11.7,12.88,6.7,5.57,2.84,162.95,163.85,7040,11679,8344.69
347,0,1511,1511.56,993,993.48,226.59,1167,1316.0,0.89,100.72,92.63,9.43,11.82,10.68,7.83,1.06,60.89,60.77,7308,14529,9691.59
348,0,1592,1592.16,962,962.54,120.23,607,651.0,0.93,49.65,45.13,11.18,11.98,4.44,3.77,0.48,27.6,23.95,7468,13399,9085.76
349,0,1459,1459.43,959,959.43,106.18,550,584.0,0.94,43.42,38.74,12.65,12.43,3.43,3.12,2.89,165.32,166.92,7247,13133,8704.29
350,0,1704,1704.01,978,978.46,171.97,956,1056.0,0.91,74.89,67.59,10.82,12.97,6.92,5.21,0.6,34.11,34.03,7095,14089,8694.26
352,0,119,119.95,977,977.1,123.1,605,650.0,0.93,51.62,47.3,10.3,11.48,5.01,4.12,0.55,31.53,35.63,7696,13913,9724.62
353,0,1639,1639.43,975,975.03,148.23,817,884.0,0.92,62.64,56.81,12.65,12.94,4.95,4.39,2.85,163.3,162.55,7423,14567,9289.18
354,0,1412,1412.53,970,970.11,129.11,663,717.0,0.92,55.9,50.43,11.18,11.82,5.0,4.27,0.18,10.3,6.83,7640,15312,9649.09
355,0,176,176.71,986,986.99,120.99,661,688.0,0.96,51.22,46.82,12.81,12.54,4.0,3.73,0.9,51.34,47.02,7212,11702,8504.02
356,0,1565,1565.1,992,992.0,224.35,1167,1304.0,0.89,99.3,91.15,10.3,11.67,9.64,7.81,0.48,27.6,27.7,7502,14748,9529.25
357,0,1357,1357.31,974,974.76,131.11,711,757.0,0.94,56.57,51.1,13.15,12.31,4.3,4.15,0.14,8.13,5.73,7234,14147,9004.52
358,0,1548,1548.97,983,982.97,119.88,600,637.0,0.94,49.41,44.74,11.4,11.97,4.33,3.74,0.63,35.94,29.56,7320,14493,9278.11
359,0,1407,1407.41,987,987.22,254.67,1380,1562.0,0.88,116.73,108.29,8.0,12.01,14.59,9.02,0.11,6.39,4.95,7527,15198,9935.97
360,0,54,54.72,1001,1001.72,169.24,890,965.0,0.92,73.06,66.47,10.3,12.01,7.1,5.54,0.53,30.43,29.78,7772,15272,9987.52
361,0,1299,1299.38,1001,1001.49,183.92,971,1115.0,0.87,79.48,70.79,11.7,13.06,6.79,5.42,0.37,21.4,22.5,7028,12900,8530.43
362,0,105,105.56,1006,1006.81,123.58,649,674.0,0.96,53.91,49.02,11.4,11.76,4.73,4.17,0.86,49.51,44.98,7870,15161,9788.49
363,0,1613,1613.62,995,996.12,214.08,1139,1357.0,0.84,96.03,84.46,10.2,13.71,9.42,6.16,0.15,8.38,5.9,7412,15107,9700.04
364,0,1475,1476.12,1025,1025.61,192.11,1026,1232.0,0.83,83.76,73.68,12.21,13.86,6.86,5.32,0.99,56.69,57.17,7723,14909,9688.4
365,0,76,76.83,1009,1009.81,128.75,661,702.0,0.94,55.47,50.37,10.82,11.66,5.13,4.32,0.59,33.98,38.36,8019,15678,10313.56
366,0,1432,1433.04,999,999.4,143.46,716,772.0,0.93,64.2,58.96,11.0,10.91,5.84,5.41,0.08,4.47,1.93,7634,14339,9870.55
367,0,1668,1668.19,1018,1018.27,116.63,585,605.0,0.97,51.35,46.1,11.18,11.05,4.59,4.17,1.69,96.71,92.89,8285,14842,10231.76
368,0,1353,1353.44,1004,1004.18,202.91,1036,1171.0,0.88,90.67,81.85,10.05,11.68,9.02,7.01,0.12,6.97,6.03,7270,14916,9631.44
369,0,1617,1617.86,1008,1008.59,171.84,901,1070.0,0.84,75.43,67.45,10.05,13.18,7.51,5.12,0.11,6.09,4.77,7417,15274,9602.62
370,0,142,142.49,1020,1020.82,115.92,635,664.0,0.96,48.83,44.1,12.21,12.81,4.0,3.44,0.61,34.99,41.56,7416,11855,8622.48
371,0,1437,1437.36,1016,1016.84,188.12,954,1072.0,0.89,82.01,74.96,11.4,11.61,7.19,6.45,0.27,15.56,15.19,7847,15322,10007.93
372,0,1697,1696.9,1057,1057.57,244.08,1317,1599.0,0.82,111.02,97.48,11.05,14.04,10.05,6.94,1.71,97.77,95.87,7549,14611,9350.62
373,0,1379,1379.2,1015,1014.56,178.77,867,1028.0,0.84,80.5,71.17,9.06,12.25,8.89,5.81,0.11,6.42,4.52,7407,15287,10128.06
374,0,1683,1683.53,1057,1057.28,219.6,1115,1256.0,0.89,100.6,92.34,9.06,11.25,11.11,8.2,1.68,96.28,94.43,7824,15383,10049.87
375,0,1158,1158.1,1037,1037.91,170.35,1000,1047.0,0.96,76.49,69.74,12.04,12.99,6.35,5.37,0.73,41.82,43.97,7029,13329,8591.3
376,0,1504,1505.18,1042,1042.07,225.18,1220,1381.0,0.88,98.98,90.43,11.66,12.58,8.49,7.19,0.52,29.67,29.59,7398,14148,9380.22
377,0,1630,1630.35,1028,1028.46,117.74,608,650.0,0.94,49.4,43.95,12.65,12.24,3.91,3.59,0.37,21.37,21.26,7626,15390,9829.06
379,0,64,64.41,1037,1037.65,123.54,608,656.0,0.93,52.35,47.39,11.18,11.48,4.68,4.13,0.5,28.52,30.49,7839,14702,9965.0
380,0,1544,1544.74,1041,1041.12,193.92,1059,1180.0,0.9,84.5,75.82,12.08,12.87,6.99,5.89,0.36,20.79,21.0,7322,14177,9268.42
381,0,1375,1375.46,1030,1030.93,123.36,616,677.0,0.91,52.61,46.98,12.17,11.84,4.32,3.97,2.99,171.25,171.91,7539,14896,9485.35
383,0,1634,1634.32,1045,1045.2,147.58,747,805.0,0.93,63.82,57.95,10.0,11.66,6.38,4.97,0.62,35.43,34.36,7504,15457,9994.21
384,0,1268,1268.52,1040,1040.71,150.23,824,887.0,0.93,63.06,57.51,12.37,12.86,5.1,4.47,0.26,14.7,16.95,7145,14145,8850.78
385,0,1904,1904.24,1058,1058.83,152.31,831,883.0,0.94,67.2,60.53,10.0,12.21,6.72,4.96,2.21,126.53,127.33,7121,11679,8447.81
386,0,1429,1429.21,1038,1038.61,129.7,672,714.0,0.94,57.22,51.19,12.04,11.51,4.75,4.45,3.05,174.99,176.38,7714,14991,9672.75
387,0,1339,1339.95,1063,1063.89,139.5,767,815.0,0.94,59.44,53.5,12.37,12.68,4.81,4.22,1.79,102.63,102.75,7202,12160,8663.8
388,0,1584,1584.95,1043,1043.99,118.18,585,629.0,0.93,50.01,44.79,12.17,11.51,4.11,3.89,0.2,11.53,11.46,7429,14270,9530.47
389,0,1648,1648.68,1072,1073.0,168.12,855,942.0,0.91,72.12,65.21,10.44,11.84,6.91,5.51,1.28,73.07,72.22,7635,15149,9965.45
390,0,81,81.91,1049,1049.91,117.25,587,627.0,0.94,49.48,44.27,11.18,11.62,4.43,3.81,0.24,14.04,14.81,7590,14426,9665.92
391,0,105,105.37,1056,1056.57,124.61,660,703.0,0.94,52.48,47.54,11.66,12.47,4.5,3.81,0.54,30.96,34.47,7448,13822,8977.34
392,0,1288,1288.89,1057,1057.69,154.81,848,922.0,0.92,66.22,59.12,12.37,12.91,5.35,4.58,0.26,14.88,16.13,7142,14509,9085.8
393,0,1420,1420.5,1051,1051.77,144.53,750,833.0,0.9,62.65,56.89,10.2,12.16,6.14,4.68,3.0,171.74,174.77,7356,14014,9454.2
394,0,1667,1668.02,1071,1071.4,118.04,611,634.0,0.96,51.48,46.19,12.17,11.63,4.23,3.97,1.43,82.18,86.86,7868,15363,10037.68
395,0,1158,1158.75,1069,1068.97,139.14,780,824.0,0.95,60.21,55.27,12.04,12.68,5.0,4.36,0.84,48.37,43.84,7332,14127,9180.22
396,0,1208,1208.31,1057,1057.44,148.91,785,848.0,0.93,63.79,57.68,11.18,12.18,5.71,4.74,0.24,13.6,13.94,7432,14407,9174.42
397,0,1094,1094.99,1083,1083.52,177.78,1004,1089.0,0.92,76.9,70.13,11.7,13.01,6.57,5.39,1.21,69.44,70.27,7096,11760,8452.44
398,0,1563,1563.48,1067,1067.51,199.44,1084,1184.0,0.92,87.32,79.03,11.7,12.31,7.46,6.42,0.35,20.1,19.41,7308,14261,9262.73
399,0,32,32.95,1065,1065.8,130.23,638,685.0,0.93,54.41,49.16,11.7,11.45,4.65,4.29,0.3,17.1,21.13,7820,14074,9622.49
400,0,1621,1621.82,1082,1082.42,164.45,898,954.0,0.94,73.01,65.54,11.4,12.07,6.4,5.43,0.94,53.91,51.95,7578,14974,9597.35
401,0,1768,1768.78,1078,1079.15,168.69,990,1065.0,0.93,73.88,68.09,12.81,13.28,5.77,5.13,0.69,39.51,39.99,7069,11757,8343.65
