IDs,Frame,Center_position_x_MICRON,Ellipse_center_x_MICRON,Center_position_y_MICRON,Ellipse_center_y_MICRON,Perimeter_MICRON,Surface_area_MICRON^2,Convex_hull_area_MICRON^2,Solidity,Length_MICRON,Ellipse_major_axis_MICRON,Width_MICRON,Ellipse_minor_axis_MICRON,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
209,0,31.72,31.76,31.27,31.23,13.55,4.7,5.46,0.86,5.92,5.33,0.68,0.86,8.72,6.17,2.81,160.77,161.27,7154,13404,9073.13
210,0,82.42,82.45,32.37,32.42,9.96,3.43,3.8,0.9,4.33,3.9,0.79,0.8,5.48,4.88,1.71,97.77,98.56,7247,12784,8820.16
211,0,34.71,34.71,31.14,31.15,7.35,2.39,2.54,0.94,3.13,2.78,0.76,0.76,4.11,3.68,2.85,163.07,166.26,7447,14858,9665.14
212,0,41.6,41.62,32.5,32.53,8.31,2.76,2.98,0.93,3.47,3.14,0.76,0.79,4.57,4.0,1.04,59.59,62.87,7351,13002,8950.31
213,0,40.37,40.43,32.63,32.66,8.67,2.92,3.16,0.92,3.71,3.35,0.7,0.79,5.28,4.27,1.0,57.14,58.03,7335,13078,9031.96
214,0,37.7,37.72,32.11,32.14,7.9,2.68,2.88,0.93,3.3,2.99,0.79,0.8,4.16,3.72,0.56,32.12,31.11,7398,14356,9381.7
215,0,9.1,9.1,32.44,32.5,8.33,2.9,3.03,0.96,3.59,3.24,0.79,0.79,4.52,4.1,2.52,144.58,141.19,7074,11869,8415.29
216,0,100.1,100.15,33.34,33.4,9.71,3.57,3.89,0.92,4.26,3.86,0.79,0.84,5.38,4.58,1.69,97.02,94.94,7026,11633,8315.12
217,0,46.09,46.14,32.63,32.68,8.06,2.94,3.09,0.95,3.39,3.03,0.88,0.85,3.84,3.55,2.51,143.57,144.11,7172,11728,8372.02
218,0,87.81,87.88,33.28,33.31,10.39,3.78,4.09,0.92,4.62,4.22,0.74,0.81,6.23,5.18,0.89,50.71,48.35,7084,13623,8609.96
219,0,38.16,38.2,33.54,33.56,9.11,3.25,3.43,0.95,3.93,3.53,0.85,0.81,4.64,4.36,0.97,55.78,54.36,7280,14316,8931.92
220,0,52.0,52.05,33.73,33.74,8.19,2.81,2.99,0.94,3.37,3.05,0.82,0.82,4.1,3.73,1.24,70.87,69.25,7203,11567,8395.0
221,0,21.91,21.9,37.9,37.9,24.5,9.81,11.51,0.85,11.22,10.21,0.79,0.93,14.19,11.01,1.4,79.99,79.94,7142,14692,8981.75
222,0,44.07,44.11,33.93,33.94,8.39,2.89,3.11,0.93,3.52,3.13,0.79,0.82,4.49,3.82,1.97,112.78,114.59,7160,12464,8580.8
223,0,59.8,59.83,34.38,34.42,7.71,2.67,2.78,0.96,3.34,3.04,0.79,0.78,4.22,3.91,1.69,96.71,91.93,7268,14618,9048.97
224,0,35.04,35.04,34.19,34.24,8.16,2.97,3.09,0.96,3.54,3.2,0.83,0.82,4.28,3.91,0.75,42.77,43.38,7093,12266,8400.46
225,0,48.95,48.97,34.19,34.21,7.87,2.7,2.91,0.93,3.18,2.87,0.85,0.84,3.75,3.42,2.6,149.24,154.67,7077,11670,8346.02
226,0,11.38,11.43,34.97,35.01,8.18,2.77,2.94,0.94,3.41,3.07,0.76,0.79,4.5,3.88,2.11,120.96,120.77,7205,11401,8451.6
227,0,58.76,58.77,35.23,35.24,7.63,2.62,2.78,0.94,3.28,2.95,0.79,0.78,4.15,3.79,1.71,97.97,93.12,7154,14301,9011.04
228,0,84.56,84.58,35.43,35.45,8.43,2.82,3.04,0.93,3.52,3.17,0.79,0.79,4.49,4.02,1.17,67.22,67.17,7131,13539,8946.33
229,0,85.73,85.75,35.95,35.99,8.0,2.7,2.91,0.93,3.47,3.11,0.79,0.77,4.38,4.05,1.46,83.54,86.18,7431,14230,9364.66
230,0,60.71,60.76,36.53,36.54,8.9,3.01,3.22,0.93,3.93,3.57,0.73,0.75,5.4,4.76,1.69,96.65,93.82,7250,14744,9423.4
231,0,29.12,29.19,36.47,36.51,10.78,4.0,4.41,0.91,4.75,4.31,0.74,0.86,6.4,5.02,0.85,48.89,48.66,7242,13580,8940.64
232,0,86.58,86.64,37.05,37.1,10.95,3.62,4.17,0.87,4.76,4.26,0.66,0.8,7.18,5.31,1.32,75.77,75.02,7666,14895,9594.82
233,0,81.7,81.74,36.79,36.83,8.09,2.87,3.03,0.95,3.47,3.1,0.74,0.82,4.68,3.79,0.67,38.16,39.34,7144,12486,8595.8
234,0,30.23,30.27,36.92,36.97,6.97,2.51,2.55,0.99,2.95,2.63,0.87,0.84,3.37,3.14,0.85,48.58,45.04,7155,13492,8897.21
235,0,20.41,20.43,37.51,37.51,8.3,2.79,2.97,0.94,3.47,3.15,0.76,0.79,4.57,3.97,1.27,72.58,72.09,7215,12419,8736.19
236,0,23.21,23.25,38.09,38.13,11.27,3.99,4.28,0.93,4.87,4.42,0.79,0.81,6.19,5.48,1.17,67.2,65.65,7480,14624,9502.67
237,0,59.8,59.87,37.77,37.76,7.82,2.59,2.79,0.93,3.33,3.02,0.72,0.78,4.65,3.89,1.49,85.52,88.46,7581,15045,9823.52
238,0,95.88,95.9,37.96,38.03,7.91,2.83,2.98,0.95,3.39,3.05,0.84,0.82,4.01,3.73,1.63,93.3,93.97,7068,12014,8373.6
239,0,24.25,24.28,38.8,38.85,11.76,4.22,4.61,0.92,5.08,4.64,0.76,0.83,6.68,5.62,1.2,69.02,69.72,7310,15062,9509.1
240,0,91.2,91.24,39.07,39.09,12.58,4.6,4.99,0.92,5.49,5.03,0.8,0.83,6.83,6.07,1.28,73.5,74.02,7219,12894,8695.45
241,0,25.22,25.28,38.94,38.99,10.94,3.76,4.12,0.91,4.69,4.27,0.73,0.81,6.45,5.3,1.16,66.28,64.9,7267,13742,9260.71
242,0,58.76,58.78,38.48,38.48,7.53,2.56,2.68,0.96,3.23,2.96,0.79,0.77,4.08,3.85,1.41,80.73,87.49,7314,14406,9229.22
243,0,101.14,101.22,41.02,41.06,22.04,8.36,10.38,0.81,10.06,8.87,0.61,1.0,16.41,8.9,0.95,54.46,54.39,7009,13970,8762.78
244,0,83.39,83.45,38.68,38.7,8.26,2.81,3.0,0.94,3.42,3.1,0.8,0.81,4.25,3.84,1.32,75.7,72.81,7326,14210,9130.03
245,0,87.62,87.69,40.5,40.53,14.02,4.79,5.43,0.88,6.25,5.71,0.66,0.78,9.42,7.33,1.78,102.01,101.56,7558,15107,9761.76
246,0,62.73,62.76,39.2,39.2,9.12,3.36,3.53,0.95,4.02,3.64,0.74,0.82,5.42,4.46,2.25,129.09,132.86,7334,13973,8896.54
247,0,85.28,85.29,39.26,39.3,7.74,2.53,2.72,0.93,3.27,2.91,0.79,0.77,4.14,3.77,1.45,83.16,80.71,7642,14408,9788.15
248,0,28.02,28.08,38.87,38.87,6.9,2.29,2.38,0.96,2.9,2.59,0.76,0.77,3.83,3.37,0.59,34.05,35.66,7471,13352,9128.7
249,0,79.69,79.75,39.39,39.44,7.72,2.7,2.84,0.95,3.23,2.88,0.73,0.82,4.45,3.52,1.04,59.83,59.72,7152,12330,8601.76
250,0,92.43,92.45,39.84,39.86,7.6,2.62,2.76,0.95,3.2,2.89,0.87,0.8,3.69,3.62,1.35,77.09,83.28,7182,13041,8655.73
251,0,60.39,60.39,40.3,40.37,8.79,3.03,3.25,0.93,3.77,3.36,0.79,0.79,4.77,4.23,1.38,79.08,79.03,7634,13899,9433.77
252,0,81.9,81.94,40.88,40.91,11.57,4.12,4.43,0.93,5.09,4.63,0.73,0.79,7.01,5.85,1.82,104.04,102.73,7289,13721,9176.76
253,0,102.64,102.67,40.56,40.56,12.23,4.42,4.83,0.91,5.49,5.02,0.65,0.81,8.45,6.2,0.88,50.28,48.79,7139,13679,9170.98
254,0,28.54,28.54,39.84,39.88,7.16,2.34,2.49,0.94,2.88,2.61,0.76,0.8,3.79,3.27,0.39,22.52,27.56,7249,13519,8887.41
255,0,19.05,19.06,40.5,40.54,7.9,2.67,2.83,0.94,3.29,2.95,0.73,0.8,4.53,3.7,1.05,60.4,60.86,7147,12282,8476.77
256,0,87.1,87.18,42.05,42.09,12.69,4.52,5.06,0.89,5.6,5.08,0.66,0.83,8.45,6.14,1.84,105.49,103.72,7905,15124,10051.74
257,0,61.95,61.98,41.66,41.71,9.27,3.34,3.47,0.96,4.11,3.78,0.78,0.79,5.25,4.77,1.65,94.54,91.29,7283,13453,9060.56
258,0,88.79,88.83,41.21,41.22,7.38,2.4,2.56,0.94,3.02,2.73,0.76,0.77,3.97,3.54,1.9,108.82,104.72,7196,14065,9086.27
259,0,96.01,96.06,41.27,41.33,7.67,2.73,2.86,0.95,3.27,2.94,0.85,0.81,3.82,3.64,1.67,95.71,92.11,7327,13127,8725.17
260,0,84.76,84.77,41.99,42.04,11.04,3.68,4.23,0.87,4.79,4.29,0.62,0.81,7.77,5.3,1.93,110.65,110.18,7618,14622,9846.99
261,0,25.94,26.0,41.27,41.29,7.6,2.51,2.68,0.94,3.14,2.86,0.74,0.79,4.23,3.64,0.7,39.96,33.79,7243,12633,8729.17
262,0,58.89,58.94,41.99,42.0,8.69,2.95,3.15,0.94,3.64,3.28,0.76,0.79,4.78,4.12,1.24,71.24,73.52,7368,13555,8809.41
263,0,63.31,63.37,42.84,42.89,10.19,3.71,4.04,0.92,4.45,4.05,0.72,0.83,6.2,4.9,1.45,83.29,85.48,7358,13050,8971.53
264,0,103.03,103.03,42.19,42.24,9.27,3.41,3.55,0.96,4.09,3.7,0.74,0.82,5.57,4.48,0.82,46.93,44.94,7208,13440,8755.0
265,0,83.2,83.25,42.97,43.01,9.91,3.39,3.84,0.88,4.35,3.9,0.73,0.82,5.98,4.77,1.74,99.46,98.01,7720,14445,9792.89
266,0,86.0,86.0,43.36,43.4,10.9,3.76,4.39,0.86,4.76,4.21,0.74,0.88,6.42,4.81,1.82,104.23,102.29,7939,14867,9946.01
267,0,84.05,84.09,42.7,42.74,7.24,2.05,2.24,0.91,3.09,2.81,0.6,0.66,5.16,4.27,1.83,104.62,102.07,7743,14853,10038.0
268,0,96.66,96.67,43.23,43.27,9.58,3.38,3.68,0.92,4.07,3.71,0.79,0.82,5.18,4.5,1.14,65.48,63.1,7151,13027,8573.99
269,0,92.37,92.42,42.97,42.99,7.73,2.67,2.87,0.93,3.24,2.93,0.79,0.82,4.1,3.58,1.75,100.41,95.91,7165,12256,8495.88
270,0,21.78,21.81,47.91,47.95,24.28,10.17,11.23,0.91,11.45,10.5,0.78,0.9,14.68,11.63,1.54,88.05,89.56,7196,12690,8629.68
271,0,78.91,78.96,42.77,42.79,7.09,2.5,2.62,0.95,2.93,2.63,0.87,0.83,3.38,3.18,0.22,12.8,9.01,7065,12570,8504.55
272,0,89.51,89.56,43.94,43.98,7.05,2.31,2.44,0.94,2.88,2.6,0.76,0.79,3.79,3.31,1.96,112.52,106.9,7325,14027,9129.56
273,0,76.12,76.12,43.48,43.54,7.42,2.55,2.7,0.94,3.06,2.71,0.84,0.82,3.62,3.3,0.42,23.84,20.04,7170,11512,8326.95
274,0,58.05,58.07,45.37,45.38,8.44,2.89,3.09,0.94,3.52,3.22,0.74,0.8,4.75,4.02,1.29,73.91,77.74,7184,11560,8466.36
275,0,61.82,61.86,45.76,45.76,9.19,3.39,3.57,0.95,4.01,3.66,0.79,0.82,5.07,4.46,1.42,81.61,86.12,7209,12294,8569.82
276,0,80.92,80.93,44.66,44.68,10.81,3.78,4.13,0.92,4.68,4.28,0.73,0.8,6.44,5.36,2.9,166.35,167.36,7279,14728,9140.97
277,0,84.44,84.45,45.83,45.85,7.78,2.56,2.73,0.94,3.3,3.01,0.79,0.75,4.18,4.0,1.75,100.2,95.49,7118,14226,9271.71
278,0,33.48,33.51,45.63,45.64,11.09,3.79,4.21,0.9,4.76,4.3,0.76,0.81,6.25,5.31,2.76,158.34,158.49,7050,11256,8324.15
279,0,87.75,87.81,47.12,47.12,12.67,4.34,4.84,0.9,5.49,5.05,0.76,0.79,7.22,6.4,1.21,69.21,67.41,7519,15005,9681.78
280,0,86.84,86.86,46.61,46.64,9.98,3.4,3.67,0.93,4.25,3.88,0.67,0.79,6.35,4.91,1.06,60.69,59.86,7679,14856,9565.77
281,0,81.19,81.21,45.83,45.88,10.74,3.79,4.26,0.89,4.61,4.13,0.76,0.86,6.06,4.8,2.77,158.5,157.8,7386,14403,9254.45
282,0,89.89,89.96,46.09,46.12,7.24,2.46,2.59,0.95,3.08,2.77,0.83,0.79,3.73,3.51,0.83,47.56,49.04,7289,13762,8978.69
283,0,70.66,70.7,46.87,46.85,10.7,4.06,4.46,0.91,4.7,4.25,0.74,0.88,6.35,4.84,2.43,139.48,138.42,7084,11771,8389.03
284,0,65.2,65.22,47.39,47.41,8.43,2.92,3.13,0.93,3.56,3.18,0.82,0.81,4.33,3.91,1.89,108.1,106.21,7115,11709,8486.29
285,0,76.57,76.61,47.06,47.11,9.68,3.3,3.55,0.93,4.16,3.73,0.81,0.79,5.1,4.76,2.67,153.03,155.08,7069,13886,8797.61
286,0,37.83,37.85,47.32,47.35,10.9,3.71,4.04,0.92,4.63,4.28,0.7,0.79,6.61,5.4,2.72,155.96,155.33,7078,11554,8335.51
287,0,82.36,82.41,47.65,47.65,10.36,3.78,4.08,0.93,4.42,3.98,0.79,0.85,5.63,4.65,2.72,155.7,154.78,7348,14346,9207.85
288,0,88.2,88.26,48.49,48.54,7.33,2.31,2.48,0.93,3.0,2.73,0.73,0.75,4.13,3.61,1.05,60.1,58.71,7499,14822,9505.26
289,0,84.31,84.32,49.53,49.54,11.08,3.98,4.23,0.94,4.77,4.33,0.81,0.82,5.86,5.28,1.06,60.64,61.45,7219,13603,9024.4
290,0,80.28,80.33,48.43,48.49,9.22,3.15,3.44,0.92,3.86,3.5,0.82,0.82,4.7,4.29,2.8,160.35,159.47,7187,14418,8958.58
291,0,92.23,92.28,49.34,49.39,15.91,5.88,6.7,0.88,6.99,6.41,0.64,0.87,10.92,7.38,2.74,157.01,157.95,7181,13786,8866.56
292,0,78.65,78.67,49.01,49.03,10.48,3.54,3.87,0.91,4.54,4.07,0.74,0.79,6.13,5.16,2.81,160.79,161.43,7488,14695,9524.04
293,0,74.49,74.53,49.14,49.17,10.42,3.78,4.05,0.93,4.44,4.03,0.82,0.84,5.4,4.8,2.78,159.44,158.79,7230,12861,8761.76
294,0,77.16,77.23,49.47,49.47,10.11,3.32,3.74,0.89,4.35,3.95,0.67,0.78,6.5,5.03,2.59,148.45,149.03,7546,14274,9441.65
295,0,85.34,85.4,50.38,50.42,10.1,3.57,3.82,0.94,4.34,3.89,0.73,0.81,5.97,4.8,1.05,60.36,60.7,7195,13716,9012.74
296,0,4.42,4.45,51.94,52.0,16.15,5.76,6.38,0.9,7.14,6.61,0.67,0.81,10.66,8.19,2.1,120.07,119.19,7209,11799,8521.54
297,0,32.18,32.22,49.73,49.78,8.98,3.23,3.45,0.94,3.79,3.45,0.85,0.83,4.43,4.14,2.93,168.11,169.48,7052,11475,8311.66
298,0,66.23,66.27,50.77,50.82,8.69,2.99,3.17,0.94,3.65,3.29,0.82,0.8,4.43,4.1,1.95,111.99,111.52,7125,11696,8462.38
299,0,89.89,89.9,49.79,49.81,8.01,2.77,2.93,0.95,3.36,3.01,0.82,0.81,4.08,3.73,2.89,165.43,165.57,7243,13789,8936.23
300,0,107.84,107.85,51.35,51.36,9.45,3.29,3.51,0.94,4.01,3.6,0.76,0.81,5.27,4.45,1.87,106.97,107.96,7064,11844,8390.44
301,0,36.01,36.06,50.18,50.19,9.23,3.46,3.65,0.95,4.04,3.68,0.78,0.84,5.18,4.39,0.08,4.61,0.75,7112,11396,8364.79
302,0,93.02,93.02,50.77,50.81,7.93,2.62,2.82,0.93,3.26,2.95,0.7,0.79,4.66,3.73,2.73,156.5,158.05,7192,13655,8935.04
303,0,78.84,78.9,51.22,51.25,11.18,3.96,4.28,0.93,4.82,4.4,0.76,0.82,6.33,5.38,2.77,158.63,158.6,7135,13153,8823.26
304,0,39.72,39.74,53.17,53.21,8.92,3.25,3.41,0.95,3.89,3.47,0.83,0.82,4.67,4.23,2.24,128.21,130.02,7122,12360,8541.12
305,0,92.82,92.88,52.98,52.98,7.43,2.54,2.67,0.95,3.12,2.81,0.79,0.8,3.93,3.52,2.19,125.68,125.23,6967,12443,8636.75
307,0,95.62,95.66,54.34,54.39,8.86,3.05,3.24,0.94,3.76,3.39,0.76,0.8,4.94,4.25,1.89,108.12,106.58,7098,12661,8700.73
308,0,88.34,88.37,53.62,53.67,7.71,2.64,2.8,0.94,3.12,2.84,0.85,0.82,3.65,3.46,2.93,167.99,164.84,7092,12226,8354.59
309,0,42.51,42.52,54.8,54.8,9.75,3.33,3.53,0.94,4.34,3.93,0.65,0.75,6.68,5.23,2.46,141.07,139.89,7484,12949,9055.74
310,0,108.75,108.8,55.05,55.07,9.22,3.22,3.43,0.94,3.9,3.52,0.79,0.81,4.97,4.33,1.98,113.57,115.71,7119,12031,8402.14
311,0,35.36,35.39,54.93,54.93,9.3,3.52,3.66,0.96,4.05,3.67,0.74,0.86,5.47,4.28,2.29,131.1,134.68,6981,11494,8351.58
312,0,79.82,79.83,54.47,54.48,7.87,2.69,2.85,0.94,3.31,2.96,0.76,0.8,4.35,3.7,2.8,160.5,161.0,6993,11517,8293.72
313,0,91.33,91.33,54.73,54.75,8.13,2.77,2.95,0.94,3.31,3.01,0.87,0.82,3.8,3.69,2.65,151.93,156.37,7113,11847,8316.01
314,0,94.51,94.56,55.64,55.64,7.86,2.64,2.79,0.95,3.26,2.97,0.79,0.79,4.11,3.76,2.19,125.27,121.98,7158,13053,8721.42
315,0,86.78,86.83,55.05,55.09,7.73,2.55,2.7,0.95,3.17,2.88,0.74,0.79,4.28,3.65,0.27,15.46,17.84,7131,12864,8501.01
316,0,42.51,42.52,56.03,56.08,9.27,3.24,3.38,0.96,4.09,3.71,0.64,0.78,6.36,4.77,2.32,133.07,134.68,7634,13897,9339.37
317,0,83.07,83.11,54.93,54.98,8.1,2.78,2.91,0.96,3.52,3.21,0.78,0.77,4.51,4.15,0.06,3.18,177.85,7094,12118,8566.36
320,0,83.85,83.88,56.03,56.03,7.71,2.46,2.65,0.93,3.23,2.9,0.79,0.76,4.08,3.84,0.16,9.27,14.18,7180,12442,8574.31
321,0,39.52,39.57,56.68,56.71,9.44,3.32,3.54,0.94,3.99,3.58,0.82,0.82,4.85,4.38,2.81,160.97,159.29,7158,12450,8642.76
322,0,96.85,96.86,57.59,57.62,8.35,2.99,3.17,0.94,3.6,3.23,0.79,0.81,4.56,3.97,1.7,97.25,95.18,7081,12422,8486.74
324,0,45.11,45.13,58.3,58.34,10.82,3.65,4.01,0.91,4.64,4.23,0.67,0.78,6.93,5.42,2.12,121.24,118.71,7341,13616,8886.12
325,0,11.89,11.84,59.8,59.76,17.17,6.61,8.4,0.79,7.76,6.68,0.69,1.11,11.23,6.03,0.88,50.44,49.49,7133,12606,8595.8
326,0,43.09,43.14,58.3,58.3,9.16,3.14,3.36,0.93,3.87,3.52,0.76,0.79,5.11,4.46,2.63,150.85,153.72,7431,13414,9138.09
327,0,93.92,93.96,58.57,58.63,7.98,2.8,2.95,0.95,3.33,3.05,0.83,0.82,4.0,3.73,0.67,38.66,39.63,7089,12594,8458.66
328,0,6.37,6.4,58.89,58.93,8.61,2.91,3.11,0.94,3.72,3.35,0.74,0.78,5.02,4.32,0.64,36.47,36.29,7326,12915,8913.22
331,0,85.93,85.97,60.32,60.33,12.69,4.72,5.14,0.92,5.75,5.22,0.69,0.85,8.33,6.16,0.84,48.21,46.04,7086,11514,8301.8
332,0,40.69,40.71,59.22,59.24,9.19,3.34,3.57,0.93,4.0,3.6,0.79,0.82,5.06,4.37,0.13,7.47,6.09,7212,13344,8516.36
333,0,108.48,108.55,60.26,60.31,11.67,4.44,4.8,0.93,5.02,4.56,0.76,0.88,6.62,5.16,0.54,31.22,29.67,7038,13361,8502.12
335,0,98.73,98.77,61.69,61.68,13.32,4.59,5.18,0.89,5.8,5.29,0.64,0.82,9.05,6.45,1.17,66.89,65.42,7042,15094,9199.48
336,0,4.42,4.46,61.3,61.3,15.34,5.03,6.21,0.81,6.91,6.13,0.61,0.85,11.26,7.23,0.61,35.04,34.35,7729,14786,9947.83
337,0,91.39,91.41,60.39,60.44,7.58,2.56,2.71,0.94,3.08,2.81,0.79,0.81,3.92,3.47,0.44,24.94,33.29,6953,12718,8480.33
338,0,104.2,104.2,60.52,60.58,9.82,3.73,4.1,0.91,4.15,3.75,0.79,0.9,5.24,4.15,0.24,13.6,14.44,7113,12947,8476.58
339,0,3.25,3.31,61.04,61.09,8.76,2.86,3.06,0.93,3.76,3.41,0.65,0.75,5.78,4.55,0.65,37.27,35.19,7847,13690,9634.41
340,0,7.74,7.77,62.21,62.2,11.72,4.19,4.57,0.92,5.34,4.79,0.74,0.82,7.26,5.85,0.73,42.04,43.83,7502,15126,9810.51
341,0,97.11,97.17,62.73,62.77,12.5,4.23,4.57,0.92,5.47,5.0,0.61,0.77,8.91,6.53,1.1,63.13,63.2,7228,14899,9143.17
342,0,4.81,4.86,62.21,62.25,14.39,4.58,5.53,0.83,6.35,5.75,0.52,0.8,12.12,7.18,0.54,30.76,31.29,7724,15562,10263.21
343,0,109.46,109.51,62.01,62.06,11.22,4.34,4.66,0.93,4.91,4.45,0.85,0.88,5.74,5.08,0.2,11.46,8.81,7193,13667,8899.66
344,0,5.13,5.18,63.05,63.08,12.16,3.95,4.32,0.91,5.37,4.95,0.7,0.72,7.64,6.85,0.56,32.15,32.8,8410,15496,10567.04
345,0,92.04,92.08,62.01,62.04,6.97,2.31,2.44,0.95,2.94,2.67,0.72,0.78,4.09,3.44,0.09,5.08,177.68,7157,14089,9038.47
346,0,129.55,129.57,62.59,62.65,11.8,4.32,4.67,0.93,5.1,4.66,0.76,0.84,6.7,5.57,2.84,162.95,163.85,7040,11679,8344.69
347,0,98.22,98.25,64.55,64.58,14.73,4.93,5.56,0.89,6.55,6.02,0.61,0.77,10.68,7.83,1.06,60.89,60.77,7308,14529,9691.59
348,0,103.48,103.49,62.53,62.57,7.81,2.56,2.75,0.93,3.23,2.93,0.73,0.78,4.44,3.77,0.48,27.6,23.95,7468,13399,9085.76
349,0,94.84,94.86,62.34,62.36,6.9,2.32,2.47,0.94,2.82,2.52,0.82,0.81,3.43,3.12,2.89,165.32,166.92,7247,13133,8704.29
350,0,110.76,110.76,63.57,63.6,11.18,4.04,4.46,0.91,4.87,4.39,0.7,0.84,6.92,5.21,0.6,34.11,34.03,7095,14089,8694.26
352,0,7.74,7.8,63.51,63.51,8.0,2.56,2.75,0.93,3.36,3.07,0.67,0.75,5.01,4.12,0.55,31.53,35.63,7696,13913,9724.62
353,0,106.53,106.56,63.38,63.38,9.63,3.45,3.73,0.92,4.07,3.69,0.82,0.84,4.95,4.39,2.85,163.3,162.55,7423,14567,9289.18
354,0,91.78,91.81,63.05,63.06,8.39,2.8,3.03,0.92,3.63,3.28,0.73,0.77,5.0,4.27,0.18,10.3,6.83,7640,15312,9649.09
355,0,11.44,11.49,64.09,64.15,7.86,2.79,2.91,0.96,3.33,3.04,0.83,0.82,4.0,3.73,0.9,51.34,47.02,7212,11702,8504.02
356,0,101.73,101.73,64.48,64.48,14.58,4.93,5.51,0.89,6.45,5.92,0.67,0.76,9.64,7.81,0.48,27.6,27.7,7502,14748,9529.25
357,0,88.2,88.23,63.31,63.36,8.52,3.0,3.2,0.94,3.68,3.32,0.85,0.8,4.3,4.15,0.14,8.13,5.73,7234,14147,9004.52
358,0,100.62,100.68,63.9,63.89,7.79,2.54,2.69,0.94,3.21,2.91,0.74,0.78,4.33,3.74,0.63,35.94,29.56,7320,14493,9278.11
359,0,91.45,91.48,64.16,64.17,16.55,5.83,6.6,0.88,7.59,7.04,0.52,0.78,14.59,9.02,0.11,6.39,4.95,7527,15198,9935.97
360,0,3.51,3.56,65.06,65.11,11.0,3.76,4.08,0.92,4.75,4.32,0.67,0.78,7.1,5.54,0.53,30.43,29.78,7772,15272,9987.52
361,0,84.44,84.46,65.06,65.1,11.95,4.1,4.71,0.87,5.17,4.6,0.76,0.85,6.79,5.42,0.37,21.4,22.5,7028,12900,8530.43
362,0,6.83,6.86,65.39,65.44,8.03,2.74,2.85,0.96,3.5,3.19,0.74,0.76,4.73,4.17,0.86,49.51,44.98,7870,15161,9788.49
363,0,104.84,104.89,64.67,64.75,13.92,4.81,5.73,0.84,6.24,5.49,0.66,0.89,9.42,6.16,0.15,8.38,5.9,7412,15107,9700.04
364,0,95.88,95.95,66.62,66.66,12.49,4.33,5.21,0.83,5.44,4.79,0.79,0.9,6.86,5.32,0.99,56.69,57.17,7723,14909,9688.4
365,0,4.94,4.99,65.59,65.64,8.37,2.79,2.97,0.94,3.61,3.27,0.7,0.76,5.13,4.32,0.59,33.98,38.36,8019,15678,10313.56
366,0,93.08,93.15,64.94,64.96,9.32,3.03,3.26,0.93,4.17,3.83,0.72,0.71,5.84,5.41,0.08,4.47,1.93,7634,14339,9870.55
367,0,108.42,108.43,66.17,66.19,7.58,2.47,2.56,0.97,3.34,3.0,0.73,0.72,4.59,4.17,1.69,96.71,92.89,8285,14842,10231.76
368,0,87.95,87.97,65.26,65.27,13.19,4.38,4.95,0.88,5.89,5.32,0.65,0.76,9.02,7.01,0.12,6.97,6.03,7270,14916,9631.44
369,0,105.11,105.16,65.52,65.56,11.17,3.81,4.52,0.84,4.9,4.38,0.65,0.86,7.51,5.12,0.11,6.09,4.77,7417,15274,9602.62
370,0,9.23,9.26,66.3,66.35,7.53,2.68,2.81,0.96,3.17,2.87,0.79,0.83,4.0,3.44,0.61,34.99,41.56,7416,11855,8622.48
371,0,93.41,93.43,66.04,66.09,12.23,4.03,4.53,0.89,5.33,4.87,0.74,0.75,7.19,6.45,0.27,15.56,15.19,7847,15322,10007.93
372,0,110.31,110.3,68.7,68.74,15.87,5.56,6.76,0.82,7.22,6.34,0.72,0.91,10.05,6.94,1.71,97.77,95.87,7549,14611,9350.62
373,0,89.64,89.65,65.98,65.95,11.62,3.66,4.34,0.84,5.23,4.63,0.59,0.8,8.89,5.81,0.11,6.42,4.52,7407,15287,10128.06
374,0,109.4,109.43,68.7,68.72,14.27,4.71,5.31,0.89,6.54,6.0,0.59,0.73,11.11,8.2,1.68,96.28,94.43,7824,15383,10049.87
375,0,75.27,75.28,67.41,67.46,11.07,4.23,4.42,0.96,4.97,4.53,0.78,0.84,6.35,5.37,0.73,41.82,43.97,7029,13329,8591.3
376,0,97.76,97.84,67.73,67.73,14.64,5.15,5.83,0.88,6.43,5.88,0.76,0.82,8.49,7.19,0.52,29.67,29.59,7398,14148,9380.22
377,0,105.95,105.97,66.82,66.85,7.65,2.57,2.75,0.94,3.21,2.86,0.82,0.8,3.91,3.59,0.37,21.37,21.26,7626,15390,9829.06
379,0,4.16,4.19,67.41,67.45,8.03,2.57,2.77,0.93,3.4,3.08,0.73,0.75,4.68,4.13,0.5,28.52,30.49,7839,14702,9965.0
380,0,100.36,100.41,67.67,67.67,12.6,4.47,4.99,0.9,5.49,4.93,0.79,0.84,6.99,5.89,0.36,20.79,21.0,7322,14177,9268.42
381,0,89.38,89.4,66.95,67.01,8.02,2.6,2.86,0.91,3.42,3.05,0.79,0.77,4.32,3.97,2.99,171.25,171.91,7539,14896,9485.35
383,0,106.21,106.23,67.92,67.94,9.59,3.16,3.4,0.93,4.15,3.77,0.65,0.76,6.38,4.97,0.62,35.43,34.36,7504,15457,9994.21
