IDs,Frame,Center_position_x_MICRON,Ellipse_center_x_MICRON,Center_position_y_MICRON,Ellipse_center_y_MICRON,Perimeter_MICRON,Surface_area_MICRON^2,Convex_hull_area_MICRON^2,Solidity,Length_MICRON,Ellipse_major_axis_MICRON,Width_MICRON,Ellipse_minor_axis_MICRON,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
938,0,41.47,41.49,79.11,79.12,9.03,3.05,3.27,0.93,3.93,3.53,0.7,0.77,5.59,4.56,2.54,145.78,143.85,7906,14181,9966.3
939,0,32.56,32.6,79.82,79.86,9.41,3.17,3.4,0.93,4.01,3.61,0.76,0.78,5.27,4.63,1.27,73.03,72.73,7636,13208,9394.69
940,0,42.77,42.82,78.98,79.01,7.55,2.36,2.51,0.94,3.17,2.85,0.7,0.73,4.53,3.9,2.7,154.49,150.65,7709,14350,9870.78
941,0,105.37,105.41,79.76,79.78,8.09,2.63,2.8,0.94,3.49,3.16,0.79,0.74,4.42,4.27,1.74,99.64,98.28,7704,14172,9636.17
942,0,114.34,114.38,79.69,79.74,8.35,2.83,3.04,0.93,3.53,3.2,0.73,0.79,4.86,4.04,1.35,77.24,77.88,7732,14959,9485.78
943,0,109.85,109.86,79.82,79.83,9.16,3.04,3.29,0.92,3.95,3.59,0.65,0.75,6.08,4.79,2.2,126.3,125.43,7809,14794,9696.43
944,0,112.78,112.8,80.41,80.44,11.08,3.74,4.12,0.91,4.79,4.4,0.76,0.78,6.3,5.66,1.89,108.19,107.41,7793,14951,9697.07
945,0,101.73,101.74,79.43,79.45,7.11,2.5,2.59,0.96,2.99,2.69,0.76,0.82,3.95,3.29,2.54,145.62,139.49,7243,12349,8583.02
947,0,41.02,41.03,79.82,79.86,9.18,3.17,3.35,0.95,3.99,3.64,0.74,0.77,5.39,4.71,2.49,142.94,142.71,7280,14287,9577.9
948,0,70.2,70.21,79.69,79.73,7.4,2.54,2.65,0.96,3.12,2.82,0.79,0.8,3.93,3.52,0.62,35.68,43.34,7154,11792,8582.6
949,0,5.0,5.01,79.04,79.08,10.03,3.63,3.86,0.94,4.39,4.06,0.79,0.8,5.56,5.05,3.01,172.35,175.54,7478,13445,9097.79
950,0,28.41,28.4,80.47,80.52,8.83,3.06,3.27,0.94,3.64,3.31,0.87,0.83,4.17,4.01,2.07,118.86,116.71,7117,12463,8614.56
951,0,9.17,9.19,79.76,79.81,9.88,3.65,3.94,0.93,4.19,3.79,0.82,0.86,5.1,4.39,2.81,161.0,163.24,7251,11809,8573.62
952,0,104.65,104.67,80.6,80.66,8.16,2.81,3.0,0.94,3.44,3.11,0.79,0.8,4.35,3.88,1.76,100.89,100.8,7444,12945,9118.35
953,0,32.63,32.65,82.36,82.42,15.74,5.35,6.01,0.89,6.99,6.45,0.7,0.77,9.99,8.34,1.28,73.25,72.95,7929,15833,10214.67
954,0,65.13,65.14,80.41,80.44,9.16,3.34,3.52,0.95,3.97,3.53,0.79,0.83,5.0,4.26,0.61,34.99,35.81,7239,11925,8462.77
955,0,106.34,106.35,81.06,81.08,9.47,3.22,3.68,0.88,4.07,3.62,0.74,0.85,5.49,4.27,1.35,77.07,76.37,7212,14557,9305.41
956,0,114.98,115.01,80.86,80.9,8.07,2.59,2.77,0.93,3.39,3.08,0.76,0.75,4.46,4.12,1.28,73.3,73.81,7636,15151,9691.48
957,0,2.79,2.81,79.76,79.8,6.1,2.01,2.08,0.97,2.51,2.25,0.85,0.77,2.94,2.91,2.96,169.56,177.06,7844,14671,9966.33
958,0,5.33,5.36,80.02,80.02,6.39,2.0,2.15,0.93,2.57,2.34,0.74,0.76,3.47,3.09,2.86,163.86,171.02,7651,13840,9442.36
960,0,56.81,56.83,80.86,80.86,7.79,2.74,2.87,0.95,3.36,3.02,0.74,0.81,4.57,3.74,2.4,137.35,132.96,7168,12336,8638.76
961,0,45.44,45.49,80.67,80.69,7.67,2.55,2.71,0.94,3.23,2.91,0.76,0.77,4.26,3.75,2.54,145.67,144.63,7773,14075,9601.36
962,0,120.7,120.72,81.97,82.02,11.11,3.97,4.31,0.92,4.8,4.37,0.73,0.82,6.6,5.3,1.08,61.7,62.19,7015,12064,8609.57
963,0,128.31,128.37,81.84,81.85,10.0,3.56,3.88,0.92,4.24,3.83,0.76,0.84,5.57,4.54,1.21,69.34,70.77,7113,12338,8611.57
964,0,47.39,47.4,81.58,81.63,8.28,2.78,2.99,0.93,3.56,3.18,0.74,0.78,4.81,4.1,1.83,104.8,99.57,7457,14217,9436.79
965,0,53.04,53.07,80.99,81.04,8.77,3.07,3.27,0.94,3.73,3.34,0.85,0.81,4.41,4.12,2.59,148.52,148.37,7261,13665,8919.05
966,0,34.45,34.5,82.23,82.26,10.6,3.85,4.23,0.91,4.67,4.21,0.73,0.83,6.43,5.07,1.72,98.81,97.78,7758,15048,9841.41
967,0,50.18,50.2,80.99,81.02,8.18,2.86,3.09,0.92,3.45,3.07,0.85,0.83,4.06,3.68,2.58,148.11,147.57,7316,13933,9081.02
968,0,44.66,44.65,81.25,81.25,8.84,3.0,3.2,0.94,3.75,3.39,0.81,0.79,4.61,4.31,2.65,152.1,150.18,8273,15108,9982.23
970,0,3.51,3.56,82.62,82.66,12.28,4.12,4.63,0.89,5.41,4.9,0.67,0.77,8.08,6.32,2.05,117.18,117.56,8363,16503,10547.34
971,0,4.09,4.1,81.97,81.99,8.76,2.78,2.99,0.93,3.78,3.35,0.7,0.74,5.4,4.56,2.0,114.36,115.78,8047,14444,10287.35
972,0,49.47,49.52,81.97,81.99,8.19,2.76,2.89,0.96,3.54,3.25,0.74,0.75,4.82,4.31,2.32,132.77,133.6,7347,14070,9411.53
973,0,39.13,39.14,82.62,82.64,8.9,3.26,3.43,0.95,3.84,3.51,0.84,0.82,4.54,4.27,1.52,87.09,86.69,7242,12025,8679.26
974,0,44.2,44.23,82.03,82.05,8.86,3.01,3.25,0.93,3.77,3.41,0.7,0.79,5.36,4.31,2.58,147.68,147.68,8044,14853,10116.6
975,0,115.18,115.24,84.17,84.2,15.27,5.49,6.19,0.89,6.81,6.24,0.73,0.82,9.37,7.6,1.34,76.76,76.84,7668,14941,9714.52
976,0,108.68,108.7,81.9,81.92,7.15,2.43,2.56,0.95,2.89,2.6,0.76,0.82,3.81,3.18,2.6,148.82,153.9,7244,13190,8716.47
977,0,41.66,41.7,83.01,83.01,9.01,3.17,3.41,0.93,3.74,3.39,0.84,0.83,4.43,4.11,1.22,69.68,76.59,7651,14424,9521.38
978,0,2.02,2.03,83.46,83.51,10.49,3.31,3.69,0.9,4.63,4.26,0.65,0.71,7.12,5.98,1.5,85.97,87.09,8959,16700,11140.95
979,0,112.39,112.45,82.62,82.65,8.64,2.97,3.17,0.94,3.76,3.34,0.74,0.78,5.07,4.28,2.49,142.73,141.41,7646,14353,9723.35
980,0,33.8,33.84,83.46,83.46,9.36,3.08,3.36,0.92,4.08,3.73,0.73,0.74,5.62,5.07,1.73,99.16,96.75,8483,16187,10618.49
981,0,31.2,31.22,83.53,83.56,9.48,3.08,3.36,0.92,4.0,3.61,0.76,0.77,5.25,4.69,1.19,68.03,65.53,7831,15143,9931.97
982,0,118.37,118.4,84.11,84.17,10.14,3.69,3.84,0.96,4.55,4.14,0.78,0.8,5.84,5.16,1.53,87.55,90.56,7283,13561,8972.24
983,0,116.42,116.4,84.7,84.73,12.66,4.51,5.04,0.89,5.68,5.12,0.79,0.82,7.19,6.26,1.47,84.09,85.37,7683,15139,9631.91
984,0,7.28,7.33,83.46,83.51,10.12,3.68,3.89,0.95,4.43,4.04,0.83,0.81,5.32,5.01,2.44,139.76,140.64,7481,15187,9389.87
985,0,1.17,1.24,83.98,84.0,9.1,3.03,3.3,0.92,3.98,3.57,0.72,0.76,5.55,4.7,1.47,84.38,87.07,8959,15354,10722.69
986,0,56.09,56.11,83.39,83.44,8.96,3.17,3.36,0.94,3.96,3.56,0.74,0.8,5.38,4.45,2.4,137.66,137.54,7349,13866,9000.38
987,0,29.51,29.55,83.78,83.78,8.22,2.75,2.96,0.93,3.48,3.11,0.79,0.79,4.41,3.96,1.72,98.58,100.69,7591,15543,9844.9
988,0,43.16,43.18,85.02,85.03,13.2,4.53,5.01,0.9,6.06,5.55,0.65,0.74,9.32,7.46,1.51,86.31,87.39,7980,15458,10350.88
989,0,52.39,52.44,83.2,83.27,9.8,3.54,4.02,0.88,4.11,3.66,0.76,0.93,5.43,3.95,0.55,31.43,32.27,7563,14728,9594.72
990,0,111.09,111.11,83.27,83.29,6.79,2.27,2.39,0.95,2.77,2.48,0.83,0.8,3.33,3.08,2.46,140.71,145.5,7351,13622,9013.34
991,0,3.58,3.6,84.44,84.46,9.81,3.05,3.27,0.93,4.22,3.85,0.7,0.71,6.02,5.45,2.0,114.59,116.98,8685,16084,10967.97
992,0,6.11,6.16,84.31,84.31,9.05,2.92,3.15,0.93,3.9,3.47,0.73,0.74,5.36,4.66,2.02,115.71,117.06,7930,15437,10291.28
993,0,114.27,114.29,84.05,84.09,7.62,2.55,2.74,0.93,3.21,2.83,0.82,0.8,3.9,3.54,1.26,72.3,74.01,7688,14886,9628.65
994,0,28.14,28.15,85.73,85.76,14.26,4.98,5.56,0.9,6.37,5.82,0.66,0.79,9.62,7.42,1.37,78.23,79.58,7829,16215,10252.44
995,0,55.05,55.1,83.92,83.99,7.05,2.15,2.32,0.93,2.94,2.64,0.67,0.73,4.4,3.62,2.1,120.53,121.81,8157,14854,10025.67
996,0,44.59,44.6,84.63,84.63,8.56,2.94,3.16,0.93,3.71,3.38,0.79,0.78,4.69,4.34,1.76,101.11,95.94,7877,15105,10064.47
997,0,25.8,25.86,84.7,84.76,8.8,3.16,3.37,0.94,3.81,3.42,0.79,0.81,4.81,4.21,1.43,82.15,83.73,7237,13101,8926.93
998,0,33.22,33.25,86.26,86.26,13.96,4.98,5.48,0.91,6.39,5.82,0.65,0.78,9.82,7.5,1.64,94.09,93.47,8553,15909,10741.02
999,0,36.66,37.12,87.49,87.38,20.9,8.02,12.18,0.66,9.28,7.76,0.76,1.85,12.2,4.2,1.94,111.35,111.7,7442,14539,9403.8
1000,0,10.34,10.35,84.56,84.63,11.09,3.93,4.49,0.87,4.87,4.27,0.7,0.89,6.92,4.77,2.55,145.89,145.57,7444,14153,9157.03
1001,0,45.63,45.63,85.15,85.2,9.04,3.03,3.38,0.9,3.89,3.5,0.79,0.8,4.92,4.38,1.74,99.62,99.64,7751,15026,9674.41
1002,0,54.21,54.25,84.89,84.95,8.09,2.58,2.8,0.92,3.48,3.14,0.66,0.73,5.26,4.29,1.82,104.04,99.68,8143,15430,10121.78
1003,0,129.61,129.64,85.48,85.49,10.05,3.56,3.85,0.92,4.39,3.97,0.73,0.81,6.03,4.93,1.36,78.02,79.58,7190,13126,8901.82
1004,0,47.58,47.61,84.95,84.97,7.71,2.61,2.79,0.93,3.27,2.98,0.79,0.78,4.13,3.85,1.67,95.71,89.77,7417,13105,9077.78
1006,0,5.72,5.73,85.15,85.17,7.88,2.42,2.59,0.93,3.34,3.01,0.73,0.71,4.6,4.26,2.03,116.57,116.88,8664,15907,10840.12
1007,0,42.25,42.29,85.54,85.56,8.34,2.73,2.94,0.93,3.61,3.29,0.73,0.74,4.97,4.42,1.43,81.72,84.8,7733,14857,10022.7
1008,0,50.31,50.35,86.0,86.01,13.85,4.87,5.33,0.91,6.37,5.79,0.6,0.77,10.62,7.49,0.7,40.03,41.29,7896,14132,9874.41
1009,0,53.17,53.21,85.54,85.6,8.22,2.66,2.85,0.93,3.52,3.21,0.72,0.74,4.91,4.36,1.48,84.71,84.08,7777,14885,9952.81
1010,0,3.25,3.29,85.54,85.59,8.72,2.86,3.1,0.92,3.67,3.29,0.79,0.77,4.67,4.27,1.97,112.93,115.66,8586,16273,10756.32
1011,0,112.19,112.24,85.73,85.75,9.08,3.01,3.23,0.93,3.88,3.47,0.8,0.76,4.82,4.56,1.33,76.43,75.23,7473,14344,8951.62
1012,0,127.59,127.66,86.12,86.13,10.16,3.82,4.04,0.95,4.5,4.12,0.78,0.84,5.75,4.93,1.48,85.03,88.52,7370,13474,8881.62
1013,0,7.8,7.84,85.87,85.9,9.75,3.33,3.6,0.93,4.16,3.76,0.7,0.78,5.94,4.8,2.01,114.96,115.08,8519,15094,10373.8
1014,0,27.3,27.31,85.8,85.85,8.7,2.99,3.19,0.94,3.72,3.35,0.73,0.79,5.12,4.24,1.36,77.91,78.17,7909,14486,9874.9
1015,0,49.08,49.13,85.87,85.9,9.62,3.45,3.6,0.96,4.24,3.86,0.78,0.79,5.41,4.88,0.72,41.27,43.73,7709,14100,9556.52
1016,0,39.2,39.24,86.45,86.47,9.28,3.31,3.54,0.94,4.0,3.64,0.87,0.81,4.62,4.49,1.8,103.13,98.53,7414,13622,9038.55
1017,0,10.86,10.88,86.45,86.49,10.92,4.18,4.38,0.95,4.92,4.5,0.83,0.83,5.95,5.41,2.33,133.39,135.52,7335,14224,9398.55
1018,0,51.16,51.2,86.84,86.89,11.39,4.01,4.25,0.94,5.09,4.63,0.79,0.77,6.41,5.99,0.96,54.89,53.11,7357,14343,9536.95
1019,0,125.45,125.49,86.84,86.9,11.76,4.23,4.61,0.92,5.2,4.76,0.74,0.8,7.02,5.94,0.93,53.13,52.61,7223,13009,8762.65
1020,0,40.69,40.73,86.52,86.51,8.88,3.1,3.3,0.94,3.71,3.35,0.82,0.82,4.51,4.1,1.19,68.39,70.74,7857,14915,9681.11
1021,0,28.73,28.75,87.1,87.12,10.26,3.38,3.7,0.91,4.52,4.1,0.66,0.74,6.82,5.54,1.44,82.57,80.61,8634,16203,11044.96
1022,0,30.48,30.52,87.49,87.54,11.55,3.76,4.06,0.93,5.04,4.65,0.68,0.73,7.42,6.38,1.27,72.73,74.17,8545,15862,10986.75
1023,0,56.62,56.65,86.39,86.41,7.08,2.3,2.44,0.94,2.91,2.67,0.74,0.77,3.93,3.47,2.25,128.66,125.8,7380,13785,9169.75
1024,0,20.73,20.76,88.08,88.11,12.62,4.62,5.03,0.92,5.68,5.18,0.73,0.82,7.82,6.31,1.67,95.91,93.62,7220,13304,8839.68
1025,0,35.16,35.22,87.03,87.03,8.91,2.76,3.03,0.91,3.79,3.42,0.66,0.72,5.71,4.73,1.85,105.95,107.28,7986,16323,10272.56
1026,0,32.18,32.19,87.03,87.1,8.33,2.63,2.85,0.92,3.56,3.25,0.73,0.72,4.9,4.5,1.41,80.54,80.25,8508,15848,10669.9
1027,0,5.98,6.03,87.23,87.24,9.81,3.22,3.46,0.93,4.31,3.83,0.79,0.74,5.43,5.15,2.16,123.93,123.5,8974,16641,10925.97
1028,0,13.46,13.51,87.36,87.42,9.15,3.18,3.44,0.92,3.97,3.59,0.79,0.79,5.01,4.58,1.75,100.39,97.19,7430,12856,8871.87
1029,0,29.64,29.69,87.42,87.48,9.93,3.34,3.59,0.93,4.24,3.83,0.8,0.78,5.28,4.92,1.31,74.9,74.2,8378,16266,10718.76
1030,0,34.12,34.17,87.49,87.51,8.99,3.07,3.25,0.95,3.98,3.57,0.72,0.76,5.55,4.72,1.67,95.62,93.71,8554,15714,10686.61
1031,0,2.99,3.03,87.56,87.56,9.71,3.22,3.47,0.93,4.19,3.76,0.76,0.76,5.51,4.97,1.9,109.0,108.15,8627,16276,10832.01
1032,0,55.45,55.47,87.1,87.12,7.06,2.39,2.48,0.96,3.02,2.72,0.79,0.77,3.82,3.55,1.72,98.65,93.22,7590,13930,9393.05
1033,0,87.49,87.53,87.23,87.25,12.63,4.43,5.06,0.88,5.53,4.9,0.64,0.86,8.63,5.67,2.7,154.94,153.58,7146,11596,8339.07
1034,0,43.94,43.97,87.69,87.74,7.95,2.64,2.81,0.94,3.45,3.09,0.78,0.75,4.42,4.12,1.63,93.24,93.75,8800,15821,10741.11
1035,0,120.58,120.63,88.08,88.13,11.13,3.96,4.27,0.93,4.86,4.39,0.73,0.81,6.68,5.41,1.08,62.06,60.91,7254,12591,8926.77
1036,0,0.78,0.84,88.08,88.14,9.54,3.08,3.36,0.92,4.18,3.83,0.66,0.73,6.31,5.28,1.37,78.34,82.21,8631,15129,10654.91
1037,0,7.67,7.69,88.01,88.03,9.61,3.16,3.45,0.92,4.08,3.7,0.76,0.77,5.36,4.83,1.96,112.48,111.16,8143,16201,10362.61
1038,0,116.61,116.65,88.2,88.26,10.58,3.44,3.71,0.93,4.6,4.17,0.68,0.73,6.79,5.75,1.24,71.05,70.63,7539,13215,9241.42
1039,0,121.36,121.39,88.47,88.51,11.98,4.03,4.44,0.91,5.19,4.77,0.61,0.77,8.47,6.23,1.02,58.3,61.06,7383,13662,9253.04
1040,0,5.53,5.58,87.95,87.99,9.13,2.95,3.13,0.94,3.95,3.55,0.74,0.73,5.33,4.84,2.2,126.3,123.95,8442,14830,10622.37
1041,0,1.56,1.6,88.53,88.58,9.76,3.23,3.6,0.9,4.27,3.81,0.66,0.77,6.45,4.95,1.42,81.25,81.33,8568,15785,10635.31
1042,0,44.85,44.89,88.34,88.36,8.87,2.94,3.22,0.92,3.88,3.5,0.79,0.76,4.91,4.6,1.72,98.67,94.81,8475,14676,10675.77
1043,0,25.55,25.57,88.4,88.42,8.65,2.97,3.2,0.93,3.73,3.37,0.79,0.79,4.72,4.27,1.69,97.0,95.86,7642,15213,10044.81
1044,0,41.15,41.19,88.47,88.52,9.11,3.02,3.25,0.93,3.94,3.61,0.73,0.74,5.43,4.85,1.42,81.47,81.44,8011,14673,9869.11
1045,0,9.81,9.85,87.81,87.87,6.95,2.21,2.34,0.95,2.86,2.59,0.74,0.76,3.88,3.42,2.29,131.31,125.88,7523,14030,9550.28
1046,0,54.15,54.2,88.4,88.41,8.24,2.74,2.96,0.93,3.53,3.23,0.73,0.76,4.86,4.24,1.35,77.24,80.71,7340,14538,9362.87
1047,0,17.03,17.03,89.25,89.31,13.57,4.96,5.38,0.92,5.97,5.48,0.76,0.82,7.87,6.68,2.15,123.0,123.47,7312,14135,9067.07
1048,0,31.14,31.14,88.59,88.61,8.52,2.7,2.93,0.92,3.63,3.29,0.66,0.73,5.48,4.49,1.39,79.7,80.34,8985,16956,11035.23
1049,0,45.7,45.75,88.92,88.95,8.93,2.93,3.18,0.92,3.87,3.52,0.73,0.75,5.33,4.7,1.71,97.72,96.62,8300,16013,10397.63
1050,0,5.07,5.13,88.73,88.76,8.8,2.93,3.12,0.94,3.77,3.4,0.74,0.76,5.09,4.47,2.2,125.88,125.18,8875,15458,10827.45
1051,0,130.06,130.06,88.2,88.21,9.68,3.26,3.58,0.91,4.14,3.75,0.7,0.79,5.91,4.72,0.39,22.14,23.6,7410,14447,9406.25
1052,0,47.58,47.59,88.27,88.29,6.73,2.15,2.26,0.95,2.83,2.53,0.74,0.74,3.82,3.41,2.5,143.39,139.17,7866,14372,10009.81
1053,0,53.04,53.08,88.86,88.88,7.6,2.59,2.81,0.92,3.22,2.92,0.73,0.8,4.43,3.67,1.71,98.13,93.37,7281,13770,9031.16
1054,0,41.99,42.04,89.12,89.15,8.08,2.55,2.74,0.93,3.51,3.17,0.73,0.71,4.82,4.45,1.38,79.32,83.18,7987,14995,10240.31
1055,0,23.27,23.29,89.12,89.17,9.88,3.45,3.68,0.94,4.41,3.94,0.74,0.79,6.0,4.97,0.79,45.0,44.6,7637,14587,9612.22
1056,0,58.63,58.69,90.22,90.25,13.63,4.73,5.23,0.9,5.93,5.44,0.7,0.8,8.48,6.76,2.0,114.6,116.51,7364,12983,8826.3
1057,0,110.83,110.85,89.18,89.24,8.94,3.01,3.24,0.93,3.73,3.39,0.76,0.79,4.9,4.27,1.18,67.46,64.57,7259,11584,8533.68
1058,0,114.92,115.0,90.16,90.16,12.83,4.47,4.96,0.9,5.59,5.08,0.79,0.81,7.12,6.25,1.16,66.71,68.45,7495,13919,9156.92
1059,0,26.52,26.55,89.44,89.48,8.67,2.96,3.19,0.93,3.73,3.39,0.73,0.78,5.14,4.32,1.45,83.0,83.15,8044,15117,10413.63
1060,0,9.62,9.64,89.64,89.69,9.99,3.62,3.86,0.94,4.25,3.79,0.84,0.84,5.02,4.5,2.01,115.39,116.53,7791,14921,9931.38
1061,0,78.65,78.69,88.59,88.63,8.02,2.86,3.02,0.95,3.32,2.95,0.79,0.85,4.23,3.46,0.4,23.05,21.54,7199,12088,8434.2
1062,0,2.93,2.94,90.87,90.92,13.61,4.67,5.24,0.89,6.08,5.54,0.6,0.77,10.15,7.18,1.75,100.47,100.1,7916,15907,10425.54
1063,0,42.9,42.93,91.13,91.14,13.0,4.61,5.15,0.9,5.92,5.37,0.78,0.8,7.59,6.7,1.61,92.52,91.99,8002,15697,10398.85
1065,0,130.84,130.86,89.12,89.14,10.25,3.4,3.72,0.91,4.38,4.01,0.76,0.77,5.76,5.2,0.36,20.85,18.04,7424,14631,9592.65
1066,0,35.55,35.57,90.03,90.05,8.26,2.77,2.98,0.93,3.47,3.11,0.79,0.8,4.41,3.9,1.98,113.2,114.23,8117,15525,10240.86
1067,0,24.57,24.58,90.35,90.39,8.88,3.04,3.3,0.92,3.79,3.41,0.79,0.79,4.79,4.29,1.36,78.11,78.29,7972,14969,10146.71
1068,0,33.02,33.05,90.28,90.33,8.84,2.9,3.11,0.93,3.76,3.39,0.76,0.76,4.94,4.47,1.89,108.12,107.39,8142,15715,10214.83
1069,0,48.43,48.46,90.35,90.4,10.15,3.38,3.61,0.94,4.56,4.15,0.65,0.73,7.02,5.65,2.29,130.96,131.24,8298,14541,10293.34
1070,0,55.71,55.71,90.03,90.05,7.04,2.37,2.51,0.95,2.93,2.65,0.79,0.79,3.71,3.34,1.79,102.8,97.09,7175,12389,8739.7
1071,0,36.86,36.88,90.35,90.38,8.7,2.74,2.95,0.93,3.77,3.41,0.65,0.71,5.8,4.77,2.2,125.88,124.67,7707,14939,10019.73
1072,0,31.66,31.68,90.48,90.49,7.76,2.55,2.73,0.94,3.31,2.98,0.79,0.76,4.19,3.95,1.37,78.69,80.95,8151,15503,10458.12
1073,0,11.25,11.3,90.16,90.17,6.97,2.23,2.37,0.94,2.82,2.53,0.74,0.78,3.81,3.26,2.24,128.45,120.33,7292,14047,9375.5
1074,0,122.59,122.65,91.06,91.12,11.62,4.07,4.4,0.93,5.08,4.64,0.7,0.79,7.23,5.85,1.0,57.53,57.56,7245,13848,9147.43
1075,0,27.23,27.25,90.61,90.63,7.88,2.55,2.74,0.93,3.3,2.99,0.73,0.76,4.54,3.94,1.39,79.8,78.04,8503,15501,10506.65
1076,0,5.66,5.68,90.81,90.81,9.86,3.5,3.8,0.92,4.42,3.93,0.69,0.81,6.4,4.84,2.29,131.42,130.74,7921,15168,10090.71
1077,0,8.06,8.1,91.0,91.06,10.09,3.54,3.77,0.94,4.31,3.88,0.79,0.8,5.49,4.85,1.97,113.09,114.41,7813,14751,9793.33
1078,0,48.3,48.33,91.45,91.5,13.61,4.77,5.32,0.9,6.19,5.72,0.65,0.78,9.53,7.34,2.25,129.04,131.14,7992,15975,10235.55
1079,0,49.47,49.51,90.28,90.29,6.51,2.1,2.21,0.95,2.72,2.44,0.76,0.76,3.59,3.22,2.15,123.31,128.7,7876,13299,9627.61
1082,0,22.95,22.97,90.87,90.92,8.78,2.98,3.16,0.95,3.82,3.4,0.76,0.77,5.04,4.39,1.02,58.2,56.37,7941,14902,10016.37
1083,0,27.89,27.91,91.52,91.54,10.24,3.43,3.78,0.91,4.42,4.05,0.73,0.77,6.09,5.24,1.39,79.85,79.49,8051,15463,10608.13
1084,0,76.05,76.1,90.61,90.65,8.11,3.02,3.16,0.95,3.46,3.14,0.83,0.86,4.16,3.66,0.88,50.33,46.51,7178,11435,8442.36
1085,0,44.46,44.47,90.87,90.91,7.51,2.4,2.56,0.94,3.16,2.83,0.79,0.74,4.0,3.8,1.74,99.46,102.54,9065,15576,10792.0
1086,0,13.2,13.23,91.13,91.18,8.78,3.05,3.24,0.94,3.74,3.36,0.76,0.8,4.92,4.2,1.22,69.68,72.0,7432,13019,9017.49
1087,0,34.32,34.34,91.0,91.03,8.33,2.85,3.04,0.94,3.49,3.11,0.79,0.81,4.45,3.85,1.99,114.18,115.91,7724,15055,9913.13
1088,0,66.5,66.5,91.84,91.88,12.49,4.52,4.98,0.91,5.43,4.9,0.76,0.84,7.16,5.84,1.02,58.21,60.24,7228,11719,8533.22
1089,0,28.86,28.87,91.65,91.7,9.88,3.34,3.69,0.91,4.36,3.97,0.72,0.77,6.1,5.16,1.53,87.44,86.59,8285,16062,10704.68
1090,0,5.13,5.18,91.45,91.49,10.89,3.65,3.99,0.92,4.89,4.42,0.74,0.75,6.6,5.88,2.26,129.61,130.58,8332,15877,10280.97
1091,0,16.45,16.5,91.59,91.64,8.84,3.05,3.29,0.93,3.79,3.45,0.73,0.8,5.21,4.34,1.78,101.89,98.28,7378,13742,9301.81
1093,0,1.76,1.8,92.04,92.08,9.56,3.41,3.65,0.94,4.18,3.75,0.79,0.81,5.29,4.65,1.37,78.34,80.77,8033,15011,10046.54
1094,0,29.71,29.73,92.37,92.42,10.89,3.79,4.12,0.92,4.85,4.43,0.79,0.78,6.14,5.7,1.44,82.3,83.56,8266,15901,10612.89
1095,0,0.58,0.6,92.17,92.2,9.17,3.13,3.36,0.93,4.05,3.67,0.79,0.76,5.12,4.82,1.67,95.53,94.68,7779,14798,10109.76
1096,0,119.15,119.21,92.43,92.46,10.28,3.74,4.0,0.94,4.48,4.02,0.8,0.83,5.57,4.86,1.34,76.57,78.45,7610,14149,9548.87
1097,0,30.62,30.63,92.17,92.17,8.19,2.78,2.98,0.93,3.54,3.16,0.79,0.77,4.48,4.1,1.44,82.61,84.17,8441,15328,10531.68
1098,0,40.43,40.44,92.5,92.53,10.03,3.49,3.84,0.91,4.23,3.93,0.73,0.82,5.82,4.81,1.39,79.38,77.21,7555,14390,9544.53
1099,0,45.63,45.68,91.84,91.87,7.61,2.37,2.55,0.93,3.2,2.83,0.79,0.74,4.08,3.86,1.99,113.96,111.06,8369,15892,10559.84
1100,0,115.25,115.27,92.43,92.45,10.08,3.47,3.67,0.95,4.32,3.9,0.84,0.78,5.11,4.96,1.2,68.84,71.48,7514,14075,9312.34
1101,0,5.2,5.29,92.62,92.67,12.73,4.32,5.04,0.86,5.75,5.06,0.55,0.86,10.42,5.9,2.32,132.71,133.82,7922,14956,10239.65
1102,0,120.58,120.65,93.02,93.06,11.36,4.13,4.55,0.91,5.1,4.59,0.73,0.83,7.01,5.55,1.47,84.14,85.42,7525,14512,9470.88
1103,0,126.36,126.39,91.45,91.51,12.3,4.44,4.94,0.9,5.39,4.88,0.68,0.84,7.95,5.8,2.87,164.62,166.18,7273,14044,9226.53
1104,0,43.94,43.98,92.23,92.24,8.01,2.57,2.77,0.93,3.41,3.07,0.76,0.74,4.49,4.12,1.88,107.74,105.57,8375,16209,10533.44
1105,0,17.55,17.59,93.73,93.74,13.92,4.64,5.3,0.88,6.25,5.74,0.6,0.75,10.43,7.62,1.73,98.97,96.73,7898,15649,10226.87
1106,0,20.35,20.39,92.3,92.32,9.47,3.29,3.52,0.93,4.24,3.8,0.69,0.78,6.13,4.88,0.85,48.73,48.07,7987,14972,9947.79
1107,0,41.47,41.48,92.37,92.37,6.91,2.27,2.43,0.93,2.95,2.6,0.73,0.77,4.06,3.37,1.44,82.41,86.27,7689,14826,9925.28
1108,0,46.87,46.88,92.5,92.49,7.81,2.51,2.73,0.92,3.34,3.0,0.66,0.74,5.04,4.02,1.81,103.5,101.7,8388,16065,10520.18
1110,0,11.89,11.91,92.76,92.78,8.82,2.97,3.18,0.93,3.76,3.38,0.81,0.78,4.61,4.34,2.1,120.11,121.55,7590,14384,9478.0
