IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
2,0,995,995.63,12,12.26,103.98,456,492.0,0.93,45.18,37.87,11.18,10.5,4.04,3.61,2.66,152.3,152.63,1649,2236,1858.22
3,0,1665,1665.11,7,6.92,108.28,460,507.0,0.91,47.38,40.81,10.2,10.11,4.65,4.04,3.01,172.72,177.94,1643,2142,1834.46
4,0,1715,1715.82,6,6.87,118.18,554,591.0,0.94,51.48,44.98,11.18,10.99,4.6,4.09,0.14,7.82,4.89,1627,2140,1842.18
5,0,54,55.01,15,15.52,107.64,505,543.0,0.93,46.07,39.51,11.18,11.19,4.12,3.53,0.47,27.12,28.97,1645,2214,1870.31
6,0,1313,1313.17,29,30.07,78.01,287,309.0,0.93,33.24,29.28,9.06,8.7,3.67,3.37,1.69,96.91,92.62,1638,2238,1888.14
7,0,1779,1779.98,28,28.99,111.88,465,529.0,0.88,47.71,42.63,9.43,10.07,5.06,4.24,0.58,33.02,32.02,1631,2166,1871.66
8,0,1292,1292.63,31,31.38,85.74,388,409.0,0.95,35.36,30.61,12.53,10.93,2.82,2.8,2.07,118.74,121.8,1615,2245,1869.27
9,0,1248,1247.79,42,42.76,122.27,466,539.0,0.86,53.81,45.74,9.22,10.19,5.84,4.49,0.84,48.01,45.16,1653,2100,1861.82
10,0,363,363.4,37,37.22,64.87,223,243.0,0.92,27.51,23.15,9.49,8.48,2.9,2.73,1.24,70.91,72.42,1637,2062,1830.45
11,0,174,174.18,46,46.63,100.23,464,492.0,0.94,42.44,36.8,10.82,10.99,3.92,3.35,0.97,55.56,55.07,1617,2254,1875.07
12,0,1755,1755.08,53,53.46,103.4,501,540.0,0.93,43.05,37.77,10.3,11.63,4.18,3.25,2.11,120.74,119.54,1609,2316,1867.94
14,0,1528,1528.0,61,61.4,127.05,596,717.0,0.83,50.96,41.71,15.52,14.99,3.28,2.78,1.85,105.95,106.31,1603,2152,1859.31
15,0,565,565.14,60,60.95,109.54,343,411.0,0.83,48.84,41.3,7.07,7.92,6.91,5.22,0.83,47.49,45.84,1665,2054,1841.9
16,0,1149,1149.85,59,59.9,85.25,368,392.0,0.94,35.36,30.62,10.3,10.31,3.43,2.97,2.07,118.74,117.21,1638,2119,1870.19
17,0,983,983.5,55,54.93,118.43,567,609.0,0.93,51.2,44.68,11.18,11.09,4.58,4.03,2.93,167.59,167.52,1581,2200,1866.81
18,0,142,142.48,64,64.71,108.37,515,545.0,0.94,46.86,41.59,11.4,10.78,4.11,3.86,0.88,50.19,49.44,1630,2240,1878.29
19,0,1874,1874.8,66,66.06,110.81,558,590.0,0.95,47.01,40.79,11.18,11.9,4.2,3.43,2.08,119.29,118.58,1644,2353,1901.24
20,0,1318,1318.87,62,62.78,89.98,431,453.0,0.95,38.29,32.37,11.4,11.52,3.36,2.81,2.28,130.76,132.39,1633,2244,1876.35
22,0,2018,2018.36,78,78.23,150.27,809,868.0,0.93,65.3,58.11,12.53,12.48,5.21,4.66,2.05,117.35,118.88,1602,2386,1870.83
23,0,1895,1895.81,79,79.06,118.18,608,650.0,0.94,50.22,44.38,11.18,11.99,4.49,3.7,1.79,102.65,101.45,1657,2370,1904.43
24,0,1467,1467.17,72,72.01,128.37,591,652.0,0.91,55.95,48.86,8.94,10.87,6.25,4.5,2.64,151.14,150.03,1593,2120,1827.83
25,0,1547,1546.9,79,79.86,105.11,462,499.0,0.93,44.64,39.82,10.2,10.32,4.38,3.86,1.84,105.59,101.25,1645,2196,1880.59
26,0,1094,1094.4,78,78.4,114.61,480,527.0,0.91,50.33,43.15,10.0,9.68,5.03,4.46,0.72,40.97,41.45,1682,2153,1862.92
28,0,855,855.82,70,70.66,102.53,388,430.0,0.9,46.53,37.51,10.2,8.97,4.56,4.18,0.15,8.65,8.13,1628,2111,1836.43
29,0,1984,1984.17,79,79.98,112.23,531,577.0,0.92,47.54,41.08,10.77,11.36,4.41,3.62,2.75,157.75,154.93,1627,2336,1891.55
30,0,191,192.01,83,83.92,119.4,541,598.0,0.9,50.54,44.09,11.66,10.98,4.33,4.02,2.67,152.93,157.9,1629,2322,1906.83
31,0,158,158.51,98,99.02,120.18,494,573.0,0.86,52.35,45.84,10.2,10.54,5.13,4.35,1.69,96.58,93.17,1665,2334,1915.79
32,0,1183,1183.25,96,96.07,128.81,645,707.0,0.91,55.36,47.81,11.7,11.87,4.73,4.03,0.35,20.07,21.57,1588,2209,1875.46
33,0,937,937.98,95,96.51,132.43,632,731.0,0.86,58.03,49.56,10.0,12.73,5.8,3.89,0.03,1.97,1.36,1639,2253,1848.03
34,0,1865,1865.56,126,126.45,163.74,842,974.0,0.86,71.39,63.17,8.25,12.96,8.66,4.88,1.37,78.69,77.8,1673,2234,1890.07
35,0,13,13.33,123,123.65,139.4,565,659.0,0.86,60.41,54.27,8.25,9.74,7.33,5.57,1.23,70.67,72.51,1612,2111,1845.2
36,0,831,831.5,99,99.26,62.25,161,185.0,0.87,27.29,22.09,6.0,6.83,4.55,3.24,0.15,8.43,5.33,1671,2007,1833.06
37,0,180,180.31,119,119.33,117.15,504,557.0,0.9,50.16,44.78,9.85,10.12,5.09,4.42,1.98,113.5,113.71,1640,2281,1920.64
38,0,1725,1725.25,104,104.68,131.36,700,750.0,0.93,57.71,50.52,12.17,12.2,4.74,4.14,2.98,171.03,173.46,1603,2186,1854.62
39,0,706,706.46,119,119.23,110.18,520,551.0,0.94,48.27,41.4,11.18,10.76,4.32,3.85,2.91,166.83,168.13,1611,2163,1853.25
40,0,648,648.29,123,123.26,127.36,645,689.0,0.94,56.44,49.38,12.17,11.42,4.64,4.32,3.02,172.87,173.55,1637,2258,1876.06
41,0,1818,1818.18,129,129.89,79.98,364,376.0,0.97,33.02,29.02,11.4,10.84,2.9,2.68,0.96,54.87,48.76,1635,2146,1866.23
42,0,1096,1096.97,131,131.81,89.7,422,446.0,0.95,37.85,32.33,11.18,11.18,3.39,2.89,2.93,167.8,171.57,1649,2177,1865.59
43,0,131,131.23,150,150.43,110.87,476,518.0,0.92,48.17,43.93,10.0,9.65,4.82,4.55,1.65,94.76,91.93,1590,2380,1910.67
44,0,1943,1943.78,151,151.74,111.46,552,582.0,0.95,48.37,42.73,11.18,11.27,4.33,3.79,1.45,82.87,85.64,1592,2203,1856.87
45,0,1133,1133.19,137,137.93,86.53,359,383.0,0.94,36.5,30.4,11.18,10.3,3.26,2.95,2.98,170.54,172.98,1620,2153,1869.26
46,0,716,716.71,144,144.24,75.25,267,287.0,0.93,32.8,26.69,10.0,9.06,3.28,2.94,0.92,52.43,50.2,1680,2096,1862.09
47,0,114,114.26,174,175.05,151.01,739,824.0,0.9,67.08,59.84,8.25,11.22,8.13,5.33,1.39,79.7,81.27,1661,2437,1915.81
48,0,1794,1794.98,157,157.1,82.33,382,400.0,0.96,33.84,29.43,12.21,11.26,2.77,2.61,0.97,55.84,53.23,1653,2224,1906.86
49,0,329,329.36,153,153.97,65.36,187,214.0,0.87,25.94,21.82,9.43,7.74,2.75,2.82,1.09,62.45,66.82,1605,2006,1813.14
50,0,884,884.26,155,155.91,82.33,341,361.0,0.94,35.23,29.9,10.82,9.75,3.26,3.07,2.54,145.41,143.87,1608,2047,1822.63
51,0,1555,1554.94,173,173.01,137.92,643,714.0,0.9,60.46,53.56,9.43,10.88,6.41,4.92,0.6,34.22,35.12,1629,2130,1878.96
52,0,207,207.45,161,161.66,99.46,453,480.0,0.94,43.1,37.05,11.0,10.52,3.92,3.52,0.07,3.99,0.21,1586,2148,1849.83
53,0,1596,1596.75,172,172.97,85.6,394,415.0,0.95,34.93,30.38,12.08,11.17,2.89,2.72,1.98,113.63,114.05,1642,2165,1859.6
54,0,1913,1913.05,179,179.96,93.46,460,478.0,0.96,38.83,34.26,12.17,11.55,3.19,2.97,1.78,101.89,97.4,1601,2169,1842.89
55,0,592,592.82,173,173.37,76.28,301,323.0,0.93,31.78,27.08,10.2,9.67,3.12,2.8,0.22,12.72,12.45,1595,2102,1857.27
56,0,141,141.05,180,180.07,91.84,425,452.0,0.94,37.59,32.94,11.66,11.16,3.22,2.95,0.5,28.61,22.75,1652,2483,1954.75
57,0,221,221.17,189,189.3,99.54,464,486.0,0.95,43.28,37.77,11.4,10.63,3.8,3.55,0.87,49.69,47.41,1620,2202,1885.28
58,0,1765,1765.67,184,184.8,81.15,353,374.0,0.94,33.29,29.21,10.82,10.44,3.08,2.8,0.57,32.74,36.09,1658,2204,1889.59
59,0,30,30.42,196,196.84,167.14,854,976.0,0.88,73.25,64.13,10.0,12.58,7.32,5.1,0.68,38.9,36.84,1610,2249,1868.69
60,0,560,560.37,181,181.28,78.28,315,336.0,0.94,32.76,28.25,10.2,9.62,3.21,2.94,0.22,12.34,11.09,1646,2162,1870.27
61,0,743,743.7,192,192.41,100.47,463,492.0,0.94,44.05,36.85,10.0,10.79,4.4,3.42,2.26,129.47,130.48,1635,2171,1850.52
62,0,129,129.83,201,201.85,84.08,387,410.0,0.94,34.48,29.53,11.18,11.23,3.08,2.63,0.52,29.54,30.23,1676,2424,1956.84
63,0,1739,1739.32,204,204.16,83.98,360,383.0,0.94,34.89,30.41,10.3,10.26,3.39,2.96,0.48,27.3,33.54,1678,2150,1901.82
64,0,548,548.53,213,214.09,92.77,335,389.0,0.86,38.83,34.23,9.22,9.32,4.21,3.67,1.78,101.89,101.02,1629,2057,1842.27
65,0,1690,1690.15,207,207.21,118.67,586,626.0,0.94,50.7,44.5,11.4,11.39,4.45,3.91,0.26,14.86,14.41,1625,2167,1865.67
66,0,239,239.04,215,215.83,87.5,348,380.0,0.92,36.62,31.29,8.6,9.71,4.26,3.22,2.18,124.99,119.97,1629,2173,1863.81
67,0,954,954.54,210,210.66,91.7,430,453.0,0.95,38.64,33.69,11.18,11.05,3.46,3.05,2.96,169.56,172.81,1590,2363,1872.17
68,0,2013,2013.52,221,221.04,125.54,538,636.0,0.85,53.54,46.29,8.6,11.62,6.22,3.98,0.57,32.8,32.33,1680,2180,1868.05
69,0,644,644.62,220,220.09,85.74,412,434.0,0.95,35.0,30.1,13.6,11.77,2.57,2.56,0.93,53.13,51.57,1642,2171,1863.06
70,0,1607,1607.14,222,222.86,91.01,434,458.0,0.95,37.34,32.16,12.65,11.58,2.95,2.78,1.93,110.38,110.19,1618,2214,1850.58
71,0,961,961.72,224,224.47,103.11,494,522.0,0.95,43.42,38.09,11.18,11.48,3.88,3.32,3.0,172.06,175.86,1667,2424,1944.12
72,0,832,832.65,230,230.1,100.33,469,500.0,0.94,42.15,36.5,10.77,11.2,3.91,3.26,2.75,157.69,155.36,1594,2162,1843.39
73,0,64,64.04,236,236.67,124.28,596,638.0,0.93,54.45,47.87,11.18,11.01,4.87,4.35,3.01,172.61,175.83,1650,2236,1865.71
74,0,1051,1051.01,254,254.89,95.6,419,448.0,0.94,40.16,35.27,10.77,10.26,3.73,3.44,1.24,71.11,72.41,1637,2195,1890.65
75,0,958,958.51,252,252.97,86.67,396,416.0,0.95,36.72,31.31,11.66,10.79,3.15,2.9,2.08,119.36,119.41,1661,2311,1912.51
76,0,1447,1447.39,249,249.3,97.5,458,486.0,0.94,40.72,35.36,12.08,11.16,3.37,3.17,0.43,24.68,24.4,1643,2210,1871.0
77,0,1769,1769.56,255,255.9,86.04,329,352.0,0.93,35.36,31.79,9.22,9.02,3.83,3.52,1.71,98.13,92.1,1593,2080,1817.88
78,0,695,695.65,266,266.28,145.58,700,784.0,0.89,63.41,55.68,7.81,11.56,8.12,4.82,0.66,37.95,37.03,1650,2323,1909.67
79,0,793,793.56,266,266.85,94.28,421,452.0,0.93,39.62,34.96,10.2,10.59,3.89,3.3,1.39,79.82,83.79,1629,2280,1888.44
80,0,1961,1961.98,265,265.91,95.64,416,444.0,0.94,41.05,36.5,9.43,10.07,4.35,3.62,0.98,55.92,53.61,1612,2281,1894.7
81,0,1511,1511.33,271,271.17,108.67,554,586.0,0.95,45.22,39.72,12.65,12.09,3.58,3.29,1.89,108.03,107.65,1648,2287,1881.05
82,0,719,719.0,265,265.56,84.81,374,392.0,0.95,35.61,30.92,11.4,10.58,3.12,2.92,0.9,51.84,46.85,1674,2376,1948.05
84,0,1068,1068.85,270,270.21,107.64,427,484.0,0.88,46.04,38.55,10.82,9.83,4.26,3.92,0.97,55.62,53.01,1656,2197,1894.04
85,0,1223,1223.34,258,258.35,88.28,328,358.0,0.92,38.33,31.74,10.2,9.05,3.76,3.51,0.13,7.5,5.51,1608,2140,1835.03
86,0,1279,1279.7,267,267.86,103.7,453,485.0,0.93,45.71,39.15,11.18,10.1,4.09,3.88,0.18,10.08,7.56,1640,2225,1847.52
87,0,374,374.06,271,271.52,118.08,555,599.0,0.93,50.01,43.52,12.17,11.05,4.11,3.94,2.94,168.47,166.17,1591,2241,1884.27
88,0,596,596.59,275,275.28,92.23,414,445.0,0.93,39.2,33.18,10.0,10.89,3.92,3.05,0.66,37.75,40.92,1616,2195,1867.71
89,0,1569,1569.81,287,287.21,118.43,606,643.0,0.94,51.42,44.47,11.18,11.79,4.6,3.77,1.34,76.5,77.42,1631,2484,1915.38
90,0,1387,1387.38,287,287.42,117.74,589,629.0,0.94,49.98,43.32,12.65,11.79,3.95,3.67,1.22,70.11,70.17,1598,2435,1930.9
91,0,1940,1940.02,289,289.96,110.53,563,596.0,0.94,46.53,40.92,12.17,11.92,3.82,3.43,1.72,98.65,94.29,1605,2225,1866.24
93,0,220,220.12,288,288.0,100.91,459,497.0,0.92,42.05,36.65,11.18,11.15,3.76,3.29,1.13,64.65,65.98,1635,2169,1856.28
94,0,971,971.5,287,287.36,84.77,391,407.0,0.96,34.93,30.1,12.17,11.26,2.87,2.67,1.8,103.24,105.93,1667,2229,1890.47
95,0,1443,1443.82,289,289.79,119.44,616,661.0,0.93,52.4,45.82,10.63,12.1,4.93,3.79,0.84,48.09,46.15,1633,2282,1910.45
96,0,1397,1397.42,300,300.46,142.61,691,775.0,0.89,61.74,54.57,8.54,11.61,7.23,4.7,1.14,65.1,64.47,1688,2403,1970.84
97,0,313,313.86,293,293.33,104.37,520,549.0,0.95,44.05,38.45,11.4,11.66,3.86,3.3,0.88,50.53,49.65,1628,2202,1881.1
98,0,422,422.75,288,288.3,112.08,543,586.0,0.93,47.17,41.4,10.77,11.48,4.38,3.6,2.77,158.88,160.83,1667,2364,1912.71
99,0,694,694.86,292,292.73,86.81,419,434.0,0.97,36.12,31.65,10.63,11.42,3.4,2.77,0.73,41.63,43.67,1649,2313,1950.97
100,0,275,275.5,304,304.96,115.84,476,528.0,0.9,50.7,44.03,9.22,9.43,5.5,4.67,1.83,104.86,103.86,1635,2135,1863.51
101,0,810,810.97,299,299.73,75.49,253,282.0,0.9,30.59,25.81,10.2,8.9,3.0,2.9,1.77,101.31,99.01,1698,2095,1879.78
102,0,1061,1062.01,304,305.05,97.5,391,425.0,0.92,41.59,35.95,8.94,9.81,4.65,3.67,1.1,62.82,63.53,1659,2201,1933.14
103,0,1517,1517.46,313,313.81,139.2,690,749.0,0.92,59.94,52.99,11.18,11.7,5.36,4.53,2.06,117.85,117.11,1618,2394,1926.85
104,0,1831,1831.48,299,299.48,102.57,491,517.0,0.95,43.86,37.41,12.08,11.31,3.63,3.31,2.72,155.77,154.78,1633,2230,1866.16
106,0,629,629.43,301,301.43,161.5,838,924.0,0.91,71.02,63.4,9.22,12.0,7.7,5.28,0.17,9.73,8.86,1643,2406,1917.97
107,0,109,109.55,314,314.04,112.95,582,613.0,0.95,48.01,42.15,13.6,12.0,3.53,3.51,2.19,125.68,125.62,1413,2248,1855.66
108,0,1578,1578.41,314,314.89,104.77,500,536.0,0.93,44.15,38.64,12.37,11.22,3.57,3.45,1.34,76.91,79.55,1704,2584,2024.24
109,0,893,893.81,318,318.26,110.57,476,522.0,0.91,46.14,41.44,8.94,10.2,5.16,4.06,2.09,119.9,113.87,1622,2119,1846.11
110,0,475,475.61,314,314.39,80.67,365,385.0,0.95,32.2,27.91,11.4,11.22,2.82,2.49,2.2,126.16,121.19,1623,2380,1923.92
111,0,650,650.19,319,318.92,132.75,653,720.0,0.91,58.01,51.88,8.6,11.44,6.74,4.53,0.63,35.88,37.06,1666,2326,1947.56
112,0,455,455.08,317,317.78,114.95,579,616.0,0.94,48.83,43.21,12.21,11.66,4.0,3.71,2.53,145.01,144.09,1701,2469,2010.86
113,0,65,65.49,320,320.19,110.12,558,592.0,0.94,46.87,41.05,11.66,11.81,4.02,3.48,2.55,146.31,145.48,1653,2254,1904.33
114,0,1834,1834.85,315,315.64,89.6,399,425.0,0.94,37.0,32.45,11.7,10.81,3.16,3.0,2.81,161.08,160.91,1656,2216,1915.83
115,0,396,396.2,315,315.91,87.04,416,439.0,0.95,36.22,31.04,12.17,11.54,2.98,2.69,0.11,6.34,2.4,1667,2266,1909.87
116,0,1583,1583.16,340,340.5,155.44,751,853.0,0.88,67.62,60.16,9.85,11.54,6.87,5.21,1.16,66.47,65.48,1700,2575,2006.57
117,0,430,430.89,320,320.49,90.18,443,469.0,0.94,36.77,31.49,12.65,12.11,2.91,2.6,2.75,157.62,161.52,1679,2584,2022.87
118,0,944,945.0,320,320.38,92.53,446,477.0,0.94,37.85,32.82,11.18,11.79,3.39,2.78,0.21,12.2,9.75,1655,2240,1896.62
119,0,1438,1438.52,326,326.02,85.98,399,417.0,0.96,35.61,31.09,11.4,11.03,3.12,2.82,0.67,38.16,38.21,1596,2242,1881.03
120,0,1562,1562.45,338,338.38,114.63,586,616.0,0.95,49.16,43.91,12.0,11.64,4.1,3.77,1.49,85.33,87.46,1728,2546,2037.09
121,0,568,568.67,338,338.96,115.94,580,626.0,0.93,49.16,43.48,12.0,11.87,4.1,3.66,1.49,85.33,86.64,1654,2386,1917.76
122,0,1500,1500.68,330,330.3,85.84,408,429.0,0.95,35.34,30.29,13.0,11.64,2.72,2.6,2.01,115.11,115.54,1628,2260,1880.09
123,0,1188,1188.89,343,343.31,129.4,575,631.0,0.91,56.46,49.07,9.85,10.3,5.73,4.76,1.97,112.93,111.6,1611,2207,1844.75
124,0,424,424.51,336,336.88,89.98,447,470.0,0.95,36.62,31.64,13.04,12.12,2.81,2.61,2.53,145.01,141.23,1746,2569,2006.65
125,0,587,587.84,344,344.45,103.98,512,542.0,0.94,43.05,37.7,13.04,11.72,3.3,3.22,1.03,59.26,61.91,1675,2420,1942.12
126,0,1043,1044.0,344,344.54,101.01,481,512.0,0.94,41.76,36.79,12.65,11.34,3.3,3.24,1.28,73.3,73.7,1660,2287,1904.71
127,0,1955,1955.41,350,350.1,125.78,608,655.0,0.93,54.08,47.52,10.82,11.27,5.0,4.22,2.16,123.69,121.66,1605,2185,1838.68
128,0,488,488.1,340,340.8,71.11,312,328.0,0.95,27.73,24.03,12.08,11.15,2.3,2.16,2.02,115.64,111.42,1611,2306,1939.66
129,0,1366,1366.44,337,337.6,117.94,611,646.0,0.95,50.8,44.92,12.17,11.9,4.18,3.77,0.18,10.2,6.73,1675,2242,1898.35
130,0,90,90.04,342,342.42,99.7,478,506.0,0.94,42.2,37.12,12.17,11.18,3.47,3.32,0.24,13.71,8.76,1679,2327,1935.99
131,0,933,933.95,352,352.76,88.28,435,454.0,0.96,36.67,31.88,12.17,11.73,3.01,2.72,1.38,79.0,82.43,1679,2300,1900.05
132,0,175,175.37,358,358.68,132.57,652,707.0,0.92,57.01,50.76,10.77,11.43,5.29,4.44,0.38,21.61,19.57,1648,2312,1897.65
133,0,1549,1549.32,367,367.22,100.28,487,516.0,0.94,42.19,37.18,12.17,11.38,3.47,3.27,1.67,95.44,92.69,1704,2451,1956.82
134,0,407,407.12,369,369.4,115.88,557,594.0,0.94,49.19,43.87,11.18,11.24,4.4,3.9,1.11,63.43,61.85,1658,2327,1910.52
135,0,1000,1000.33,362,362.82,88.81,443,453.0,0.98,37.01,32.34,11.4,11.76,3.25,2.75,0.67,38.42,44.21,1640,2524,1945.17
136,0,202,202.58,367,367.17,107.88,535,573.0,0.93,46.86,40.22,10.0,11.78,4.69,3.41,0.88,50.19,49.54,1648,2335,1915.84
137,0,480,480.2,366,366.87,87.15,418,439.0,0.95,36.06,30.9,11.66,11.66,3.09,2.65,2.16,123.69,127.31,1665,2252,1901.23
138,0,544,544.23,366,366.71,94.77,462,487.0,0.95,39.56,34.24,12.37,11.64,3.2,2.94,2.86,163.86,166.38,1642,2272,1896.87
139,0,1651,1651.63,384,384.73,82.43,382,399.0,0.96,34.01,29.26,12.08,11.2,2.82,2.61,1.15,65.7,65.32,1594,2248,1861.15
140,0,1005,1005.29,385,385.3,147.2,779,840.0,0.93,63.56,56.4,10.77,12.31,5.9,4.58,0.42,24.15,25.26,1633,2548,1996.75
141,0,75,75.74,386,386.67,106.12,533,562.0,0.95,45.45,39.55,11.4,11.66,3.99,3.39,0.69,39.64,38.75,1635,2261,1875.24
142,0,1556,1556.26,402,402.45,143.64,713,775.0,0.92,62.63,55.25,10.77,11.42,5.81,4.84,1.23,70.41,71.17,1680,2340,1922.5
143,0,118,119.02,395,395.51,116.71,610,647.0,0.94,49.24,42.98,11.18,12.33,4.4,3.48,1.06,60.83,60.6,1640,2255,1878.6
144,0,972,972.13,384,384.68,86.08,419,439.0,0.95,34.89,29.94,12.53,11.98,2.78,2.5,0.48,27.3,28.62,1650,2562,1945.26
145,0,1337,1337.58,387,387.13,80.57,362,377.0,0.96,33.3,28.92,12.04,10.69,2.77,2.71,0.85,48.65,46.0,1628,2167,1857.69
146,0,997,997.7,403,403.87,113.64,566,603.0,0.94,48.3,42.33,11.18,11.64,4.32,3.64,0.47,27.1,27.85,1665,2497,2023.6
147,0,491,492.07,419,419.8,127.94,657,709.0,0.93,55.15,48.94,10.0,12.33,5.51,3.97,1.64,94.16,91.11,1653,2261,1896.04
148,0,1218,1218.69,404,404.87,78.67,339,362.0,0.94,32.8,27.14,12.81,10.72,2.56,2.53,2.49,142.43,144.39,1559,2138,1821.63
149,0,1637,1637.5,414,414.8,82.43,374,395.0,0.95,33.24,28.83,11.7,11.14,2.84,2.59,1.2,68.84,65.02,1610,2288,1887.46
150,0,1658,1658.69,427,427.47,113.94,577,617.0,0.94,49.5,43.08,11.18,11.61,4.43,3.71,1.43,81.87,83.03,1655,2302,1890.03
151,0,1421,1421.72,426,426.43,150.02,789,868.0,0.91,64.88,57.77,9.85,12.31,6.59,4.69,2.71,155.41,153.68,1598,2223,1848.89
152,0,605,605.73,438,438.76,105.84,510,538.0,0.95,44.94,39.18,11.7,11.32,3.84,3.46,1.93,110.85,108.76,1618,2230,1847.88
153,0,1159,1159.76,439,439.77,103.5,484,517.0,0.94,43.01,37.91,10.44,11.15,4.12,3.4,1.26,72.41,70.63,1601,2135,1851.86
154,0,307,307.5,437,438.85,174.75,913,1123.0,0.81,75.64,64.69,8.54,15.17,8.85,4.27,0.42,24.19,24.53,1612,2341,1882.59
155,0,141,141.52,440,440.55,88.67,410,432.0,0.95,36.72,31.11,12.53,11.33,2.93,2.74,1.06,60.64,60.71,1616,2239,1885.4
156,0,990,990.57,447,447.23,144.85,747,819.0,0.91,62.18,55.63,10.3,12.12,6.04,4.59,2.66,152.2,152.48,1598,2301,1882.51
157,0,429,430.03,451,451.18,100.18,482,510.0,0.95,41.98,36.86,11.18,11.36,3.75,3.24,1.35,77.62,77.37,1634,2255,1870.51
158,0,1291,1291.66,445,445.53,118.23,563,610.0,0.92,50.33,43.44,10.77,11.34,4.67,3.83,2.78,159.04,156.44,1576,2217,1849.74
159,0,461,461.51,457,457.88,127.3,642,705.0,0.91,54.23,47.4,10.77,12.39,5.04,3.82,1.17,67.22,65.44,1613,2278,1885.61
160,0,170,170.41,452,453.06,106.12,539,572.0,0.94,44.69,39.05,11.4,12.12,3.92,3.22,0.86,49.54,51.04,1658,2290,1880.05
161,0,536,535.98,445,445.8,122.43,652,696.0,0.94,51.97,46.23,12.17,12.45,4.27,3.71,2.95,168.91,169.01,1636,2239,1869.94
162,0,753,753.71,474,474.62,115.15,535,579.0,0.92,48.85,43.14,11.18,10.85,4.37,3.98,1.17,67.11,67.53,1611,2239,1889.64
163,0,1681,1681.17,479,479.7,132.23,666,721.0,0.92,56.92,50.13,11.7,11.73,4.86,4.27,1.25,71.57,70.06,1616,2196,1854.02
164,0,123,123.66,469,469.29,84.33,402,424.0,0.95,34.21,29.46,11.4,11.7,3.0,2.52,0.91,52.13,54.56,1632,2292,1877.96
165,0,701,701.33,474,474.77,74.67,337,358.0,0.94,28.6,25.03,12.81,11.64,2.23,2.15,2.21,126.47,136.45,1586,2170,1831.85
166,0,284,284.86,485,485.09,87.25,409,430.0,0.95,35.78,31.24,11.18,11.3,3.2,2.76,1.11,63.43,64.55,1626,2205,1849.87
167,0,811,811.73,479,479.42,102.67,484,517.0,0.94,42.72,37.58,10.77,11.23,3.97,3.35,2.78,159.44,158.95,1567,2167,1832.81
168,0,990,990.53,502,502.6,157.05,822,907.0,0.91,68.01,60.55,8.25,12.35,8.25,4.9,1.92,109.77,108.46,1623,2319,1889.3
169,0,390,390.26,491,491.93,93.84,448,473.0,0.95,38.63,33.68,12.65,11.51,3.05,2.92,1.94,111.25,111.46,1658,2347,1886.69
170,0,2028,2028.98,489,489.87,74.87,330,346.0,0.95,31.06,26.17,12.0,10.78,2.59,2.43,1.51,86.31,85.6,1610,2139,1836.88
171,0,1229,1230.07,501,500.77,118.77,505,574.0,0.88,51.62,45.1,8.25,10.44,6.26,4.32,1.73,98.91,97.6,1610,2115,1833.5
172,0,617,617.74,487,487.53,92.04,434,450.0,0.96,39.12,33.72,12.0,11.17,3.26,3.02,3.06,175.6,179.41,1586,2140,1829.61
173,0,725,725.9,491,491.18,77.84,352,377.0,0.93,30.53,26.17,11.66,11.5,2.62,2.28,2.59,148.39,150.56,1584,2236,1900.64
174,0,955,955.06,502,502.25,100.87,499,526.0,0.95,42.76,37.03,12.17,11.54,3.51,3.21,1.38,79.22,83.44,1625,2242,1886.53
175,0,769,769.91,506,506.75,117.94,563,609.0,0.92,51.2,45.34,10.2,10.9,5.02,4.16,1.79,102.41,99.2,1660,2241,1872.4
176,0,1606,1606.94,507,508.03,99.6,464,493.0,0.94,41.76,36.6,10.44,11.09,4.0,3.3,1.86,106.7,106.5,1504,2204,1825.52
177,0,1744,1744.26,508,508.09,81.5,411,429.0,0.96,32.2,27.75,14.42,12.68,2.23,2.19,2.2,126.16,125.01,1618,2462,1880.46
178,0,370,370.55,517,517.6,111.74,539,570.0,0.95,47.93,41.65,10.77,11.16,4.45,3.73,1.98,113.36,113.25,1646,2404,1894.96
179,0,232,231.81,522,522.32,131.64,632,718.0,0.88,56.3,49.12,9.49,11.98,5.93,4.1,1.92,109.72,109.58,1562,2164,1870.19
180,0,1925,1925.44,519,519.31,112.91,587,630.0,0.93,47.43,40.94,12.65,12.64,3.75,3.24,1.89,108.43,108.28,1647,2301,1857.57
181,0,1330,1330.56,514,514.07,75.25,350,365.0,0.96,30.61,26.2,11.4,11.46,2.68,2.29,2.24,128.37,132.38,1632,2252,1842.27
182,0,2021,2021.43,519,519.87,75.7,339,356.0,0.95,30.36,25.95,12.65,11.16,2.4,2.33,1.27,72.76,73.6,1641,2181,1857.98
183,0,404,404.15,528,528.53,96.18,472,500.0,0.94,39.56,34.58,12.65,11.83,3.13,2.92,1.85,106.14,104.62,1658,2475,1952.55
