IDs,Frame,Center_position_x_MICRON,Ellipse_center_x_MICRON,Center_position_y_MICRON,Ellipse_center_y_MICRON,Perimeter_MICRON,Surface_area_MICRON^2,Convex_hull_area_MICRON^2,Solidity,Length_MICRON,Ellipse_major_axis_MICRON,Width_MICRON,Ellipse_minor_axis_MICRON,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
707,0,73.71,73.71,114.73,114.79,9.81,3.46,3.93,0.88,4.29,3.7,0.61,0.9,7.0,4.1,2.58,147.99,145.46,1623,2448,1900.99
708,0,64.81,64.82,114.92,114.94,6.2,2.02,2.13,0.95,2.55,2.23,0.82,0.78,3.11,2.87,1.83,104.74,103.47,1600,2195,1836.02
709,0,17.09,17.12,114.53,114.58,7.34,2.48,2.62,0.95,3.1,2.71,0.82,0.8,3.78,3.4,0.34,19.57,18.57,1555,2251,1823.69
710,0,12.8,12.86,114.86,114.92,9.87,3.55,3.82,0.93,4.3,3.82,0.65,0.85,6.61,4.52,0.06,3.47,0.82,1609,2678,1941.01
711,0,104.13,104.17,116.29,116.33,8.78,2.7,2.92,0.93,3.88,3.43,0.66,0.7,5.85,4.92,1.33,76.43,78.38,1582,2485,1957.43
712,0,88.92,88.95,115.7,115.72,6.44,2.17,2.28,0.95,2.71,2.32,0.88,0.81,3.06,2.85,2.19,125.22,123.39,1656,2646,2029.25
713,0,9.36,9.39,115.38,115.39,6.49,2.09,2.23,0.94,2.69,2.32,0.76,0.78,3.54,2.98,0.34,19.75,20.15,1599,2470,1946.26
714,0,82.68,82.69,116.81,116.87,9.62,3.27,3.55,0.92,4.24,3.81,0.72,0.76,5.91,5.0,1.66,95.27,91.01,1624,2427,1905.39
715,0,86.45,86.48,115.9,115.92,6.07,1.96,2.06,0.95,2.52,2.17,0.85,0.77,2.98,2.8,0.97,55.49,53.77,1566,2539,1962.95
716,0,77.87,77.9,115.9,115.94,7.6,2.55,2.71,0.94,3.25,2.85,0.7,0.78,4.62,3.67,0.57,32.74,33.01,1713,2549,2027.79
717,0,87.42,87.48,116.16,116.21,6.12,1.92,2.04,0.94,2.48,2.18,0.8,0.76,3.08,2.85,1.33,76.33,73.36,1631,2565,2034.22
718,0,76.44,76.48,115.77,115.79,5.63,1.69,1.8,0.94,2.27,1.98,0.76,0.74,3.0,2.69,0.54,30.96,28.24,1671,2483,1972.88
719,0,80.41,80.43,116.42,116.43,7.75,2.64,2.8,0.94,3.34,2.91,0.83,0.79,4.01,3.67,2.22,127.09,128.51,1550,2527,1928.32
720,0,105.43,105.47,116.22,116.23,5.53,1.61,1.71,0.94,2.27,1.99,0.73,0.7,3.12,2.82,1.34,76.76,76.91,1584,2395,1893.41
721,0,115.51,115.57,116.61,116.64,7.27,2.12,2.27,0.93,3.14,2.75,0.68,0.67,4.63,4.11,1.26,71.94,73.88,1579,2084,1804.29
722,0,27.62,27.66,116.81,116.84,9.16,3.2,3.54,0.91,3.98,3.51,0.65,0.84,6.12,4.17,2.24,128.37,129.57,1528,2490,1880.0
723,0,90.67,90.68,116.29,116.35,5.64,1.72,1.83,0.94,2.29,1.96,0.88,0.75,2.59,2.6,1.31,75.17,77.25,1616,2527,1949.8
724,0,78.13,78.13,117.26,117.31,6.79,2.1,2.25,0.93,2.83,2.49,0.67,0.75,4.23,3.34,1.01,58.13,57.34,1627,2509,1971.4
725,0,8.0,8.05,116.81,116.83,7.19,2.39,2.52,0.95,3.04,2.61,0.84,0.8,3.6,3.28,0.35,19.98,22.78,1597,2441,1907.94
726,0,72.02,72.04,116.55,116.6,8.47,3.02,3.24,0.93,3.65,3.26,0.78,0.83,4.67,3.93,0.05,3.07,1.58,1598,2346,1872.55
727,0,36.14,36.14,117.78,117.84,7.7,2.54,2.76,0.92,3.29,2.93,0.73,0.77,4.53,3.82,1.41,80.91,83.28,1580,2233,1825.8
728,0,65.06,65.1,117.39,117.44,5.91,1.79,1.85,0.97,2.54,2.17,0.78,0.71,3.25,3.05,1.49,85.6,87.63,1587,2202,1854.74
729,0,102.9,102.99,118.69,118.74,10.02,3.49,3.94,0.89,4.44,3.9,0.73,0.86,6.11,4.51,1.67,95.88,94.21,1572,2502,1898.01
730,0,84.17,84.18,118.56,118.62,8.51,3.0,3.2,0.94,3.73,3.34,0.79,0.79,4.71,4.23,1.47,83.99,88.91,1602,2458,1927.77
731,0,86.06,86.06,118.23,118.26,6.16,1.91,2.01,0.95,2.6,2.26,0.79,0.73,3.29,3.11,1.8,102.99,102.59,1572,2407,1914.21
732,0,5.72,5.77,118.17,118.2,6.12,1.89,2.01,0.94,2.5,2.2,0.74,0.75,3.37,2.95,0.9,51.34,54.76,1616,2306,1868.49
733,0,104.65,104.66,118.23,118.27,5.44,1.55,1.64,0.94,2.22,1.94,0.76,0.69,2.93,2.82,1.02,58.17,58.76,1697,2500,1961.22
734,0,26.13,26.18,117.78,117.79,7.47,2.66,2.77,0.96,3.2,2.82,0.85,0.82,3.77,3.43,3.06,175.33,176.32,1615,2439,1870.2
735,0,40.23,40.25,118.43,118.46,7.52,2.49,2.65,0.94,3.17,2.78,0.7,0.78,4.53,3.56,0.45,25.51,25.92,1572,2180,1815.19
736,0,125.78,125.82,119.08,119.1,10.21,3.36,3.78,0.89,4.42,3.88,0.68,0.81,6.51,4.78,2.84,162.9,162.87,1597,2189,1825.42
737,0,71.7,71.71,118.76,118.81,7.65,2.71,2.89,0.94,3.27,2.93,0.78,0.82,4.17,3.56,3.04,174.29,176.73,1605,2340,1874.24
738,0,63.44,63.44,119.47,119.5,6.44,2.08,2.2,0.94,2.6,2.27,0.76,0.79,3.43,2.87,2.12,121.7,117.72,1547,2300,1852.54
739,0,30.1,30.12,119.34,119.34,4.84,1.42,1.5,0.95,1.93,1.65,0.82,0.73,2.35,2.26,1.91,109.65,107.77,1557,2214,1835.68
740,0,7.61,7.63,120.31,120.37,8.37,2.95,3.2,0.92,3.5,3.1,0.76,0.85,4.6,3.66,1.95,111.8,111.0,1547,2305,1838.24
741,0,13.65,13.71,120.97,120.99,10.92,3.76,4.11,0.91,4.78,4.26,0.7,0.79,6.83,5.39,1.18,67.62,67.66,1569,2261,1822.48
742,0,47.84,47.88,120.12,120.16,7.27,2.65,2.77,0.96,3.1,2.7,0.83,0.86,3.72,3.15,2.25,129.04,130.65,1595,2274,1839.7
743,0,4.29,4.33,120.19,120.23,6.12,1.96,2.07,0.95,2.5,2.17,0.83,0.78,3.0,2.78,0.9,51.34,53.03,1550,2371,1867.23
744,0,80.86,80.86,120.97,120.97,8.22,2.74,2.98,0.92,3.57,3.14,0.73,0.78,4.91,4.01,1.39,79.51,80.52,1595,2495,1909.53
746,0,54.99,55.03,119.86,119.9,8.04,2.72,2.94,0.92,3.47,3.09,0.79,0.78,4.39,3.94,3.01,172.48,174.52,1599,2350,1855.6
747,0,83.07,83.12,120.58,120.64,5.23,1.63,1.71,0.95,2.06,1.78,0.82,0.79,2.5,2.26,1.25,71.57,66.41,1614,2389,1928.05
748,0,110.24,110.27,120.77,120.82,5.62,1.62,1.72,0.94,2.37,2.03,0.66,0.68,3.57,2.98,1.85,105.95,104.27,1542,2145,1818.71
749,0,73.25,73.27,120.19,120.21,5.92,1.96,2.07,0.95,2.43,2.1,0.85,0.81,2.84,2.61,0.13,7.7,6.69,1601,2398,1865.79
750,0,2.54,2.59,120.9,120.95,5.97,1.94,2.05,0.95,2.43,2.11,0.84,0.8,2.87,2.64,1.22,69.62,67.88,1591,2369,1842.97
751,0,129.48,129.52,120.58,120.59,6.09,1.92,2.03,0.95,2.56,2.22,0.79,0.74,3.24,2.98,2.99,171.25,174.1,1560,2219,1805.38
752,0,30.75,30.8,121.09,121.15,4.91,1.45,1.53,0.94,1.93,1.68,0.76,0.74,2.54,2.26,1.91,109.65,114.69,1559,2240,1860.69
753,0,54.15,54.16,121.88,121.89,7.63,2.59,2.81,0.92,3.22,2.87,0.73,0.81,4.43,3.56,1.82,104.04,100.33,1597,2338,1875.01
754,0,91.45,91.49,121.09,121.12,5.86,1.91,1.99,0.96,2.4,2.04,0.85,0.8,2.83,2.56,0.57,32.83,30.85,1605,2247,1849.55
755,0,49.27,49.33,122.01,122.02,6.76,2.05,2.24,0.92,2.84,2.51,0.73,0.73,3.91,3.45,1.39,79.46,80.22,1608,2241,1859.93
756,0,69.62,69.67,121.42,121.43,6.7,2.27,2.38,0.95,2.79,2.42,0.87,0.81,3.2,2.98,2.71,155.22,154.3,1591,2303,1856.48
757,0,27.69,27.73,122.07,122.09,8.35,2.88,3.08,0.94,3.6,3.19,0.65,0.8,5.54,3.99,2.46,140.86,139.92,1562,2365,1850.97
758,0,66.56,66.6,122.2,122.19,9.98,3.52,3.9,0.9,4.26,3.78,0.7,0.87,6.09,4.37,2.77,158.52,157.89,1630,2435,1893.12
759,0,62.98,63.02,122.01,122.0,7.12,2.36,2.51,0.94,3.01,2.64,0.79,0.78,3.81,3.37,2.9,166.26,167.25,1566,2333,1884.49
760,0,82.03,82.03,122.33,122.34,5.35,1.72,1.82,0.95,2.11,1.83,0.85,0.81,2.49,2.26,0.98,56.31,51.64,1674,2548,1969.81
761,0,110.31,110.36,123.17,123.18,8.87,2.82,3.03,0.93,3.92,3.49,0.65,0.72,6.03,4.85,0.87,49.71,50.1,1588,2241,1861.09
762,0,60.65,60.68,123.24,123.29,7.86,2.64,2.9,0.91,3.28,2.87,0.79,0.83,4.14,3.44,2.16,123.69,122.49,1552,2290,1835.24
763,0,78.45,78.46,123.17,123.18,7.71,2.64,2.79,0.95,3.3,2.91,0.83,0.79,3.97,3.68,0.63,36.19,37.16,1586,2454,1897.23
764,0,91.72,91.75,123.56,123.61,6.69,2.32,2.39,0.97,2.86,2.54,0.83,0.8,3.44,3.19,2.45,140.53,136.62,1548,2323,1849.87
765,0,16.25,16.3,123.44,123.46,7.35,2.51,2.65,0.94,3.09,2.69,0.76,0.81,4.06,3.32,0.39,22.25,22.73,1591,2268,1840.5
766,0,29.96,30.02,123.37,123.41,6.3,2.02,2.13,0.95,2.62,2.26,0.81,0.77,3.22,2.94,0.52,29.74,27.08,1629,2336,1884.92
767,0,95.42,95.49,123.83,123.86,7.47,2.48,2.65,0.94,3.21,2.81,0.74,0.78,4.33,3.6,0.63,35.94,35.85,1541,2282,1837.03
768,0,1.5,1.54,123.95,124.01,7.29,2.6,2.77,0.94,3.03,2.63,0.9,0.87,3.36,3.0,2.6,149.04,149.86,1537,2295,1808.63
769,0,65.65,65.68,123.7,123.75,6.51,2.17,2.31,0.94,2.7,2.34,0.8,0.8,3.35,2.91,0.27,15.38,13.63,1588,2399,1886.66
770,0,85.73,85.74,124.67,124.68,6.85,2.16,2.31,0.94,2.88,2.51,0.79,0.75,3.64,3.35,1.68,96.48,95.4,1587,2229,1836.69
771,0,8.84,8.9,124.15,124.19,6.38,2.16,2.27,0.95,2.67,2.32,0.85,0.81,3.15,2.88,0.59,34.08,36.35,1565,2455,1882.32
772,0,81.84,81.83,124.09,124.1,6.61,2.13,2.26,0.94,2.8,2.45,0.78,0.76,3.58,3.21,0.02,1.33,179.9,1644,2565,1980.08
773,0,118.5,118.5,124.61,124.64,6.38,1.79,1.9,0.94,2.72,2.39,0.74,0.65,3.67,3.66,0.7,40.16,39.1,1566,2172,1823.68
774,0,112.19,112.23,125.39,125.39,7.52,2.04,2.32,0.88,3.25,2.84,0.62,0.66,5.27,4.29,1.29,73.74,71.9,1574,2215,1849.49
775,0,9.62,9.64,124.87,124.92,7.77,2.73,2.86,0.95,3.3,2.87,0.88,0.83,3.74,3.47,0.63,36.19,36.46,1558,2489,1932.89
776,0,27.76,27.79,124.73,124.77,6.37,2.09,2.22,0.94,2.62,2.27,0.81,0.8,3.22,2.82,0.52,29.74,33.14,1527,2307,1846.13
777,0,79.17,79.17,124.54,124.6,6.69,2.14,2.27,0.94,2.78,2.43,0.76,0.76,3.65,3.19,0.36,20.56,22.07,1586,2610,1988.15
778,0,39.0,39.01,125.19,125.23,5.73,1.78,1.87,0.95,2.36,2.03,0.76,0.75,3.12,2.69,0.55,31.5,30.46,1562,2167,1813.71
779,0,80.6,80.64,125.26,125.29,11.22,3.97,4.39,0.9,4.94,4.39,0.66,0.83,7.45,5.31,0.23,12.94,11.48,1623,2653,1999.33
780,0,15.86,15.86,125.84,125.86,7.58,2.68,2.83,0.95,3.24,2.85,0.83,0.82,3.89,3.46,2.24,128.48,131.97,1507,2337,1867.17
781,0,29.96,30.02,125.97,126.01,7.37,2.49,2.63,0.95,3.14,2.81,0.74,0.78,4.23,3.61,0.87,50.04,47.94,1548,2284,1845.1
782,0,96.2,96.23,125.91,125.97,5.53,1.68,1.77,0.95,2.27,1.98,0.79,0.73,2.87,2.7,0.93,53.13,51.55,1590,2301,1845.5
783,0,131.75,131.78,126.23,126.29,7.83,2.29,2.48,0.92,3.45,3.04,0.69,0.66,5.0,4.58,0.85,48.81,49.02,1578,2292,1853.42
784,0,130.19,130.19,125.78,125.81,5.27,1.54,1.61,0.96,2.19,1.87,0.76,0.7,2.88,2.67,0.53,30.38,35.75,1589,2173,1836.46
785,0,110.5,110.5,126.81,126.85,7.85,2.43,2.6,0.93,3.37,2.97,0.76,0.71,4.45,4.17,1.09,62.45,64.82,1609,2225,1847.13
786,0,119.34,119.36,125.84,125.85,6.14,1.94,2.05,0.94,2.56,2.17,0.85,0.77,2.99,2.82,3.01,172.69,177.71,1595,2244,1850.21
787,0,41.73,41.78,127.47,127.48,9.03,2.93,3.19,0.92,3.87,3.45,0.64,0.76,6.04,4.57,2.0,114.84,115.41,1559,2251,1833.34
788,0,52.59,52.6,127.2,127.26,7.88,2.62,2.81,0.93,3.31,2.91,0.81,0.79,4.07,3.68,2.06,118.07,117.46,1551,2238,1828.65
789,0,91.84,91.87,127.27,127.28,7.68,2.54,2.72,0.93,3.23,2.87,0.76,0.78,4.24,3.67,1.24,71.2,72.31,1626,2384,1895.42
790,0,8.12,8.17,126.95,126.95,5.42,1.71,1.79,0.96,2.18,1.88,0.88,0.78,2.46,2.42,1.87,107.35,99.87,1559,2327,1867.75
791,0,128.57,128.6,126.95,126.99,4.47,1.01,1.12,0.9,1.85,1.61,0.47,0.56,3.94,2.87,0.89,50.71,46.7,1563,2055,1789.5
792,0,13.97,14.04,127.2,127.24,9.1,3.03,3.4,0.89,3.87,3.42,0.66,0.81,5.83,4.23,0.29,16.61,17.61,1555,2378,1861.54
793,0,68.06,68.07,127.4,127.41,8.3,2.92,3.18,0.92,3.52,3.08,0.7,0.85,5.04,3.63,0.4,22.78,22.91,1591,2250,1853.24
794,0,38.74,38.78,127.4,127.44,6.39,2.04,2.15,0.95,2.66,2.28,0.76,0.77,3.49,2.95,0.38,21.54,24.32,1574,2301,1835.68
795,0,122.14,122.18,127.53,127.59,4.71,1.33,1.4,0.95,1.9,1.62,0.74,0.71,2.56,2.29,0.91,51.95,51.87,1546,2161,1799.71
796,0,46.34,46.36,128.44,128.45,7.37,2.45,2.62,0.94,3.14,2.76,0.79,0.78,3.97,3.53,1.8,103.17,99.74,1574,2240,1814.66
797,0,55.51,55.51,128.57,128.61,7.36,2.61,2.74,0.95,3.07,2.69,0.88,0.84,3.47,3.19,2.21,126.38,124.19,1587,2238,1831.81
798,0,23.6,23.62,127.79,127.84,9.78,3.46,3.68,0.94,4.37,3.89,0.78,0.79,5.6,4.92,3.07,175.73,178.08,1561,2376,1868.64
799,0,92.43,92.47,128.7,128.71,7.1,2.24,2.36,0.95,3.05,2.68,0.7,0.73,4.33,3.65,0.98,56.31,56.27,1636,2476,1942.82
800,0,27.89,27.9,128.25,128.27,9.54,3.35,3.61,0.93,4.16,3.71,0.73,0.8,5.72,4.64,2.97,170.1,171.05,1564,2495,1895.63
801,0,131.43,131.44,128.7,128.76,5.13,1.44,1.52,0.95,2.12,1.8,0.73,0.69,2.92,2.62,2.05,117.35,125.86,1564,2193,1845.76
802,0,96.07,96.13,128.5,128.54,8.48,2.81,3.05,0.92,3.62,3.19,0.79,0.77,4.58,4.14,2.98,170.71,168.49,1551,2284,1845.49
803,0,8.26,8.31,129.09,129.09,5.24,1.63,1.7,0.96,2.12,1.87,0.79,0.75,2.68,2.49,1.76,100.62,92.95,1568,2191,1810.98
804,0,64.22,64.22,128.83,128.88,6.05,1.99,2.09,0.95,2.47,2.14,0.79,0.8,3.11,2.66,0.62,35.36,33.37,1574,2250,1844.8
805,0,82.09,82.1,129.22,129.24,5.74,1.76,1.86,0.95,2.35,2.05,0.79,0.74,2.98,2.79,1.68,96.34,98.04,1580,2379,1881.09
806,0,120.97,121.02,129.09,129.14,4.93,1.37,1.44,0.95,2.01,1.73,0.73,0.68,2.76,2.55,1.06,60.95,59.27,1544,2118,1822.93
807,0,80.6,80.64,129.48,129.53,7.47,2.61,2.75,0.95,3.18,2.84,0.74,0.81,4.29,3.53,2.28,130.86,133.92,1582,2465,1877.84
808,0,25.68,25.69,128.83,128.88,6.42,1.98,2.11,0.94,2.73,2.36,0.73,0.73,3.75,3.23,2.93,167.62,168.2,1628,2545,1989.71
809,0,38.55,38.59,129.28,129.29,6.33,2.04,2.15,0.95,2.63,2.31,0.76,0.77,3.47,3.0,0.57,32.91,35.44,1593,2374,1865.6
810,0,90.48,90.53,130.13,130.18,8.11,2.75,2.99,0.92,3.43,3.05,0.73,0.81,4.72,3.76,1.4,80.18,81.4,1607,2311,1878.23
811,0,23.14,23.2,129.55,129.56,7.56,2.55,2.69,0.95,3.17,2.81,0.82,0.8,3.86,3.53,2.87,164.54,162.39,1591,2471,1896.69
812,0,15.15,15.14,129.61,129.65,9.16,3.19,3.52,0.91,3.89,3.46,0.54,0.85,7.26,4.07,0.17,9.62,8.92,1572,2320,1844.45
813,0,28.21,28.22,129.68,129.72,6.47,2.13,2.24,0.95,2.68,2.33,0.84,0.79,3.17,2.96,2.74,157.17,157.33,1571,2523,1901.12
814,0,60.32,60.34,129.41,129.47,7.18,2.46,2.58,0.95,3.07,2.69,0.79,0.8,3.89,3.38,3.04,173.93,175.7,1553,2316,1823.03
815,0,18.66,18.66,130.06,130.1,6.18,2.13,2.19,0.97,2.58,2.24,0.83,0.82,3.1,2.75,2.28,130.91,136.04,1534,2234,1829.81
816,0,105.3,105.34,130.13,130.16,10.6,3.57,4.04,0.88,4.63,4.08,0.62,0.82,7.5,4.97,0.3,17.16,16.92,1529,2208,1830.44
818,0,75.79,75.84,130.84,130.86,5.27,1.57,1.67,0.94,2.14,1.86,0.73,0.73,2.95,2.55,1.33,75.96,79.38,1584,2284,1854.8
819,0,101.34,101.34,131.17,131.2,6.85,2.04,2.19,0.93,2.94,2.62,0.65,0.68,4.52,3.83,1.48,84.92,88.75,1535,2189,1807.32
820,0,36.66,36.68,130.97,131.03,5.86,1.9,1.99,0.95,2.39,2.06,0.82,0.79,2.91,2.61,1.96,112.38,115.29,1580,2219,1817.24
821,0,48.75,48.79,131.11,131.16,5.96,1.84,1.93,0.96,2.53,2.2,0.78,0.72,3.23,3.05,2.3,131.88,132.83,1573,2253,1837.21
822,0,77.67,77.7,130.78,130.81,5.28,1.68,1.77,0.95,2.1,1.79,0.81,0.8,2.57,2.25,0.52,29.74,29.24,1592,2252,1858.8
823,0,119.28,119.34,130.78,130.79,6.88,2.0,2.18,0.92,2.92,2.48,0.73,0.71,4.02,3.49,2.94,168.44,166.51,1566,2216,1834.28
826,0,82.68,82.72,131.43,131.45,5.63,1.7,1.81,0.94,2.27,1.95,0.79,0.75,2.89,2.61,1.98,113.63,115.11,1629,2262,1886.46
829,0,13.33,13.34,131.56,131.59,7.38,2.56,2.72,0.94,3.07,2.66,0.82,0.83,3.73,3.2,0.37,21.12,17.58,1513,2329,1835.5
830,0,21.97,22.04,131.82,131.89,6.13,2.02,2.12,0.95,2.55,2.19,0.83,0.8,3.06,2.75,2.48,142.25,145.62,1569,2371,1858.16
834,0,113.42,113.45,131.95,131.98,6.42,2.0,2.11,0.95,2.75,2.35,0.73,0.73,3.78,3.21,0.12,6.79,6.16,1568,2142,1822.19
