IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
868,0,1803,1803.78,1885,1885.05,90.33,460,487.0,0.94,35.85,31.07,12.53,12.79,2.86,2.43,0.53,30.14,28.62,4754,6716,5414.09
869,0,801,801.45,1894,1894.58,140.75,779,841.0,0.93,60.75,53.68,11.66,13.1,5.21,4.1,0.57,32.91,34.95,4859,7530,5667.96
870,0,880,880.07,1900,1900.81,99.01,510,543.0,0.94,40.79,35.12,13.15,12.54,3.1,2.8,1.37,78.69,77.61,4901,7434,5752.25
871,0,680,680.35,1902,1902.39,101.3,552,575.0,0.96,42.45,36.49,14.14,13.05,3.0,2.8,2.32,133.09,133.04,4768,6599,5461.67
872,0,814,814.05,1907,1907.51,92.33,464,492.0,0.94,36.25,32.27,13.42,12.59,2.7,2.56,1.14,65.56,59.7,4970,7573,5854.48
873,0,752,752.34,1905,1905.86,81.6,412,434.0,0.95,31.91,26.87,14.42,13.18,2.21,2.04,2.13,122.2,118.31,4944,6931,5533.82
874,0,555,555.5,1915,1915.11,99.01,523,551.0,0.95,40.8,34.94,13.6,12.89,3.0,2.71,1.27,72.9,75.81,4885,6620,5462.59
875,0,833,833.64,1924,1924.84,139.25,765,835.0,0.92,59.21,52.03,11.05,13.22,5.36,3.94,1.66,94.84,94.01,4862,7631,5828.43
876,0,1873,1873.85,1910,1910.27,88.08,455,478.0,0.95,34.67,30.05,13.04,13.03,2.66,2.31,2.15,123.23,120.48,4739,6813,5418.39
877,0,715,715.52,1914,1914.8,102.08,547,575.0,0.95,41.23,35.58,14.32,13.27,2.88,2.68,2.9,165.96,159.65,4788,6710,5477.72
878,0,859,859.43,1923,1923.66,94.43,476,500.0,0.95,39.22,33.61,13.6,12.12,2.88,2.77,1.23,70.64,71.12,5168,7577,5980.67
879,0,1317,1317.08,1913,1913.85,88.53,451,470.0,0.96,36.14,31.43,13.6,12.4,2.66,2.54,0.25,14.42,10.89,4769,6411,5377.61
881,0,1956,1956.84,1927,1927.47,85.6,425,445.0,0.96,33.84,29.22,13.6,12.59,2.49,2.32,1.9,108.97,110.52,4855,6561,5351.71
882,0,1495,1495.71,1933,1933.69,122.85,685,736.0,0.93,52.2,45.66,12.81,13.66,4.08,3.34,0.93,53.57,50.95,4826,6677,5429.7
883,0,1282,1282.69,1923,1923.62,89.11,459,482.0,0.95,35.9,31.14,14.32,12.65,2.51,2.46,0.22,12.88,8.97,4886,6554,5397.79
884,0,1539,1539.44,1923,1923.1,116.28,666,685.0,0.97,49.37,43.47,13.15,13.35,3.75,3.26,3.02,173.02,178.32,4844,6551,5427.79
885,0,794,794.37,1936,1936.52,93.81,479,505.0,0.95,37.48,32.79,12.73,12.7,2.94,2.58,0.77,43.92,52.93,4933,7068,5610.12
886,0,1823,1823.52,1945,1945.96,146.17,812,900.0,0.9,62.43,55.02,10.0,13.71,6.24,4.01,2.19,125.22,124.54,4738,6891,5442.3
887,0,869,869.08,1939,1939.95,98.43,526,547.0,0.96,40.5,34.87,13.93,12.96,2.91,2.69,1.22,69.78,71.59,4958,7190,5727.35
888,0,540,540.4,1951,1951.89,96.08,492,513.0,0.96,39.92,34.44,13.0,12.33,3.07,2.79,1.19,67.93,67.15,4768,6610,5443.43
889,0,691,691.46,1961,1961.31,148.65,826,908.0,0.91,63.89,56.41,10.0,13.31,6.39,4.24,0.87,50.08,49.2,4872,7126,5586.4
890,0,811,811.79,1955,1955.19,92.67,477,500.0,0.95,38.01,32.75,12.53,12.57,3.03,2.61,2.03,116.57,115.87,4979,7176,5636.81
891,0,1971,1971.57,1956,1956.25,86.91,438,459.0,0.95,34.13,30.1,13.04,12.58,2.62,2.39,2.13,121.83,120.71,4809,6373,5354.4
892,0,1414,1414.72,1969,1969.23,101.6,527,553.0,0.95,42.45,36.74,13.6,12.37,3.12,2.97,1.83,105.02,103.94,4882,6624,5449.13
893,0,1809,1809.55,1966,1966.89,87.11,453,476.0,0.95,34.37,29.99,13.15,13.15,2.61,2.28,0.15,8.37,8.13,4842,6881,5506.73
894,0,1775,1775.63,1971,1971.37,89.11,477,497.0,0.96,35.51,31.04,14.14,13.21,2.51,2.35,0.17,9.73,8.7,4798,6543,5365.26
895,0,195,195.4,1995,1995.96,128.43,681,738.0,0.92,55.9,48.53,11.18,12.38,5.0,3.92,1.75,100.3,99.22,4819,6358,5349.35
896,0,708,709.0,1996,1996.31,143.92,811,875.0,0.93,61.4,55.0,10.3,13.19,5.96,4.17,1.04,59.68,58.13,4933,7126,5635.73
897,0,828,828.22,1988,1987.96,92.91,474,499.0,0.95,37.0,32.1,13.6,12.75,2.72,2.52,1.9,108.92,113.68,4857,6665,5446.31
898,0,680,681.03,1997,1997.81,142.75,773,833.0,0.93,62.43,55.52,10.0,12.44,6.24,4.46,0.96,54.78,54.94,4872,7185,5626.87
899,0,759,759.17,1984,1984.37,146.57,842,940.0,0.9,62.59,54.65,11.4,14.26,5.49,3.83,2.92,167.07,165.46,4754,7143,5561.98
901,0,741,741.58,1996,1996.14,96.67,496,529.0,0.94,38.63,33.36,12.65,12.88,3.05,2.59,2.77,158.75,157.75,4938,7377,5747.66
902,0,1437,1437.19,1997,1997.68,98.77,499,530.0,0.94,39.81,35.01,12.17,12.39,3.27,2.83,2.94,168.41,169.26,4781,6791,5392.88
903,0,423,423.06,2009,2009.28,106.81,576,608.0,0.95,44.42,38.14,13.04,13.06,3.41,2.92,2.6,148.82,149.76,4778,6453,5355.82
904,0,1817,1817.08,2004,2004.25,90.53,483,503.0,0.96,36.4,31.58,13.6,13.19,2.68,2.39,0.28,15.95,11.14,4794,6685,5359.76
905,0,1781,1781.86,2006,2006.32,89.7,462,490.0,0.94,36.5,31.91,13.15,12.58,2.77,2.54,2.98,170.54,176.9,4753,6544,5369.4
906,0,771,771.41,2018,2018.48,95.4,497,522.0,0.95,39.05,33.93,12.81,12.67,3.05,2.68,2.27,129.81,126.68,4923,7144,5608.29
907,0,867,867.25,2019,2019.52,89.15,458,479.0,0.96,36.24,31.52,14.21,12.63,2.55,2.5,0.69,39.4,44.63,4925,7000,5622.04
909,0,885,885.38,2022,2022.09,86.57,439,459.0,0.96,35.0,30.08,13.6,12.49,2.57,2.41,0.64,36.87,42.72,4837,6998,5589.52
910,0,938,938.74,2027,2027.35,91.05,471,489.0,0.96,37.01,32.61,12.81,12.46,2.89,2.62,0.9,51.58,47.52,4760,6504,5386.1
912,0,209,209.97,2033,2033.14,66.77,294,307.0,0.96,25.81,21.37,13.6,12.03,1.9,1.78,2.52,144.46,136.2,4853,6262,5365.2
