IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
1616,0,275,275.92,577,577.49,136.99,711,759.0,0.94,58.82,53.5,11.4,11.77,5.16,4.54,0.95,54.69,53.03,5242,8022,6066.28
1617,0,889,889.53,571,571.43,135.34,606,669.0,0.91,58.82,53.54,10.0,10.25,5.88,5.22,0.62,35.31,34.21,5294,7890,6158.32
1618,0,1055,1055.67,569,570.04,139.68,673,737.0,0.91,60.9,54.06,8.94,11.19,6.81,4.83,2.63,150.49,148.71,5128,7749,5986.35
1619,0,841,841.9,571,571.59,90.77,408,441.0,0.93,37.36,33.13,10.44,10.86,3.58,3.05,1.84,105.52,105.23,5255,7703,6080.0
1620,0,100,100.25,577,577.5,106.18,468,505.0,0.93,44.91,40.59,10.2,10.26,4.4,3.95,1.77,101.56,102.59,5343,7765,6130.28
1621,0,1892,1892.25,571,571.84,135.78,680,730.0,0.93,58.83,52.2,11.66,11.47,5.04,4.55,0.55,31.8,29.71,4858,7752,5861.18
1623,0,142,142.68,577,577.98,102.28,492,534.0,0.92,43.1,38.12,12.0,11.32,3.59,3.37,1.64,93.99,90.53,5186,7997,6002.81
1624,0,299,299.49,583,583.8,131.94,661,731.0,0.9,57.27,52.05,10.2,11.56,5.62,4.5,1.36,77.91,82.31,5093,8058,5999.75
1625,0,1098,1098.56,573,573.78,88.04,392,415.0,0.94,36.88,32.96,10.2,10.35,3.62,3.18,1.79,102.53,98.14,4889,7537,5739.97
1626,0,205,205.07,575,575.35,101.88,473,501.0,0.94,43.6,38.78,10.0,10.75,4.36,3.61,2.21,126.61,126.3,5113,7769,5955.45
1627,0,909,909.75,571,571.08,90.23,408,440.0,0.93,37.2,33.6,11.4,10.87,3.26,3.09,0.63,36.25,38.97,5173,7674,6006.44
1628,0,1595,1595.69,584,584.35,159.87,815,891.0,0.91,71.45,64.88,9.9,11.58,7.22,5.6,2.33,133.3,134.49,5038,8029,6043.3
1629,0,1047,1047.11,578,578.55,168.99,804,926.0,0.87,73.06,66.9,8.06,11.38,9.06,5.88,2.61,149.57,150.3,5089,8003,6100.25
1630,0,1086,1086.55,577,577.79,96.18,432,469.0,0.92,38.83,34.66,11.18,11.03,3.47,3.14,1.78,101.89,104.99,5036,7968,5957.86
1631,0,478,478.4,565,565.22,100.63,477,491.0,0.97,43.1,38.84,11.0,10.72,3.92,3.62,3.07,176.01,179.81,5002,7662,6006.22
1632,0,415,415.59,578,578.9,100.95,468,493.0,0.95,42.8,38.22,11.4,10.64,3.75,3.59,0.92,52.59,52.2,5203,7782,6019.32
1633,0,950,950.1,583,583.71,114.57,509,555.0,0.92,48.47,43.38,9.85,10.44,4.92,4.16,1.95,111.8,111.26,5227,7932,6163.6
1634,0,636,636.95,580,580.61,94.28,432,460.0,0.94,38.9,34.63,11.4,10.93,3.41,3.17,1.26,72.03,77.51,5071,7866,5955.87
1635,0,654,654.53,583,583.4,117.2,579,608.0,0.95,49.93,44.45,11.66,11.38,4.28,3.91,1.0,57.26,55.75,4885,7551,5711.74
1636,0,69,69.2,584,584.79,110.33,523,558.0,0.94,45.54,40.86,10.77,11.24,4.23,3.64,1.91,109.23,111.52,5015,7395,5769.74
1637,0,856,856.03,581,581.9,95.11,419,455.0,0.92,39.05,35.5,10.2,10.58,3.83,3.36,1.8,103.32,101.72,5257,7698,6073.84
1638,0,972,972.44,581,581.75,96.67,426,460.0,0.93,40.5,36.17,10.44,10.44,3.88,3.46,1.92,110.22,110.15,5371,7874,6177.09
1639,0,1764,1764.27,599,599.05,165.01,849,968.0,0.88,73.44,66.53,10.05,11.99,7.31,5.55,1.46,83.75,83.62,4793,7470,5632.04
1641,0,519,519.57,572,572.24,99.36,457,496.0,0.92,41.0,36.53,11.18,11.03,3.67,3.31,2.92,167.32,167.19,5068,7914,6030.17
1642,0,835,835.31,595,595.53,147.5,713,773.0,0.92,64.54,58.23,10.2,10.89,6.33,5.35,1.79,102.53,101.54,5112,7819,5973.1
1643,0,1519,1519.25,576,576.08,118.33,585,626.0,0.93,48.76,44.16,11.66,11.75,4.18,3.76,0.49,28.14,21.89,4813,7263,5582.9
1644,0,1987,1987.48,580,580.55,119.2,565,617.0,0.92,50.77,46.14,9.43,11.08,5.38,4.16,0.56,32.12,33.33,5225,8327,6297.84
1645,0,589,589.96,577,577.77,109.98,504,535.0,0.94,47.01,41.61,8.94,10.72,5.26,3.88,2.63,150.71,152.52,5055,7714,5989.7
1646,0,252,252.19,587,587.27,104.77,465,502.0,0.93,43.68,39.51,10.2,10.39,4.28,3.8,1.29,74.05,77.08,5267,7870,6172.52
1647,0,441,441.42,583,583.3,104.12,505,534.0,0.95,44.6,39.61,11.31,11.31,3.94,3.5,0.83,47.73,49.91,5216,7775,6077.47
1648,0,621,621.79,594,594.32,131.46,668,721.0,0.93,57.22,52.97,11.05,11.52,5.18,4.6,1.48,84.99,89.27,5088,7696,5974.22
1649,0,792,792.14,586,586.13,101.98,480,512.0,0.94,42.54,38.09,10.77,11.12,3.95,3.43,1.16,66.45,62.51,4840,7280,5740.23
1650,0,962,962.14,584,584.96,91.84,378,407.0,0.93,37.36,33.83,10.2,9.84,3.66,3.44,1.84,105.52,109.79,5497,7817,6199.26
1651,0,161,161.76,596,596.5,141.98,668,724.0,0.92,61.03,55.37,10.44,10.81,5.85,5.12,1.89,108.14,107.83,5205,7973,6127.64
1652,0,929,929.36,588,588.87,105.84,491,525.0,0.94,43.68,39.26,10.2,11.08,4.28,3.54,1.85,105.95,107.08,5109,7572,5909.8
1653,0,421,421.86,588,588.83,108.37,489,531.0,0.92,47.01,42.29,10.0,10.4,4.7,4.07,0.91,51.91,51.15,5273,7471,6083.54
1654,0,564,564.51,580,580.6,97.5,448,481.0,0.93,39.92,35.68,11.7,11.0,3.41,3.24,2.76,157.93,154.77,5094,7896,6065.41
1655,0,470,470.45,582,582.21,125.98,578,635.0,0.91,53.16,48.04,10.2,10.85,5.21,4.43,0.29,16.39,18.27,5151,7878,6144.51
1656,0,1003,1003.64,594,594.35,110.53,539,573.0,0.94,47.52,42.2,11.18,11.2,4.25,3.77,1.72,98.47,98.31,5141,8207,6144.83
1657,0,1025,1025.63,589,589.51,112.02,542,589.0,0.92,48.17,42.83,10.63,11.3,4.53,3.79,2.41,138.37,137.26,4991,8078,6113.24
1658,0,1218,1218.19,592,592.12,129.82,613,652.0,0.94,56.4,52.43,10.0,10.63,5.64,4.93,0.65,37.07,41.43,5212,7775,6040.21
1659,0,1243,1244.01,583,583.07,75.74,325,338.0,0.96,31.4,27.95,10.0,10.19,3.14,2.74,0.65,37.23,43.61,5084,7941,6096.65
1660,0,319,319.92,587,587.02,84.91,387,409.0,0.95,35.0,30.35,12.21,11.14,2.87,2.72,0.93,53.13,54.96,5081,7857,6033.99
1661,0,1167,1167.81,596,596.8,127.05,619,673.0,0.92,53.85,48.06,10.77,11.57,5.0,4.15,1.95,111.8,113.45,4656,7705,5788.13
1662,0,1392,1392.76,589,589.94,95.15,434,475.0,0.91,38.08,34.37,11.18,11.19,3.41,3.07,1.17,66.8,62.65,5021,7652,5998.01
1663,0,286,286.79,589,590.0,84.87,390,413.0,0.94,33.96,30.25,12.37,11.19,2.75,2.7,1.33,76.37,77.73,5202,8006,6094.47
1664,0,1377,1378.0,591,591.72,90.18,398,426.0,0.93,37.0,32.82,10.44,10.64,3.54,3.09,1.24,71.08,71.83,5033,7401,6007.82
1665,0,1238,1239.21,603,604.19,171.18,815,925.0,0.88,76.42,69.27,8.49,11.35,9.01,6.1,0.82,47.12,45.52,5187,8132,6132.41
1667,0,1440,1440.39,603,603.32,125.94,614,659.0,0.93,54.92,49.66,11.18,10.95,4.91,4.53,1.75,100.49,98.0,4952,7885,5833.34
1668,0,1950,1950.04,609,609.74,160.85,809,896.0,0.9,68.71,63.05,10.77,11.8,6.38,5.34,1.2,68.66,66.18,4917,7977,5945.96
1669,0,1993,1993.2,590,590.23,100.23,435,464.0,0.94,42.72,38.18,10.82,10.02,3.95,3.81,0.57,32.57,32.61,5324,8103,6290.94
1670,0,380,380.63,596,596.23,98.57,453,489.0,0.93,40.72,36.52,10.77,11.07,3.78,3.3,1.14,65.32,61.27,5223,7971,6106.28
1671,0,946,946.47,607,607.54,139.4,626,695.0,0.9,60.73,54.25,8.54,10.43,7.11,5.2,1.87,107.24,107.17,5169,7913,6146.52
1672,0,494,494.91,587,587.38,114.18,527,582.0,0.91,48.84,43.54,10.2,10.88,4.79,4.0,0.19,10.62,9.7,5245,7821,6177.78
1673,0,695,695.22,604,604.59,132.23,622,683.0,0.91,55.36,51.03,10.77,11.11,5.14,4.59,1.22,69.93,67.36,4726,6959,5462.01
1675,0,334,334.02,602,602.67,143.24,705,792.0,0.89,62.37,55.47,9.22,11.9,6.76,4.66,0.72,41.1,40.58,5020,7900,5995.48
1676,0,989,990.06,606,606.32,121.36,576,631.0,0.91,52.35,46.65,11.18,10.95,4.68,4.26,1.69,96.58,97.91,5159,8334,6202.25
1677,0,1053,1053.79,595,595.24,119.3,547,596.0,0.92,51.62,46.22,10.3,10.54,5.01,4.38,2.59,148.47,149.44,5279,8119,6230.87
1678,0,179,179.32,604,604.23,108.04,544,560.0,0.97,47.17,42.23,11.05,11.3,4.27,3.74,1.66,94.86,92.13,5006,7840,5960.5
1679,0,1474,1474.24,596,596.3,123.54,626,690.0,0.91,52.7,46.29,10.82,12.43,4.87,3.72,0.58,33.39,31.52,4862,7462,5748.14
1680,0,1907,1908.04,605,605.57,118.33,570,633.0,0.9,49.65,44.2,10.77,11.83,4.61,3.74,1.24,71.2,72.36,4837,7523,5787.97
1681,0,131,131.7,602,602.46,96.28,434,470.0,0.92,39.46,35.46,11.18,10.64,3.53,3.33,1.72,98.75,93.76,5373,7681,6163.15
1682,0,535,535.32,592,592.72,109.36,496,547.0,0.91,46.1,41.89,10.2,10.67,4.52,3.93,0.22,12.53,10.76,5197,7951,6160.15
1683,0,599,599.41,600,600.05,96.95,461,483.0,0.95,41.11,36.4,11.4,11.0,3.61,3.31,2.43,138.95,135.49,4984,7550,5958.92
1684,0,887,887.24,592,592.59,97.11,452,482.0,0.94,40.61,36.3,11.18,10.96,3.63,3.31,0.17,9.93,9.29,5092,7964,5966.82
1685,0,1877,1877.37,615,616.01,156.02,769,849.0,0.91,67.23,60.75,9.85,11.53,6.83,5.27,1.17,67.25,65.87,4736,7679,5683.61
1686,0,1937,1936.99,598,598.83,88.81,424,443.0,0.96,37.01,32.45,11.4,11.3,3.25,2.87,0.67,38.42,40.91,4955,7871,5998.87
1688,0,390,390.22,606,607.02,101.01,468,500.0,0.94,42.38,37.55,10.77,11.0,3.93,3.42,1.23,70.71,71.94,5061,7852,5996.37
1689,0,1316,1316.6,607,607.48,95.7,425,457.0,0.93,40.45,35.85,10.2,10.5,3.97,3.42,1.42,81.47,81.61,5210,7900,6105.02
1690,0,1494,1494.87,606,606.13,101.54,490,515.0,0.95,43.01,38.38,11.4,11.18,3.77,3.43,0.95,54.46,51.23,5020,7867,5908.4
1691,0,1128,1128.78,608,608.39,120.27,588,627.0,0.94,52.01,46.68,11.4,11.16,4.56,4.18,0.66,37.97,39.6,4982,7500,5859.94
1692,0,1399,1399.85,611,611.01,103.11,488,524.0,0.93,43.42,38.93,11.4,11.05,3.81,3.52,1.31,75.32,79.07,5025,7918,5983.29
1693,0,447,447.66,606,606.36,122.71,605,658.0,0.92,51.48,46.32,11.18,11.63,4.6,3.98,0.51,29.05,28.74,4988,7878,5977.59
1694,0,1017,1017.61,614,614.67,110.53,512,546.0,0.94,48.09,42.86,11.0,10.54,4.37,4.07,1.63,93.58,94.78,5237,8213,6279.12
1695,0,490,490.48,600,600.24,103.36,479,514.0,0.93,44.15,38.97,11.18,10.83,3.95,3.6,0.23,13.09,10.96,5318,7864,6279.55
1696,0,661,661.27,616,616.17,113.46,564,602.0,0.94,48.51,44.19,11.18,11.33,4.34,3.9,1.43,81.7,85.78,4791,7309,5618.01
1697,0,1427,1427.98,612,612.86,105.25,487,529.0,0.92,43.68,39.36,10.2,10.97,4.28,3.59,1.85,105.95,107.74,4990,7886,5931.04
1698,0,1617,1617.78,617,617.5,187.87,966,1123.0,0.86,83.01,74.86,9.43,12.59,8.8,5.95,2.6,148.8,147.03,4812,7842,5793.4
1699,0,492,492.67,614,615.56,415.04,2508,3272.0,0.77,188.3,167.44,12.37,16.31,15.22,10.27,0.21,12.26,11.75,4755,7993,5871.03
1700,0,1101,1101.6,611,611.05,90.04,413,427.0,0.97,38.12,33.92,11.0,10.65,3.47,3.18,1.65,94.51,90.99,5099,7760,5974.44
1701,0,1193,1193.45,615,615.15,127.34,616,664.0,0.93,55.0,49.78,11.4,10.94,4.82,4.55,2.21,126.87,127.84,5060,7807,5985.77
1702,0,1221,1221.06,604,604.51,73.74,312,323.0,0.97,30.23,26.8,10.82,10.15,2.79,2.64,0.6,34.22,40.29,5430,8093,6292.45
1703,0,1303,1303.48,615,615.32,110.87,506,548.0,0.92,46.39,42.37,10.2,10.79,4.55,3.93,1.44,82.57,88.84,4995,8320,6126.91
1704,0,224,224.72,608,608.22,105.4,498,535.0,0.93,43.42,39.21,11.66,11.31,3.72,3.47,2.64,151.07,151.41,5145,8113,6057.72
1705,0,1087,1087.64,614,614.44,97.6,438,479.0,0.91,40.02,35.57,11.18,10.83,3.58,3.28,1.8,102.99,104.71,5141,8057,6111.5
1706,0,1261,1261.87,606,606.16,109.84,517,558.0,0.93,45.88,41.18,11.4,11.0,4.02,3.74,0.29,16.46,15.19,4948,8040,6087.03
1707,0,99,99.15,606,606.82,128.67,607,669.0,0.91,53.85,49.2,10.44,11.12,5.16,4.42,0.26,15.07,12.84,5192,7478,5951.26
1708,0,155,155.73,615,615.87,97.6,446,482.0,0.93,40.85,36.31,10.77,10.95,3.79,3.32,1.95,111.54,108.59,5273,7683,6103.36
1709,0,205,205.31,629,629.78,155.5,770,840.0,0.92,67.91,62.2,10.2,11.25,6.66,5.53,1.81,103.63,102.46,5021,7854,5991.68
1710,0,265,265.98,616,616.44,96.43,431,465.0,0.93,39.92,35.43,10.77,10.7,3.71,3.31,1.19,67.93,68.15,5130,7833,6086.77
1711,0,2000,2000.77,605,605.16,107.94,480,521.0,0.92,46.69,41.11,10.2,10.24,4.58,4.01,0.17,9.87,8.47,5343,8328,6307.18
1712,0,351,351.33,613,613.29,73.46,311,330.0,0.94,28.64,25.68,10.2,10.58,2.81,2.43,1.78,102.09,92.89,5177,7788,5920.54
1713,0,887,887.4,606,608.07,191.5,942,1212.0,0.78,84.1,72.81,9.0,14.61,9.34,4.98,3.09,177.27,179.19,4851,7561,5864.49
1714,0,302,303.01,616,616.07,88.33,383,414.0,0.93,35.23,31.67,9.43,10.82,3.73,2.93,0.97,55.41,59.93,5051,7763,6060.08
1715,0,633,633.64,619,619.89,96.38,455,472.0,0.96,40.61,36.77,11.18,10.86,3.63,3.39,1.74,99.93,93.11,5068,7708,5886.82
1716,0,1505,1505.41,640,640.86,183.25,909,1013.0,0.9,81.88,75.39,9.22,11.15,8.88,6.76,1.42,81.57,84.57,4994,7792,5946.5
1718,0,409,409.36,617,617.31,115.2,550,590.0,0.93,49.2,43.88,11.4,10.98,4.32,4.0,0.66,37.57,35.93,5130,7958,6129.21
1719,0,1331,1331.65,631,631.42,148.57,691,792.0,0.87,64.29,57.21,8.25,11.34,7.8,5.04,1.3,74.67,75.08,5199,8198,6157.85
1720,0,1976,1976.08,623,623.16,111.5,500,547.0,0.91,46.84,42.0,11.4,10.59,4.11,3.97,1.85,106.11,106.7,5348,8003,6261.19
1721,0,977,977.12,619,619.76,94.33,415,447.0,0.93,39.12,34.82,10.82,10.49,3.62,3.32,2.14,122.47,118.85,5349,8140,6215.72
1722,0,1031,1031.14,625,625.89,109.7,507,561.0,0.9,47.38,42.22,10.2,10.85,4.65,3.89,1.7,97.28,95.07,5146,7987,6174.69
1723,0,1064,1064.77,614,614.99,105.64,488,523.0,0.93,44.42,39.12,10.3,10.86,4.31,3.6,2.6,148.82,149.44,5322,8420,6158.17
1724,0,249,249.49,625,625.05,111.15,514,557.0,0.92,46.62,41.01,10.77,10.99,4.33,3.73,1.17,67.29,66.36,5178,7865,6060.89
1725,0,769,769.1,623,624.06,108.71,527,567.0,0.93,45.18,40.55,11.66,11.68,3.87,3.47,1.09,62.3,57.51,4750,6733,5471.09
1726,0,149,148.84,634,634.83,137.25,628,725.0,0.87,59.03,52.54,10.2,11.33,5.79,4.64,1.76,100.74,102.82,5313,8264,6231.5
1727,0,280,280.24,621,621.1,79.7,362,383.0,0.95,31.02,27.56,11.7,11.45,2.65,2.41,1.21,69.23,74.93,4981,7982,6001.84
1728,0,1578,1578.21,615,615.84,97.94,551,596.0,0.92,37.85,33.31,15.3,14.93,2.47,2.23,0.21,12.2,6.76,4878,7544,5559.08
1729,0,969,969.83,629,629.86,120.12,569,617.0,0.92,51.48,45.75,10.3,11.11,5.0,4.12,2.08,119.05,120.25,5281,8251,6144.08
1730,0,1290,1290.29,640,640.32,153.84,730,825.0,0.88,68.26,61.99,9.0,10.81,7.58,5.73,1.66,95.04,96.44,5252,8218,6182.43
1731,0,1378,1378.58,625,624.95,92.77,406,435.0,0.93,37.7,33.84,9.85,10.54,3.83,3.21,1.19,68.2,72.86,5185,7891,6069.0
1732,0,584,584.83,623,623.54,129.78,606,660.0,0.92,55.57,49.91,10.3,10.84,5.4,4.6,2.61,149.74,150.8,5198,7779,6038.78
1733,0,1059,1059.65,624,624.39,125.78,547,618.0,0.89,54.2,48.67,9.43,10.36,5.75,4.7,2.62,150.12,149.22,5293,7913,6347.61
1734,0,1959,1959.67,629,629.04,103.46,500,532.0,0.94,43.57,39.11,11.18,11.21,3.9,3.49,1.41,80.75,83.86,5133,7971,6058.69
1735,0,2002,2002.96,615,615.78,99.7,438,476.0,0.92,41.98,38.14,10.2,10.37,4.12,3.68,0.22,12.38,8.59,5257,7604,6172.18
1736,0,122,122.9,631,631.65,113.84,527,569.0,0.93,47.54,42.82,10.44,10.89,4.55,3.93,1.83,104.62,105.57,5224,7899,6090.96
1737,0,192,193.0,631,631.98,107.36,503,544.0,0.92,45.71,40.84,10.2,11.02,4.48,3.71,1.75,100.08,98.3,5295,7571,6032.88
1738,0,1276,1276.66,622,622.41,71.46,293,313.0,0.94,27.66,24.64,11.18,10.33,2.47,2.38,1.79,102.53,100.61,5293,7712,6061.83
1739,0,1366,1366.47,627,627.09,90.77,386,423.0,0.91,37.36,33.28,10.2,10.25,3.66,3.25,1.3,74.48,74.19,5279,7777,6171.19
1741,0,223,223.78,629,629.99,110.47,534,569.0,0.94,46.04,40.78,11.66,11.39,3.95,3.58,2.17,124.38,122.05,5067,7780,5989.05
1742,0,564,564.22,634,634.9,132.02,609,671.0,0.91,55.95,50.64,10.3,10.88,5.43,4.66,2.07,118.86,118.72,5161,8129,6075.2
1743,0,935,935.9,630,630.82,101.46,466,498.0,0.94,42.43,38.22,11.18,10.76,3.79,3.55,1.43,81.87,84.99,5044,7769,5866.4
1744,0,823,822.3,659,659.21,218.71,1078,1422.0,0.76,96.34,81.78,10.2,15.49,9.45,5.28,1.4,80.44,79.55,5032,7962,6031.21
1745,0,1167,1167.94,623,623.57,94.57,427,466.0,0.92,38.01,34.43,10.0,11.22,3.8,3.07,2.52,144.64,149.19,5081,7751,5972.66
1746,0,1536,1536.63,617,617.46,107.8,575,596.0,0.96,44.55,40.83,12.17,12.56,3.66,3.25,0.16,9.04,179.69,4764,7011,5510.22
1747,0,371,371.22,624,624.31,80.57,364,381.0,0.96,33.02,28.8,10.0,10.92,3.3,2.64,2.53,144.87,139.98,4996,7659,5863.67
1748,0,525,525.46,619,619.42,107.11,470,509.0,0.92,45.89,41.88,9.22,10.1,4.98,4.15,0.2,11.31,8.42,5414,7679,6295.11
1749,0,876,876.07,631,631.12,104.33,502,529.0,0.95,43.83,38.72,11.66,11.33,3.76,3.42,2.04,117.15,115.81,4987,7754,5821.19
1750,0,1475,1475.84,635,635.05,109.7,524,555.0,0.94,47.68,42.09,11.18,10.89,4.26,3.86,1.74,99.66,97.42,5127,8043,6019.37
1751,0,1911,1911.22,632,632.25,119.92,628,650.0,0.97,53.08,47.39,11.31,11.6,4.69,4.09,0.75,42.71,44.61,4887,7312,5694.54
1752,0,1341,1341.33,635,635.65,105.36,449,486.0,0.92,44.38,40.29,9.22,9.96,4.81,4.04,1.32,75.65,76.35,5386,8102,6159.84
1753,0,1770,1770.32,653,653.86,176.77,903,1004.0,0.9,78.64,72.5,11.18,11.44,7.03,6.34,1.44,82.69,84.54,4940,7804,5945.11
1755,0,1150,1150.24,628,628.06,117.4,563,602.0,0.94,49.66,44.65,10.77,11.14,4.61,4.01,2.7,154.98,155.62,5061,7522,6001.1
1756,0,1792,1792.15,647,646.89,156.23,772,863.0,0.89,67.68,61.51,10.44,11.55,6.48,5.33,1.9,108.97,107.51,5020,7546,5828.95
1757,0,103,103.76,638,638.64,130.99,665,734.0,0.91,56.85,51.39,11.4,11.94,4.99,4.3,2.26,129.29,129.96,5009,7947,5973.23
1758,0,623,623.56,640,640.22,140.07,707,755.0,0.94,61.72,55.41,10.0,11.25,6.17,4.93,2.28,130.4,131.99,5072,7904,5967.21
1759,0,1234,1234.45,629,629.66,113.3,524,576.0,0.91,48.02,42.59,10.3,11.06,4.66,3.85,0.55,31.37,31.45,5192,8369,6132.34
1760,0,1464,1464.35,640,640.67,115.36,547,597.0,0.92,49.03,44.52,10.2,11.07,4.81,4.02,1.78,101.77,100.37,5131,8098,6068.5
1761,0,702,702.21,641,640.98,118.28,559,606.0,0.92,50.09,46.13,10.0,11.12,5.01,4.15,1.51,86.57,93.1,4639,7379,5602.27
1762,0,1008,1008.28,639,639.38,109.6,506,543.0,0.93,46.84,41.32,11.4,10.75,4.11,3.84,1.85,106.11,104.71,5243,8064,6134.88
1763,0,57,58.14,625,625.87,133.94,630,690.0,0.91,57.87,52.95,10.2,10.78,5.67,4.91,2.97,170.05,173.16,5140,7832,6012.7
1764,0,1405,1405.67,634,634.59,110.37,520,559.0,0.93,46.69,42.12,9.9,11.06,4.72,3.81,0.76,43.26,39.43,5031,7587,5943.11
1765,0,1492,1492.47,650,650.41,146.53,737,819.0,0.9,64.63,58.63,10.2,11.64,6.34,5.04,1.43,82.0,84.9,5078,7881,6031.69
1766,0,1247,1247.68,634,634.34,124.37,561,609.0,0.92,53.71,48.47,10.3,10.42,5.22,4.65,0.51,28.95,30.46,5254,8125,6225.78
1767,0,479,479.78,630,630.82,112.91,519,555.0,0.94,47.54,42.66,10.77,10.75,4.41,3.97,0.39,22.25,20.08,5078,7961,6092.48
1768,0,811,811.26,642,642.32,113.74,536,574.0,0.93,47.76,42.67,11.7,10.95,4.08,3.9,1.23,70.43,68.55,4905,7738,5766.45
1769,0,2003,2003.47,626,626.85,94.28,420,449.0,0.94,39.62,35.69,10.2,10.37,3.89,3.44,0.18,10.18,8.95,5213,7826,6166.07
1770,0,324,324.65,628,628.44,107.7,512,554.0,0.92,45.54,40.86,11.18,11.12,4.07,3.67,0.15,8.84,7.96,5165,7687,5959.53
1772,0,138,138.23,643,643.12,102.43,447,485.0,0.92,43.01,37.9,10.77,10.29,3.99,3.68,1.88,107.59,106.69,5390,7981,6187.34
1773,0,526,526.8,630,630.62,113.11,527,572.0,0.92,47.85,43.81,10.2,10.85,4.69,4.04,0.19,10.84,6.95,5257,8039,6220.78
1774,0,1105,1105.71,635,635.51,121.15,548,599.0,0.91,51.87,46.91,10.44,10.42,4.97,4.5,0.33,19.13,19.74,5294,8146,6230.65
1775,0,852,852.17,647,647.3,109.25,503,546.0,0.92,46.17,41.42,10.77,10.76,4.29,3.85,1.88,107.65,105.8,5142,7742,5992.05
1776,0,870,870.66,648,648.19,124.02,598,643.0,0.93,53.25,47.9,10.82,11.15,4.92,4.3,2.17,124.29,124.31,5074,7832,6016.31
1777,0,2029,2029.46,641,641.96,101.88,471,496.0,0.95,43.86,38.43,9.9,10.74,4.43,3.58,0.75,43.15,38.37,5014,8177,5956.63
1778,0,1825,1825.8,649,649.6,128.51,633,685.0,0.92,55.61,50.56,10.0,11.25,5.56,4.49,0.91,52.31,51.27,4787,7436,5628.94
1779,0,349,349.8,643,643.07,77.8,351,370.0,0.95,31.32,27.66,11.7,11.05,2.68,2.5,1.28,73.3,83.08,4962,7237,5718.07
1780,0,1055,1055.27,664,664.7,165.36,829,932.0,0.89,73.55,67.12,10.05,11.24,7.32,5.97,1.69,97.03,94.82,5218,8076,6124.61
1781,0,1314,1314.28,651,651.78,111.7,513,554.0,0.93,48.09,43.42,11.0,10.5,4.37,4.14,1.63,93.58,91.7,5187,7758,6174.35
1783,0,177,177.09,650,650.7,110.43,504,551.0,0.91,46.1,41.55,11.18,10.81,4.12,3.84,1.35,77.47,75.94,5281,7713,6105.47
1784,0,1409,1409.71,657,657.6,152.41,758,830.0,0.91,66.04,59.7,10.82,11.39,6.11,5.24,1.01,57.99,57.96,4856,8248,5931.93
1785,0,673,674.13,654,654.85,127.98,591,657.0,0.9,54.08,48.54,10.44,11.05,5.18,4.39,1.23,70.56,69.36,5034,7880,5922.48
1786,0,2003,2003.07,642,642.64,108.57,515,551.0,0.93,45.62,40.4,11.18,11.25,4.08,3.59,0.45,26.0,25.53,5150,8218,6238.82
1787,0,24,24.14,660,660.56,145.88,703,783.0,0.9,62.3,56.81,9.49,11.43,6.57,4.97,1.24,71.27,70.42,5082,7982,5956.33
1788,0,605,605.91,647,647.79,134.02,645,696.0,0.93,57.31,51.68,11.18,11.04,5.13,4.68,2.63,150.75,150.85,5077,8031,5950.31
1789,0,1116,1116.93,643,643.36,137.4,616,681.0,0.9,58.52,53.58,9.49,10.39,6.17,5.16,0.29,16.89,18.9,5292,8086,6238.11
1790,0,1200,1200.85,641,641.92,92.08,403,443.0,0.91,37.44,33.75,10.0,10.6,3.74,3.19,2.55,145.89,152.64,5188,7978,6138.48
1791,0,1972,1972.25,653,653.08,103.11,464,495.0,0.94,43.93,39.36,10.2,10.3,4.31,3.82,1.78,101.82,100.35,5167,7862,6025.91
1792,0,66,66.53,664,664.26,149.25,738,818.0,0.9,65.31,59.3,10.2,11.27,6.4,5.26,1.77,101.48,100.73,4977,7659,5858.55
1793,0,840,840.78,653,653.57,98.28,439,475.0,0.92,41.77,37.25,10.2,10.44,4.1,3.57,1.76,101.04,97.24,5292,7994,6133.37
1794,0,397,397.5,644,644.3,83.15,372,394.0,0.94,33.62,29.93,11.66,10.89,2.88,2.75,2.61,149.62,145.7,5106,7777,6010.02
1795,0,997,997.96,653,653.3,102.67,456,494.0,0.92,42.72,38.07,10.2,10.66,4.19,3.57,1.86,106.31,107.87,5208,8177,6188.8
1796,0,1870,1871.0,654,654.32,133.24,697,764.0,0.91,57.49,51.64,10.0,12.34,5.75,4.18,0.7,40.06,42.3,4846,7164,5603.31
1797,0,42,42.58,650,650.31,78.73,352,361.0,0.98,31.58,28.71,11.18,10.73,2.82,2.68,1.38,79.05,88.29,5200,7600,5968.32
1798,0,91,91.82,652,652.42,129.92,621,667.0,0.93,56.04,50.86,10.0,10.93,5.6,4.65,2.53,145.18,144.15,5151,7802,6018.99
1799,0,164,164.34,654,654.85,103.94,457,502.0,0.91,43.42,39.03,10.44,10.49,4.16,3.72,1.31,75.32,77.95,5335,8054,6272.55
