IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
1456,0,1976,1976.44,1371,1371.92,95.5,457,484.0,0.94,38.95,34.5,11.18,11.65,3.48,2.96,0.51,29.2,27.48,6187,10183,7620.23
1457,0,901,901.18,1377,1377.55,109.54,562,590.0,0.95,46.04,41.08,13.04,11.94,3.53,3.44,0.6,34.38,35.86,5739,8848,6729.4
1458,0,1364,1364.3,1373,1373.62,112.08,536,591.0,0.91,46.82,41.31,10.44,11.62,4.48,3.56,2.79,160.02,161.5,5984,9929,7302.41
1459,0,1423,1423.56,1385,1385.67,121.05,609,659.0,0.92,51.0,44.69,10.3,11.96,4.95,3.74,1.08,61.93,64.2,6010,9584,7273.39
1460,0,640,640.03,1384,1384.64,115.2,623,654.0,0.95,48.83,42.95,13.04,12.59,3.74,3.41,2.18,124.99,126.97,5550,7838,6330.62
1461,0,688,688.4,1385,1385.65,120.61,648,696.0,0.93,51.62,45.22,11.66,12.67,4.43,3.57,1.02,58.47,54.43,5575,7875,6375.78
1462,0,725,724.99,1387,1387.75,126.95,666,713.0,0.93,53.85,47.65,11.66,12.32,4.62,3.87,1.02,58.67,59.98,5560,8070,6363.34
1463,0,1399,1399.53,1374,1374.42,91.25,410,443.0,0.93,37.22,32.28,11.66,11.09,3.19,2.91,2.61,149.3,154.39,6010,9819,7376.87
1464,0,1713,1713.44,1385,1385.44,93.7,449,475.0,0.95,40.11,34.4,12.04,11.31,3.33,3.04,1.65,94.29,93.1,5620,7380,6368.37
1465,0,1595,1595.31,1385,1385.29,93.84,462,488.0,0.95,38.6,33.39,12.65,11.91,3.05,2.8,1.86,106.56,108.93,5753,9077,6927.91
1466,0,2015,2015.28,1381,1381.62,75.6,352,371.0,0.95,29.15,25.3,11.66,11.95,2.5,2.12,2.11,120.96,116.26,5972,9502,7261.72
1467,0,192,192.55,1374,1374.95,86.38,420,431.0,0.97,35.36,31.44,12.17,11.56,2.91,2.72,0.14,8.13,179.51,5615,7485,6216.6
1468,0,1290,1290.83,1375,1375.75,84.28,397,423.0,0.94,33.54,29.77,12.17,11.66,2.76,2.55,2.96,169.7,174.17,5980,9562,7209.24
1469,0,226,226.09,1377,1377.18,84.87,409,430.0,0.95,34.53,30.15,12.17,11.72,2.84,2.57,2.97,169.99,173.34,5513,8077,6324.19
1470,0,1327,1327.65,1379,1379.24,87.6,396,424.0,0.93,36.06,31.19,10.44,11.08,3.45,2.81,0.34,19.44,18.34,6097,9319,7338.9
1471,0,1486,1485.99,1387,1387.8,93.7,471,501.0,0.94,37.85,33.5,12.17,12.28,3.11,2.73,1.78,102.2,98.57,5825,9725,7238.42
1472,0,1905,1905.62,1377,1377.61,86.77,403,435.0,0.93,34.37,29.5,12.17,12.22,2.82,2.41,0.15,8.37,10.74,6010,9302,7151.03
1473,0,1633,1633.32,1381,1381.41,89.6,436,461.0,0.95,35.74,31.31,12.65,12.07,2.83,2.59,0.31,17.93,18.28,5945,8727,6880.39
1475,0,444,444.47,1388,1388.32,121.15,629,667.0,0.94,50.92,45.17,11.7,12.19,4.35,3.7,2.8,160.5,160.44,5490,7897,6349.05
1476,0,833,833.07,1384,1384.25,119.94,642,685.0,0.94,50.99,45.08,12.17,12.56,4.19,3.59,0.2,11.31,8.38,5571,8819,6532.86
1477,0,2007,2007.24,1399,1399.42,120.71,647,693.0,0.93,51.0,44.48,12.53,12.93,4.07,3.44,2.06,118.07,118.53,5838,9958,7337.86
1478,0,1223,1223.63,1384,1384.74,101.11,509,546.0,0.93,41.77,37.0,12.17,12.18,3.43,3.04,2.95,168.96,171.65,5615,8886,6790.34
1479,0,1341,1341.71,1387,1387.33,85.25,392,420.0,0.93,33.62,29.6,12.08,11.55,2.78,2.56,0.4,22.75,24.85,6113,9423,7298.72
1480,0,1874,1874.08,1389,1389.78,84.08,412,432.0,0.95,33.62,29.01,13.04,12.23,2.58,2.37,0.53,30.38,30.2,5925,8407,6725.43
1481,0,1277,1277.4,1386,1386.87,72.63,341,352.0,0.97,28.64,24.99,12.37,11.81,2.32,2.12,2.93,167.91,174.44,5926,9318,7113.37
1482,0,1501,1501.02,1397,1397.96,90.28,432,456.0,0.95,37.0,32.27,11.7,11.55,3.16,2.79,1.24,71.08,76.73,5874,9715,7239.35
1483,0,1579,1579.81,1396,1396.64,84.87,421,439.0,0.96,34.37,29.95,13.15,12.06,2.61,2.48,1.42,81.63,84.31,5698,9223,6955.84
1484,0,1930,1930.88,1387,1387.78,77.7,350,373.0,0.94,30.36,26.39,12.65,11.41,2.4,2.31,2.84,162.76,165.63,6252,9153,7329.62
1485,0,273,273.97,1390,1390.29,92.43,466,488.0,0.95,37.34,32.57,12.65,12.33,2.95,2.64,2.79,159.62,160.03,5611,7928,6338.24
1486,0,857,857.64,1392,1392.27,116.91,589,623.0,0.95,49.34,43.42,11.7,11.75,4.22,3.7,0.31,17.7,18.02,5779,8795,6757.59
1487,0,1387,1387.49,1400,1400.57,112.37,571,619.0,0.92,46.86,41.73,11.4,12.19,4.11,3.42,0.88,50.19,52.47,5980,10178,7353.93
1488,0,1987,1987.47,1400,1400.01,96.43,484,510.0,0.95,39.56,34.25,13.6,12.15,2.91,2.82,1.85,106.14,107.19,6095,9654,7389.27
1489,0,1638,1638.57,1393,1393.09,100.43,484,513.0,0.94,41.79,36.69,11.7,11.51,3.57,3.19,0.37,21.04,18.55,5739,9759,7145.84
1490,0,1368,1368.45,1399,1399.5,107.54,533,573.0,0.93,45.79,39.71,11.66,11.71,3.93,3.39,0.55,31.61,35.77,5848,9632,7269.89
1491,0,1961,1961.98,1390,1390.22,80.04,378,397.0,0.95,31.4,27.99,12.17,11.8,2.58,2.37,0.16,9.16,0.87,5893,9466,7399.01
1492,0,389,389.81,1404,1404.45,115.44,612,638.0,0.96,50.33,43.93,11.4,12.34,4.41,3.56,0.86,49.03,46.71,5606,8558,6635.16
1493,0,1309,1308.97,1393,1393.12,90.53,429,458.0,0.94,36.5,31.74,13.15,11.87,2.77,2.67,2.98,170.54,167.75,5951,9449,7174.3
1494,0,1612,1612.5,1406,1406.44,101.7,504,537.0,0.94,42.58,37.62,11.18,11.64,3.81,3.23,1.74,99.46,94.76,5806,9738,7145.11
1495,0,1919,1919.55,1397,1397.68,122.57,620,672.0,0.92,51.24,45.01,11.7,12.11,4.38,3.72,2.84,162.98,159.07,6160,9667,7399.27
1496,0,1346,1346.74,1399,1399.02,95.15,446,478.0,0.93,38.48,34.21,10.77,11.37,3.57,3.01,0.43,24.57,29.66,6113,9450,7252.35
1497,0,354,354.32,1402,1402.56,90.23,455,471.0,0.97,37.8,32.76,11.4,12.0,3.32,2.73,0.65,37.48,42.23,5687,8124,6522.2
1498,0,1396,1396.5,1410,1409.95,116.37,588,636.0,0.92,50.48,43.56,10.82,12.09,4.67,3.6,0.98,56.31,54.79,6075,9959,7442.11
1499,0,1429,1429.9,1403,1403.28,82.67,390,413.0,0.94,32.76,28.49,11.66,11.81,2.81,2.41,1.03,58.74,59.82,5900,9922,7313.16
1500,0,1892,1892.9,1405,1405.72,84.53,391,416.0,0.94,33.84,29.87,11.7,11.34,2.89,2.63,1.9,108.97,103.68,6041,9143,7057.19
1501,0,1011,1011.25,1399,1399.79,130.87,704,737.0,0.96,57.14,51.14,11.0,12.11,5.19,4.22,3.07,175.99,178.98,5481,8076,6312.1
1502,0,1461,1461.84,1404,1404.95,92.91,467,497.0,0.94,37.22,32.45,12.53,12.44,2.97,2.61,0.54,30.7,28.13,5899,9769,7519.83
1503,0,1525,1525.34,1409,1409.0,88.18,419,446.0,0.94,35.47,30.62,12.65,11.78,2.8,2.6,1.95,111.5,111.18,5837,9220,7070.99
1504,0,1281,1281.81,1406,1406.26,86.33,411,432.0,0.95,35.81,30.59,12.21,11.55,2.93,2.65,2.51,144.09,139.38,6121,9749,7316.71
1505,0,2027,2027.23,1406,1406.4,73.6,341,358.0,0.95,28.6,24.61,12.81,11.97,2.23,2.06,2.21,126.47,121.99,6045,8968,7164.56
1506,0,1210,1210.51,1405,1404.99,106.43,546,579.0,0.94,44.6,39.02,12.65,12.21,3.53,3.2,0.34,19.65,17.43,5724,8912,6848.02
1507,0,1262,1262.26,1406,1406.49,63.21,271,286.0,0.95,23.41,20.37,12.65,11.49,1.85,1.77,1.92,109.98,98.35,5983,9304,7215.57
1508,0,401,401.51,1413,1414.07,116.02,606,640.0,0.95,50.21,44.14,11.31,12.24,4.44,3.61,0.77,44.19,44.49,5723,8554,6699.74
1509,0,1957,1957.61,1412,1412.21,97.98,505,531.0,0.95,41.4,35.04,12.81,12.59,3.23,2.78,2.22,127.15,127.34,6060,9819,7415.26
1510,0,1308,1308.96,1405,1405.46,95.11,444,488.0,0.91,39.05,34.88,11.18,11.43,3.49,3.05,2.91,166.68,170.21,6176,9819,7384.99
1511,0,1978,1978.53,1414,1414.22,95.5,473,502.0,0.94,38.48,33.86,12.08,12.17,3.18,2.78,2.0,114.57,115.81,5966,9747,7336.22
1512,0,1641,1641.29,1408,1408.81,105.5,544,579.0,0.94,43.08,37.96,13.0,12.5,3.31,3.04,0.38,21.8,20.13,5843,9597,7259.75
1513,0,856,856.1,1420,1420.44,110.91,568,602.0,0.94,46.62,40.8,12.08,12.21,3.86,3.34,1.17,67.29,68.52,5636,8591,6540.6
1514,0,1544,1544.19,1417,1417.84,85.94,409,434.0,0.94,34.79,30.2,12.65,11.66,2.75,2.59,1.89,108.43,106.56,5692,8847,7001.52
1515,0,1931,1931.84,1417,1416.89,135.88,710,788.0,0.9,58.18,50.28,9.85,12.74,5.91,3.95,2.72,155.64,156.07,6172,9995,7573.57
1516,0,1231,1231.33,1413,1413.45,111.6,589,627.0,0.94,46.32,41.1,12.17,12.62,3.81,3.26,0.24,13.74,12.91,5777,9371,7056.84
1517,0,1471,1471.38,1417,1417.45,94.33,476,511.0,0.93,37.7,32.89,13.0,12.66,2.9,2.6,0.38,21.8,25.67,6068,9952,7526.17
1518,0,292,292.69,1421,1421.55,103.88,517,548.0,0.94,43.27,38.34,12.21,11.77,3.54,3.26,0.59,33.69,34.74,5743,8363,6601.58
1519,0,1585,1585.38,1421,1421.35,100.47,522,550.0,0.95,41.87,36.28,12.81,12.49,3.27,2.9,0.7,40.16,39.02,5864,9504,7229.56
1520,0,324,324.84,1428,1428.55,102.18,507,548.0,0.93,42.2,37.26,11.18,12.01,3.77,3.1,1.33,76.29,76.84,5736,9057,6775.39
1521,0,1511,1511.06,1422,1422.9,79.11,369,388.0,0.95,31.38,26.8,12.65,11.8,2.48,2.27,1.18,67.52,74.51,5863,9531,7078.96
1522,0,1560,1560.13,1427,1427.47,101.6,500,537.0,0.93,41.48,36.57,12.65,11.96,3.28,3.06,1.84,105.38,101.69,5890,9118,6998.07
1523,0,1401,1401.28,1429,1429.28,112.47,573,622.0,0.92,47.41,41.06,12.53,12.4,3.78,3.31,1.09,62.35,59.59,5959,9775,7323.91
1524,0,1275,1275.64,1430,1430.44,99.11,480,508.0,0.94,41.05,36.02,11.0,11.68,3.73,3.08,1.62,92.79,93.68,6222,9581,7373.28
1525,0,1333,1333.37,1417,1417.62,85.7,407,432.0,0.94,34.37,30.55,12.17,11.7,2.82,2.61,0.15,8.37,9.47,5842,9652,7268.54
1526,0,933,933.1,1419,1419.36,147.25,765,859.0,0.89,64.38,56.47,9.06,12.56,7.11,4.5,3.03,173.76,173.93,5586,8996,6545.21
1527,0,1153,1153.91,1422,1422.84,102.33,513,547.0,0.94,41.44,36.51,13.0,12.19,3.19,3.0,0.34,19.75,24.43,5622,7674,6347.45
1528,0,1424,1425.01,1426,1426.31,114.12,590,628.0,0.94,47.71,42.11,11.66,12.33,4.09,3.41,0.58,33.02,32.47,5911,9648,7369.64
1529,0,1666,1666.5,1431,1431.37,111.54,568,599.0,0.95,47.71,41.93,11.66,11.73,4.09,3.58,0.99,56.98,54.68,5837,9535,7121.33
1530,0,1644,1644.12,1422,1422.36,94.77,453,483.0,0.94,38.28,34.11,11.7,11.63,3.27,2.93,0.35,19.86,17.21,6011,9569,7261.3
1531,0,234,234.36,1432,1432.12,104.71,535,564.0,0.95,44.2,38.75,11.4,12.05,3.88,3.22,0.91,52.35,52.22,5629,8353,6370.56
1532,0,1916,1916.22,1424,1424.31,72.43,321,341.0,0.94,27.51,24.68,11.7,11.42,2.35,2.16,2.81,160.91,150.46,6328,9759,7471.4
1533,0,996,996.42,1426,1426.86,119.5,618,654.0,0.94,50.7,44.74,12.37,12.1,4.1,3.7,0.26,14.86,15.26,5489,8223,6401.75
1534,0,1299,1299.9,1423,1423.64,87.7,414,445.0,0.93,34.53,30.62,12.17,11.8,2.84,2.6,0.17,10.01,11.29,6132,9780,7336.31
1535,0,1494,1494.16,1431,1431.46,82.53,409,435.0,0.94,32.98,28.44,12.37,12.56,2.67,2.26,1.33,75.96,80.2,5910,9224,7188.79
1536,0,1786,1786.39,1429,1429.21,100.81,486,519.0,0.94,41.59,36.95,10.3,11.62,4.04,3.18,0.47,27.18,29.34,5754,8946,6848.3
1537,0,1236,1236.43,1426,1426.34,99.6,475,504.0,0.94,41.23,36.33,11.18,11.37,3.69,3.19,0.24,14.04,15.65,6026,9992,7324.33
1538,0,307,307.59,1435,1435.49,88.77,413,438.0,0.94,36.69,32.13,10.44,11.16,3.51,2.88,1.27,72.55,74.77,5863,9480,7027.89
1539,0,1193,1193.38,1431,1431.76,92.81,469,484.0,0.97,39.05,33.99,11.4,11.95,3.43,2.84,0.69,39.81,41.73,5651,8696,6625.33
1540,0,1262,1262.98,1429,1428.97,64.97,279,289.0,0.97,25.0,21.8,12.37,11.11,2.02,1.96,1.85,106.26,93.29,6066,9807,7384.65
1541,0,1344,1344.39,1435,1435.76,108.71,573,615.0,0.93,44.69,39.23,10.63,13.11,4.2,2.99,0.71,40.46,42.32,5893,9972,7245.07
1542,0,1363,1363.97,1437,1437.65,101.5,522,552.0,0.95,41.63,36.73,13.0,12.4,3.2,2.96,1.15,65.9,65.94,5777,9966,7301.65
1543,0,249,249.05,1437,1437.7,93.01,440,469.0,0.94,37.95,32.76,11.7,11.52,3.24,2.84,1.25,71.57,69.85,5502,8168,6489.92
1544,0,804,804.64,1430,1430.83,121.25,645,689.0,0.94,51.24,45.45,12.65,12.45,4.05,3.65,2.84,162.98,166.4,5352,8025,6351.66
1545,0,1472,1472.11,1431,1431.72,88.67,417,448.0,0.93,35.36,30.76,11.18,11.98,3.16,2.57,0.5,28.74,25.92,5697,9470,7231.09
1546,0,2030,2030.89,1426,1426.67,77.46,367,386.0,0.95,30.02,26.07,13.0,12.23,2.31,2.13,3.11,178.09,5.93,5981,9057,7170.1
1547,0,392,392.56,1440,1440.17,122.51,634,674.0,0.94,53.26,47.26,11.4,11.72,4.67,4.03,0.69,39.67,41.7,5650,8790,6695.28
1548,0,420,420.51,1441,1441.37,110.47,556,602.0,0.92,46.65,40.81,10.3,12.23,4.53,3.34,1.03,59.04,58.8,5670,8759,6689.53
1549,0,1901,1901.87,1436,1436.57,80.77,384,404.0,0.95,31.95,27.71,12.65,11.88,2.53,2.33,1.92,110.14,106.75,6053,9687,7254.03
1550,0,1440,1440.57,1433,1433.9,88.43,444,468.0,0.95,35.44,30.52,12.37,12.71,2.87,2.4,0.29,16.39,17.91,5873,9914,7440.98
1551,0,2002,2002.31,1431,1431.9,80.04,381,397.0,0.96,31.02,27.28,13.0,12.05,2.39,2.26,0.36,20.77,13.06,6017,9400,7336.06
1552,0,742,742.22,1441,1441.51,84.43,406,426.0,0.95,34.44,29.6,12.08,11.79,2.85,2.51,1.12,64.18,65.54,5538,7796,6318.4
1553,0,1306,1306.08,1435,1435.26,110.18,555,600.0,0.92,46.57,41.43,11.4,11.88,4.08,3.49,0.26,14.93,11.73,6053,9703,7328.78
1554,0,1540,1540.88,1456,1456.67,149.4,770,927.0,0.83,63.6,55.23,9.49,13.87,6.7,3.98,1.86,106.44,104.26,5868,9364,7126.86
1555,0,1893,1893.31,1450,1450.86,126.12,669,723.0,0.93,53.31,47.1,10.77,12.6,4.95,3.74,1.98,113.2,116.82,6053,10060,7272.72
1556,0,942,942.39,1445,1445.33,146.51,777,875.0,0.89,63.25,55.28,8.6,13.09,7.35,4.22,0.61,34.7,32.6,5718,8876,6791.56
1557,0,1601,1601.05,1434,1434.85,85.94,447,466.0,0.96,34.71,29.22,15.3,13.11,2.27,2.23,0.2,11.63,4.99,5960,9457,7329.91
1558,0,1940,1940.47,1437,1437.28,75.25,344,364.0,0.95,28.84,25.27,11.66,11.7,2.47,2.16,2.55,146.31,149.21,6309,9358,7438.67
1559,0,289,289.41,1441,1441.76,82.33,395,413.0,0.96,33.42,29.21,11.4,11.68,2.93,2.5,0.89,51.07,49.81,5893,9266,6952.21
1560,0,925,925.02,1434,1434.22,88.63,428,448.0,0.96,36.14,31.61,12.65,11.87,2.86,2.66,0.25,14.42,6.48,5730,9069,6899.01
1561,0,1671,1671.87,1449,1449.39,110.57,517,556.0,0.93,46.62,40.4,12.08,11.08,3.86,3.65,1.17,67.29,66.66,6005,9445,7223.94
1562,0,1634,1634.01,1437,1437.68,94.77,453,481.0,0.94,39.85,34.81,11.4,11.28,3.5,3.09,0.31,17.53,14.75,6241,9595,7400.92
1563,0,892,892.06,1437,1437.6,86.28,423,448.0,0.94,34.21,30.0,13.6,12.25,2.51,2.45,0.27,15.26,7.33,5560,8071,6437.26
1564,0,1684,1684.31,1452,1452.17,108.67,510,548.0,0.93,45.61,40.57,10.2,11.02,4.47,3.68,1.3,74.74,72.7,5640,9216,6971.57
1565,0,1967,1967.02,1449,1449.37,95.46,487,511.0,0.95,39.62,35.27,12.17,12.05,3.26,2.93,1.75,100.18,95.17,5790,9328,7131.51
1566,0,1375,1375.09,1454,1454.16,122.23,644,691.0,0.93,50.54,44.9,12.53,12.6,4.03,3.56,1.1,62.93,65.59,5899,9919,7340.96
1568,0,1242,1242.38,1442,1442.49,88.53,455,482.0,0.94,35.06,30.3,13.0,13.0,2.7,2.33,0.06,3.27,5.36,5923,9937,7324.33
1569,0,1551,1551.82,1451,1451.5,85.46,393,415.0,0.95,35.23,30.94,12.17,10.96,2.9,2.82,1.68,96.52,96.29,5909,9209,7145.9
1570,0,1750,1750.99,1448,1448.3,93.98,485,514.0,0.94,38.42,33.2,12.81,12.67,3.0,2.62,0.67,38.66,38.29,5898,8993,6942.93
1571,0,654,654.78,1452,1452.95,116.27,622,649.0,0.96,50.45,44.36,12.81,12.13,3.94,3.66,2.45,140.63,138.32,5615,8097,6378.38
1572,0,1837,1837.44,1448,1448.48,101.64,531,554.0,0.96,42.19,37.17,13.04,12.43,3.24,2.99,0.55,31.43,32.55,5900,8825,6910.99
1573,0,1930,1930.89,1446,1446.49,81.5,385,405.0,0.95,32.76,28.7,11.66,11.67,2.81,2.46,2.6,148.74,144.15,6246,9598,7387.33
1574,0,1471,1471.13,1446,1446.41,84.43,372,402.0,0.93,32.2,28.86,11.4,11.53,2.82,2.5,0.63,36.16,26.57,6437,9464,7625.61
1575,0,1863,1863.21,1447,1448.02,92.57,469,499.0,0.94,36.77,32.01,13.93,12.71,2.64,2.52,0.39,22.38,32.11,5931,9446,7164.42
1576,0,1782,1782.59,1448,1448.09,106.43,545,597.0,0.91,42.72,37.42,13.0,13.09,3.29,2.86,0.36,20.56,16.32,6023,9015,7163.7
1577,0,336,336.7,1460,1459.96,116.47,601,662.0,0.91,47.93,42.68,13.0,12.54,3.69,3.4,1.16,66.64,63.24,5671,9246,6853.09
1578,0,1502,1502.31,1450,1450.53,72.18,334,351.0,0.95,27.78,23.95,12.53,11.96,2.22,2.0,1.04,59.74,61.02,5931,9158,7137.57
1579,0,446,446.08,1449,1449.41,114.67,582,627.0,0.93,48.1,42.53,10.77,12.15,4.47,3.5,0.36,20.7,18.25,5720,8968,6661.98
1580,0,1996,1996.42,1445,1445.75,97.21,502,523.0,0.96,40.11,36.35,12.04,12.38,3.33,2.94,3.07,175.71,0.9,6020,9323,7256.27
1581,0,958,958.58,1451,1451.56,82.33,386,406.0,0.95,32.8,28.91,11.4,11.64,2.88,2.48,0.66,37.57,36.05,5649,8815,6665.93
1582,0,1402,1402.67,1452,1452.9,114.81,579,626.0,0.92,48.33,41.95,12.08,12.05,4.0,3.48,0.43,24.44,25.65,6107,10075,7384.62
1583,0,1578,1578.34,1456,1456.81,90.91,443,469.0,0.94,36.67,31.97,12.08,12.05,3.04,2.65,1.12,64.13,60.96,5871,9708,7163.39
1584,0,1208,1208.95,1450,1450.61,89.36,445,468.0,0.95,36.06,31.25,12.65,12.36,2.85,2.53,0.34,19.44,18.36,5700,9172,6777.59
1585,0,1423,1423.12,1457,1457.36,141.78,751,829.0,0.91,60.01,52.83,8.54,12.94,7.02,4.08,0.41,23.57,26.96,5864,10021,7408.16
1586,0,1631,1631.01,1451,1451.12,94.77,449,483.0,0.93,38.9,34.21,11.7,11.56,3.32,2.96,0.31,17.97,13.83,6175,10183,7450.1
1587,0,1807,1807.5,1452,1452.75,88.08,419,445.0,0.94,35.47,31.21,10.77,11.7,3.29,2.67,0.38,21.5,25.39,5789,8986,7011.12
1588,0,1254,1254.19,1456,1456.18,93.98,466,496.0,0.94,37.74,32.81,13.04,12.43,2.89,2.64,0.56,32.01,32.82,5822,9795,7308.95
1589,0,1304,1304.28,1449,1449.87,106.87,538,577.0,0.93,44.18,39.74,12.04,12.02,3.67,3.31,0.09,5.19,2.93,5983,9923,7361.73
1590,0,1606,1606.77,1458,1458.94,90.43,429,455.0,0.94,36.77,31.87,11.7,11.78,3.14,2.71,1.96,112.38,111.85,6090,9717,7395.69
1591,0,1928,1928.21,1464,1464.05,116.02,628,656.0,0.96,49.58,43.08,12.81,12.7,3.87,3.39,2.3,131.73,131.52,6017,9711,7370.86
1592,0,1332,1332.53,1461,1460.99,109.88,564,600.0,0.94,46.62,40.49,12.81,12.13,3.64,3.34,0.62,35.39,33.16,5903,9946,7341.98
1593,0,1473,1473.67,1458,1458.98,94.33,436,466.0,0.94,38.59,33.89,11.66,11.28,3.31,3.0,0.54,31.22,29.8,6185,9796,7558.75
1594,0,306,306.97,1458,1458.22,121.84,632,694.0,0.91,50.99,44.66,11.18,12.81,4.56,3.49,0.2,11.31,10.26,5905,9308,7032.0
1595,0,346,346.83,1470,1470.99,114.12,603,647.0,0.93,47.71,42.18,12.21,12.69,3.91,3.32,0.99,56.98,57.61,5795,9116,6840.98
1596,0,1443,1443.57,1461,1461.41,87.5,399,427.0,0.93,34.41,30.55,11.4,11.52,3.02,2.65,0.62,35.54,29.83,6138,9791,7525.55
1597,0,1869,1869.47,1461,1461.81,100.33,513,554.0,0.93,39.96,35.18,12.53,12.77,3.19,2.76,0.55,31.7,25.41,6007,9841,7480.19
1598,0,463,463.44,1458,1458.22,98.53,475,506.0,0.94,41.44,35.71,12.17,11.51,3.41,3.1,0.15,8.33,9.07,5659,8737,6605.93
1599,0,1224,1224.29,1465,1465.54,85.74,420,436.0,0.96,35.23,30.56,13.04,11.79,2.7,2.59,0.97,55.41,53.05,5921,9733,7165.17
1600,0,1265,1265.0,1467,1467.19,92.23,443,474.0,0.93,37.01,32.44,11.4,12.1,3.25,2.68,0.9,51.58,49.45,6028,9861,7369.61
1601,0,1598,1598.06,1469,1469.93,93.25,450,478.0,0.94,38.48,33.48,12.08,11.72,3.18,2.86,2.0,114.57,114.4,5990,9619,7289.67
1602,0,265,265.49,1465,1465.37,88.33,432,457.0,0.95,35.51,30.76,13.04,12.14,2.72,2.53,0.56,32.35,33.6,5604,8454,6655.01
1603,0,825,825.87,1462,1462.68,109.25,578,613.0,0.94,46.57,39.91,12.37,12.57,3.77,3.18,2.88,165.07,165.8,5658,8834,6602.05
1604,0,2015,2015.38,1459,1459.66,92.87,471,486.0,0.97,39.05,33.93,13.34,11.9,2.93,2.85,2.91,166.68,172.26,6045,9517,7237.69
1605,0,1646,1646.03,1471,1471.32,99.88,499,525.0,0.95,42.52,37.13,10.63,11.89,4.0,3.12,0.85,48.81,47.9,6085,9726,7481.81
1606,0,1521,1521.05,1468,1468.32,80.91,409,427.0,0.96,32.02,27.84,12.81,12.72,2.5,2.19,0.9,51.34,47.98,5875,9069,7158.96
1607,0,1631,1631.56,1467,1467.07,89.4,420,442.0,0.95,36.62,31.34,12.21,11.51,3.0,2.72,0.61,34.99,35.18,6245,9853,7536.26
1608,0,1832,1832.14,1467,1467.77,91.98,448,473.0,0.95,37.44,32.84,13.04,11.82,2.87,2.78,0.6,34.11,34.49,6124,9332,7233.48
1609,0,1954,1954.92,1467,1467.54,84.57,422,440.0,0.96,33.84,29.77,13.04,12.36,2.6,2.41,2.55,145.84,138.62,6016,9496,7260.7
1611,0,1711,1711.69,1466,1466.31,103.25,509,551.0,0.92,41.63,36.99,13.42,12.16,3.1,3.04,0.42,24.1,18.98,5838,9066,7009.48
1612,0,1744,1744.58,1467,1467.31,98.91,471,508.0,0.93,40.31,35.63,11.18,11.62,3.61,3.07,0.52,29.74,25.03,5969,9496,7239.87
1613,0,1775,1775.89,1464,1464.29,80.53,374,395.0,0.95,31.78,27.73,12.08,11.68,2.63,2.37,0.42,24.15,17.99,6106,9460,7253.51
1614,0,738,738.32,1473,1473.24,80.63,391,408.0,0.96,32.28,28.39,12.65,11.9,2.55,2.39,1.85,106.19,97.44,5609,8044,6419.79
1615,0,795,795.77,1470,1470.97,114.23,593,642.0,0.92,47.01,41.38,12.53,12.63,3.75,3.27,2.63,150.71,153.0,5607,9026,6748.02
1616,0,1295,1295.35,1463,1463.83,97.46,485,502.0,0.97,41.3,36.36,12.17,11.82,3.4,3.08,0.12,6.95,3.96,5954,9521,7243.39
1617,0,1344,1344.18,1470,1470.16,105.4,524,557.0,0.94,44.28,37.92,12.08,11.96,3.66,3.17,0.44,25.41,27.71,5996,10004,7260.81
1618,0,1478,1478.87,1470,1470.2,86.57,390,413.0,0.94,34.99,30.68,10.3,11.07,3.4,2.77,0.54,30.96,32.48,6175,9367,7371.1
1619,0,935,935.45,1471,1471.1,77.74,381,393.0,0.97,30.61,26.69,12.81,12.31,2.39,2.17,0.9,51.63,44.3,5740,8888,6679.12
1620,0,426,426.64,1471,1471.82,93.74,458,482.0,0.95,38.28,33.72,12.21,11.75,3.14,2.87,0.58,33.27,30.48,5880,9187,6942.77
1621,0,1921,1921.75,1477,1477.67,98.23,495,525.0,0.94,41.05,35.85,11.66,12.08,3.52,2.97,2.17,124.08,126.74,6176,10056,7487.79
1622,0,1980,1980.2,1476,1476.1,93.05,490,513.0,0.96,37.2,33.21,13.6,12.87,2.74,2.58,0.94,53.75,49.03,6004,9466,7229.64
1623,0,1171,1171.03,1477,1477.66,101.3,521,549.0,0.95,42.64,37.45,11.4,12.08,3.74,3.1,0.89,50.71,46.72,5603,8582,6532.47
1624,0,880,880.67,1470,1470.04,134.18,718,779.0,0.92,58.22,51.45,10.0,12.53,5.82,4.11,3.06,175.07,176.66,5597,8642,6605.23
1625,0,175,175.4,1469,1469.63,103.46,529,552.0,0.96,44.28,39.25,12.17,11.78,3.64,3.33,3.03,173.52,177.4,5599,7484,6202.46
1626,0,1492,1492.99,1475,1475.78,87.98,420,446.0,0.94,35.51,31.2,10.82,11.76,3.28,2.65,0.56,32.35,34.06,6029,9939,7388.45
